i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
141,11.0,0.260961,0.632060,0.672994,3.381074,0.736961,AUT,0.0,0.031361,0.070207,0.006301,proton,pi+,solid
142,11.0,0.319891,0.650434,0.376800,4.292251,0.224192,AUT,0.0,0.016526,0.070207,0.006272,proton,pi+,solid
143,11.0,0.363207,0.630573,0.381049,4.723726,0.222305,AUT,0.0,0.020110,0.070207,0.006157,proton,pi+,solid
144,11.0,0.334335,0.645116,0.378556,4.445269,0.559317,AUT,0.0,0.018192,0.070207,0.006233,proton,pi+,solid
145,11.0,0.323010,0.640933,0.423845,4.269151,0.226931,AUT,0.0,0.016231,0.070207,0.006242,proton,pi+,solid
146,11.0,0.366482,0.601304,0.425191,4.545060,0.224337,AUT,0.0,0.015110,0.070207,0.006128,proton,pi+,solid
147,11.0,0.413116,0.559178,0.430059,4.764562,0.222905,AUT,0.0,0.029068,0.070207,0.006008,proton,pi+,solid
148,11.0,0.349903,0.617147,0.425716,4.436062,0.566998,AUT,0.0,0.016028,0.070207,0.006170,proton,pi+,solid
149,11.0,0.329703,0.634427,0.473821,4.311753,0.230821,AUT,0.0,0.015577,0.070207,0.006201,proton,pi+,solid
150,11.0,0.387232,0.568274,0.474433,4.531260,0.228871,AUT,0.0,0.013760,0.070207,0.006052,proton,pi+,solid
151,11.0,0.453770,0.506403,0.478440,4.739247,0.237708,AUT,0.0,0.031824,0.070207,0.005882,proton,pi+,solid
152,11.0,0.360004,0.599866,0.474935,4.421138,0.560849,AUT,0.0,0.015800,0.070207,0.006121,proton,pi+,solid
153,11.0,0.473894,0.492488,0.481562,4.815668,0.500064,AUT,0.0,0.079423,0.070207,0.005829,proton,pi+,solid
154,11.0,0.338106,0.625571,0.523835,4.356679,0.234084,AUT,0.0,0.014551,0.070207,0.006153,proton,pi+,solid
155,11.0,0.417355,0.529960,0.524215,4.540344,0.235865,AUT,0.0,0.013665,0.070207,0.005950,proton,pi+,solid
156,11.0,0.365444,0.593428,0.524259,4.427309,0.562023,AUT,0.0,0.016525,0.070207,0.006082,proton,pi+,solid
157,11.0,0.349829,0.610979,0.573820,4.394113,0.237591,AUT,0.0,0.013787,0.070207,0.006095,proton,pi+,solid
