i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
178,11.0,0.092355,0.717648,0.624938,1.340575,1.111959,AUT,0.0,0.002510,0.070207,0.001150,neutron,pi+,solid
179,11.0,0.162468,0.478970,0.673668,1.582601,0.133130,AUT,0.0,0.002485,0.070207,0.001300,neutron,pi+,solid
180,11.0,0.227404,0.387939,0.672590,1.817992,0.123723,AUT,0.0,0.006609,0.070207,0.001445,neutron,pi+,solid
181,11.0,0.108100,0.592379,0.673310,1.315450,0.320848,AUT,0.0,0.002400,0.070207,0.001186,neutron,pi+,solid
182,11.0,0.146459,0.527547,0.673720,1.590343,0.306466,AUT,0.0,0.002484,0.070207,0.001268,neutron,pi+,solid
183,11.0,0.193612,0.439887,0.673204,1.743543,0.292580,AUT,0.0,0.003570,0.070207,0.001371,neutron,pi+,solid
184,11.0,0.087323,0.666238,0.673446,1.195007,0.510649,AUT,0.0,0.002287,0.070207,0.001145,neutron,pi+,solid
185,11.0,0.113773,0.610966,0.673763,1.433235,0.500848,AUT,0.0,0.002301,0.070207,0.001198,neutron,pi+,solid
186,11.0,0.141054,0.558999,0.674052,1.623421,0.495147,AUT,0.0,0.002822,0.070207,0.001257,neutron,pi+,solid
187,11.0,0.181795,0.467819,0.672947,1.744731,0.486258,AUT,0.0,0.009951,0.070207,0.001346,neutron,pi+,solid
188,11.0,0.080237,0.711610,0.673782,1.170408,0.699006,AUT,0.0,0.002161,0.070207,0.001132,neutron,pi+,solid
189,11.0,0.108529,0.642110,0.674211,1.436041,0.692509,AUT,0.0,0.002502,0.070207,0.001188,neutron,pi+,solid
190,11.0,0.147456,0.559166,0.673599,1.685558,0.684744,AUT,0.0,0.005116,0.070207,0.001271,neutron,pi+,solid
191,11.0,0.084966,0.714753,0.674318,1.241457,0.889999,AUT,0.0,0.002437,0.070207,0.001141,neutron,pi+,solid
192,11.0,0.128790,0.622420,0.673613,1.644257,0.879668,AUT,0.0,0.006051,0.070207,0.001232,neutron,pi+,solid
193,11.0,0.088399,0.734950,0.674115,1.322613,1.117774,AUT,0.0,0.002897,0.070207,0.001148,neutron,pi+,solid
194,11.0,0.142573,0.718250,0.332707,2.111509,0.291240,AUT,0.0,0.003129,0.070207,0.001213,neutron,pi+,solid
195,11.0,0.169658,0.688191,0.340251,2.407930,0.276606,AUT,0.0,0.003997,0.070207,0.001265,neutron,pi+,solid
196,11.0,0.144201,0.718942,0.333355,2.136919,0.528137,AUT,0.0,0.003668,0.070207,0.001216,neutron,pi+,solid
197,11.0,0.175407,0.685127,0.341261,2.479015,0.534732,AUT,0.0,0.009830,0.070207,0.001277,neutron,pi+,solid
198,11.0,0.169879,0.652184,0.377152,2.281317,0.148358,AUT,0.0,0.003380,0.070207,0.001272,neutron,pi+,solid
199,11.0,0.213965,0.621009,0.383044,2.740334,0.133142,AUT,0.0,0.005400,0.070207,0.001359,neutron,pi+,solid
200,11.0,0.144325,0.703796,0.373203,2.094070,0.310644,AUT,0.0,0.003056,0.070207,0.001223,neutron,pi+,solid
201,11.0,0.159482,0.664483,0.375537,2.187001,0.306700,AUT,0.0,0.003194,0.070207,0.001252,neutron,pi+,solid
202,11.0,0.173008,0.649447,0.377691,2.319103,0.303295,AUT,0.0,0.003262,0.070207,0.001278,neutron,pi+,solid
203,11.0,0.191202,0.639285,0.379022,2.522632,0.300123,AUT,0.0,0.003518,0.070207,0.001314,neutron,pi+,solid
204,11.0,0.217250,0.621813,0.382932,2.786473,0.294292,AUT,0.0,0.004920,0.070207,0.001365,neutron,pi+,solid
205,11.0,0.144384,0.706548,0.374269,2.102733,0.485036,AUT,0.0,0.003841,0.070207,0.001223,neutron,pi+,solid
206,11.0,0.165021,0.662542,0.377047,2.255860,0.482321,AUT,0.0,0.006691,0.070207,0.001263,neutron,pi+,solid
207,11.0,0.197509,0.636638,0.380392,2.591721,0.483953,AUT,0.0,0.014949,0.070207,0.001326,neutron,pi+,solid
208,11.0,0.164543,0.671213,0.376826,2.268453,0.683490,AUT,0.0,0.003466,0.070207,0.001261,neutron,pi+,solid
209,11.0,0.219696,0.619643,0.383603,2.808200,0.685737,AUT,0.0,0.013932,0.070207,0.001370,neutron,pi+,solid
210,11.0,0.172619,0.620397,0.424103,2.203612,0.142936,AUT,0.0,0.003311,0.070207,0.001284,neutron,pi+,solid
