i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
150,11.0,0.258623,0.463301,0.424209,2.465367,0.290411,AUT,0.0,0.006596,0.070207,0.006446,proton,pi+,solid
151,11.0,0.321845,0.387730,0.424174,2.568133,0.290855,AUT,0.0,0.008041,0.070207,0.006260,proton,pi+,solid
152,11.0,0.169773,0.654401,0.423916,2.270843,0.493034,AUT,0.0,0.005685,0.070207,0.006799,proton,pi+,solid
153,11.0,0.241711,0.504658,0.424448,2.484141,0.484925,AUT,0.0,0.007113,0.070207,0.006505,proton,pi+,solid
154,11.0,0.334508,0.379272,0.424370,2.614919,0.480583,AUT,0.0,0.012110,0.070207,0.006226,proton,pi+,solid
155,11.0,0.186032,0.631426,0.424809,2.354342,0.723042,AUT,0.0,0.005786,0.070207,0.006728,proton,pi+,solid
156,11.0,0.287175,0.433999,0.424102,2.562825,0.696000,AUT,0.0,0.016266,0.070207,0.006357,proton,pi+,solid
157,11.0,0.211245,0.539526,0.473790,2.328204,0.130076,AUT,0.0,0.007805,0.070207,0.006600,proton,pi+,solid
158,11.0,0.296298,0.413709,0.473742,2.511153,0.128177,AUT,0.0,0.008563,0.070207,0.006312,proton,pi+,solid
159,11.0,0.183815,0.601418,0.473655,2.267853,0.303551,AUT,0.0,0.007061,0.070207,0.006715,proton,pi+,solid
160,11.0,0.235681,0.502783,0.474094,2.436753,0.294578,AUT,0.0,0.006938,0.070207,0.006504,proton,pi+,solid
161,11.0,0.305359,0.404329,0.474170,2.532862,0.292262,AUT,0.0,0.007459,0.070207,0.006286,proton,pi+,solid
162,11.0,0.180373,0.626806,0.474165,2.308606,0.492499,AUT,0.0,0.006169,0.070207,0.006731,proton,pi+,solid
163,11.0,0.270138,0.458976,0.474535,2.514506,0.483013,AUT,0.0,0.008123,0.070207,0.006393,proton,pi+,solid
164,11.0,0.189449,0.622407,0.474600,2.359155,0.734616,AUT,0.0,0.005458,0.070207,0.006695,proton,pi+,solid
165,11.0,0.294170,0.433000,0.473744,2.623592,0.691370,AUT,0.0,0.017096,0.070207,0.006315,proton,pi+,solid
166,11.0,0.228088,0.510622,0.523740,2.362349,0.129633,AUT,0.0,0.007665,0.070207,0.006517,proton,pi+,solid
167,11.0,0.321899,0.387301,0.523629,2.566983,0.129260,AUT,0.0,0.012979,0.070207,0.006217,proton,pi+,solid
168,11.0,0.192534,0.582844,0.523858,2.298632,0.302849,AUT,0.0,0.007153,0.070207,0.006656,proton,pi+,solid
169,11.0,0.262234,0.457029,0.523992,2.455061,0.294186,AUT,0.0,0.007109,0.070207,0.006394,proton,pi+,solid
170,11.0,0.337914,0.375904,0.523966,2.619162,0.296561,AUT,0.0,0.014132,0.070207,0.006174,proton,pi+,solid
171,11.0,0.190629,0.601805,0.524094,2.336824,0.492492,AUT,0.0,0.006717,0.070207,0.006665,proton,pi+,solid
172,11.0,0.282960,0.436177,0.524163,2.522346,0.481627,AUT,0.0,0.010554,0.070207,0.006330,proton,pi+,solid
173,11.0,0.194080,0.613830,0.524529,2.377075,0.758028,AUT,0.0,0.005446,0.070207,0.006655,proton,pi+,solid
174,11.0,0.318548,0.425633,0.521771,2.797063,0.657547,AUT,0.0,0.048219,0.070207,0.006223,proton,pi+,solid
175,11.0,0.192109,0.578983,0.573764,2.281730,0.251674,AUT,0.0,0.007187,0.070207,0.006634,proton,pi+,solid
176,11.0,0.246935,0.478421,0.573863,2.429344,0.233189,AUT,0.0,0.007442,0.070207,0.006419,proton,pi+,solid
177,11.0,0.311745,0.397712,0.573364,2.550075,0.232057,AUT,0.0,0.008540,0.070207,0.006221,proton,pi+,solid
178,11.0,0.203335,0.573004,0.574101,2.357552,0.492506,AUT,0.0,0.007152,0.070207,0.006590,proton,pi+,solid
179,11.0,0.298568,0.420226,0.573101,2.583569,0.477606,AUT,0.0,0.016353,0.070207,0.006257,proton,pi+,solid
180,11.0,0.192749,0.617058,0.574299,2.381464,0.766750,AUT,0.0,0.006336,0.070207,0.006637,proton,pi+,solid
181,11.0,0.201529,0.560107,0.623834,2.310194,0.249625,AUT,0.0,0.007057,0.070207,0.006568,proton,pi+,solid
182,11.0,0.277365,0.439717,0.623169,2.499562,0.231908,AUT,0.0,0.007311,0.070207,0.006295,proton,pi+,solid
183,11.0,0.188519,0.605577,0.624158,2.327354,0.569657,AUT,0.0,0.006937,0.070207,0.006624,proton,pi+,solid
184,11.0,0.262828,0.473210,0.623014,2.555016,0.522548,AUT,0.0,0.015070,0.070207,0.006338,proton,pi+,solid
185,11.0,0.175015,0.668394,0.624089,2.367237,0.935451,AUT,0.0,0.011295,0.070207,0.006687,proton,pi+,solid
186,11.0,0.213536,0.537018,0.673698,2.336842,0.247554,AUT,0.0,0.007058,0.070207,0.006492,proton,pi+,solid
187,11.0,0.285703,0.441618,0.671324,2.600500,0.224643,AUT,0.0,0.012610,0.070207,0.006238,proton,pi+,solid
188,11.0,0.201570,0.582346,0.673536,2.379187,0.561289,AUT,0.0,0.007285,0.070207,0.006542,proton,pi+,solid
189,11.0,0.298548,0.459628,0.666958,2.831240,0.464517,AUT,0.0,0.069916,0.070207,0.006198,proton,pi+,solid
190,11.0,0.261581,0.619404,0.323928,3.335473,0.127574,AUT,0.0,0.011495,0.070207,0.006475,proton,pi+,solid
191,11.0,0.320892,0.522127,0.324167,3.446161,0.126950,AUT,0.0,0.009988,0.070207,0.006303,proton,pi+,solid
192,11.0,0.393479,0.431638,0.323939,3.496564,0.124871,AUT,0.0,0.010086,0.070207,0.006120,proton,pi+,solid
193,11.0,0.246685,0.638504,0.323948,3.243007,0.298588,AUT,0.0,0.008685,0.070207,0.006524,proton,pi+,solid
194,11.0,0.288590,0.582471,0.324148,3.465503,0.292019,AUT,0.0,0.008509,0.070207,0.006392,proton,pi+,solid
195,11.0,0.335283,0.502080,0.324226,3.465880,0.287736,AUT,0.0,0.008165,0.070207,0.006265,proton,pi+,solid
196,11.0,0.400314,0.425579,0.324387,3.510027,0.286593,AUT,0.0,0.010937,0.070207,0.006103,proton,pi+,solid
197,11.0,0.254028,0.638131,0.324285,3.323729,0.485722,AUT,0.0,0.007787,0.070207,0.006501,proton,pi+,solid
198,11.0,0.349800,0.490283,0.324358,3.497465,0.485258,AUT,0.0,0.008773,0.070207,0.006228,proton,pi+,solid
199,11.0,0.290249,0.582416,0.325446,3.406892,0.691149,AUT,0.0,0.013310,0.070207,0.006394,proton,pi+,solid
200,11.0,0.270368,0.606188,0.373894,3.368317,0.127913,AUT,0.0,0.010428,0.070207,0.006422,proton,pi+,solid
201,11.0,0.354011,0.474443,0.373730,3.442290,0.126969,AUT,0.0,0.009368,0.070207,0.006192,proton,pi+,solid
202,11.0,0.434577,0.410993,0.373603,3.686427,0.125630,AUT,0.0,0.026736,0.070207,0.005990,proton,pi+,solid
203,11.0,0.253740,0.629141,0.373924,3.286588,0.297918,AUT,0.0,0.009397,0.070207,0.006475,proton,pi+,solid
204,11.0,0.305654,0.552002,0.374133,3.473215,0.291492,AUT,0.0,0.008902,0.070207,0.006318,proton,pi+,solid
205,11.0,0.379442,0.447163,0.374146,3.484109,0.289347,AUT,0.0,0.009870,0.070207,0.006127,proton,pi+,solid
206,11.0,0.264943,0.619242,0.374280,3.358027,0.486513,AUT,0.0,0.009540,0.070207,0.006441,proton,pi+,solid
207,11.0,0.366451,0.465449,0.374422,3.492911,0.482615,AUT,0.0,0.010850,0.070207,0.006159,proton,pi+,solid
208,11.0,0.287806,0.585831,0.374980,3.400321,0.709988,AUT,0.0,0.010694,0.070207,0.006375,proton,pi+,solid
209,11.0,0.282631,0.585024,0.423828,3.385908,0.128261,AUT,0.0,0.009786,0.070207,0.006363,proton,pi+,solid
210,11.0,0.378126,0.447516,0.423751,3.475682,0.127527,AUT,0.0,0.011896,0.070207,0.006107,proton,pi+,solid
211,11.0,0.261370,0.619238,0.423946,3.329961,0.296954,AUT,0.0,0.009835,0.070207,0.006428,proton,pi+,solid
212,11.0,0.330477,0.509829,0.424068,3.458405,0.291636,AUT,0.0,0.009385,0.070207,0.006229,proton,pi+,solid
213,11.0,0.407900,0.418106,0.424103,3.516760,0.292332,AUT,0.0,0.017996,0.070207,0.006033,proton,pi+,solid
