# Q2	x	y	z	pT	obs	target	hadron	value	error
1.1167E+00	7.0297E-02	7.7269E-01	4.7381E-01	6.9202E-01	AUTcollins	neutron	pi-	1.8858E-02	2.5737E-03
1.2760E+00	8.8363E-02	7.0027E-01	4.7432E-01	6.8704E-01	AUTcollins	neutron	pi-	3.2850E-02	3.3210E-03
1.4851E+00	1.0969E-01	6.5683E-01	4.7447E-01	6.8567E-01	AUTcollins	neutron	pi-	4.9004E-02	4.3198E-03
1.7064E+00	1.4339E-01	5.8078E-01	4.7568E-01	6.8628E-01	AUTcollins	neutron	pi-	7.9396E-02	6.5605E-03
1.2662E+00	8.5533E-02	7.2775E-01	4.7550E-01	8.7536E-01	AUTcollins	neutron	pi-	2.8655E-02	2.9082E-03
1.6830E+00	1.3949E-01	5.8969E-01	4.7638E-01	8.7595E-01	AUTcollins	neutron	pi-	7.5047E-02	6.5294E-03
1.4993E+00	1.3910E-01	5.2596E-01	5.2398E-01	1.3852E-01	AUTcollins	neutron	pi-	2.2499E-02	2.6043E-03
1.8283E+00	1.8925E-01	4.6886E-01	5.2689E-01	1.2665E-01	AUTcollins	neutron	pi-	3.0443E-02	4.2045E-03
1.1940E+00	9.0408E-02	6.4213E-01	5.2287E-01	3.2602E-01	AUTcollins	neutron	pi-	2.3270E-02	2.8150E-03
1.4096E+00	1.1426E-01	5.9812E-01	5.2336E-01	3.1401E-01	AUTcollins	neutron	pi-	3.3586E-02	3.1436E-03
1.5608E+00	1.3456E-01	5.6250E-01	5.2361E-01	3.0581E-01	AUTcollins	neutron	pi-	4.2799E-02	3.6640E-03
1.7035E+00	1.6022E-01	5.1606E-01	5.2475E-01	2.9755E-01	AUTcollins	neutron	pi-	5.4471E-02	4.4973E-03
1.8661E+00	1.9400E-01	4.6666E-01	5.2737E-01	2.9088E-01	AUTcollins	neutron	pi-	6.7912E-02	1.0321E-02
1.1280E+00	7.5328E-02	7.2897E-01	5.2314E-01	5.0901E-01	AUTcollins	neutron	pi-	2.0002E-02	2.5537E-03
1.2635E+00	9.2286E-02	6.6367E-01	5.2369E-01	4.9990E-01	AUTcollins	neutron	pi-	3.1261E-02	3.0356E-03
1.4180E+00	1.0787E-01	6.3716E-01	5.2388E-01	4.9541E-01	AUTcollins	neutron	pi-	4.0650E-02	3.5754E-03
1.5840E+00	1.2622E-01	6.0856E-01	5.2399E-01	4.9252E-01	AUTcollins	neutron	pi-	5.2476E-02	4.3694E-03
1.7170E+00	1.5692E-01	5.3329E-01	5.2499E-01	4.8866E-01	AUTcollins	neutron	pi-	7.6118E-02	6.7139E-03
1.9197E+00	2.0754E-01	4.4838E-01	5.3029E-01	4.8977E-01	AUTcollins	neutron	pi-	1.0892E-01	3.9131E-02
1.1382E+00	7.3809E-02	7.5120E-01	5.2397E-01	6.9310E-01	AUTcollins	neutron	pi-	2.0700E-02	2.5982E-03
