# Q2	x	y	z	pT	obs	target	hadron	value	error
1.3232E+00	1.1322E-01	5.6848E-01	4.2288E-01	1.5095E-01	AUTcollins	neutron	pi-	2.1787E-02	2.6784E-03
1.5635E+00	1.4618E-01	5.1893E-01	4.2340E-01	1.3365E-01	AUTcollins	neutron	pi-	2.8524E-02	2.9044E-03
1.6755E+00	1.7431E-01	4.6646E-01	4.2363E-01	1.2388E-01	AUTcollins	neutron	pi-	3.4041E-02	3.2634E-03
1.7667E+00	2.1615E-01	3.9818E-01	4.2371E-01	1.1972E-01	AUTcollins	neutron	pi-	4.2124E-02	3.7266E-03
1.8489E+00	2.7326E-01	3.2814E-01	4.2329E-01	1.3810E-01	AUTcollins	neutron	pi-	5.7167E-02	8.1475E-03
1.1113E+00	7.6594E-02	7.0531E-01	4.2225E-01	3.3359E-01	AUTcollins	neutron	pi-	1.9494E-02	2.6954E-03
1.2044E+00	8.9259E-02	6.5387E-01	4.2296E-01	3.1933E-01	AUTcollins	neutron	pi-	2.6450E-02	2.8030E-03
1.2982E+00	9.9030E-02	6.3522E-01	4.2312E-01	3.1488E-01	AUTcollins	neutron	pi-	3.1356E-02	2.9973E-03
1.3850E+00	1.0844E-01	6.1882E-01	4.2325E-01	3.1087E-01	AUTcollins	neutron	pi-	3.6192E-02	3.2607E-03
1.4691E+00	1.1782E-01	6.0411E-01	4.2343E-01	3.0727E-01	AUTcollins	neutron	pi-	4.1059E-02	3.5466E-03
1.5489E+00	1.2743E-01	5.8893E-01	4.2354E-01	3.0368E-01	AUTcollins	neutron	pi-	4.6124E-02	3.8748E-03
1.6080E+00	1.3791E-01	5.6502E-01	4.2374E-01	2.9969E-01	AUTcollins	neutron	pi-	5.2229E-02	4.2957E-03
1.6637E+00	1.5093E-01	5.3431E-01	4.2391E-01	2.9551E-01	AUTcollins	neutron	pi-	5.9957E-02	4.8943E-03
1.7111E+00	1.7015E-01	4.8788E-01	4.2407E-01	2.9083E-01	AUTcollins	neutron	pi-	7.1309E-02	6.2434E-03
1.7575E+00	2.0857E-01	4.1058E-01	4.2406E-01	2.9162E-01	AUTcollins	neutron	pi-	9.2497E-02	8.5139E-03
1.8346E+00	2.6734E-01	3.3316E-01	4.2424E-01	2.8836E-01	AUTcollins	neutron	pi-	1.1106E-01	1.0294E-02
1.0826E+00	6.6438E-02	7.9128E-01	4.2299E-01	5.0585E-01	AUTcollins	neutron	pi-	1.5580E-02	2.3267E-03
1.1504E+00	7.6638E-02	7.2760E-01	4.2346E-01	4.9970E-01	AUTcollins	neutron	pi-	2.3931E-02	2.6601E-03
1.2071E+00	8.4199E-02	6.9470E-01	4.2370E-01	4.9531E-01	AUTcollins	neutron	pi-	2.9857E-02	2.9856E-03
1.2823E+00	9.1509E-02	6.7892E-01	4.2382E-01	4.9324E-01	AUTcollins	neutron	pi-	3.4787E-02	3.2799E-03
1.3648E+00	9.9371E-02	6.6545E-01	4.2395E-01	4.9157E-01	AUTcollins	neutron	pi-	4.0127E-02	3.6169E-03
1.4562E+00	1.0833E-01	6.5135E-01	4.2398E-01	4.9050E-01	AUTcollins	neutron	pi-	4.6447E-02	4.0263E-03
1.5562E+00	1.1878E-01	6.3485E-01	4.2409E-01	4.8930E-01	AUTcollins	neutron	pi-	5.4179E-02	4.5763E-03
1.6405E+00	1.3138E-01	6.0533E-01	4.2418E-01	4.8765E-01	AUTcollins	neutron	pi-	6.5015E-02	5.4534E-03
1.6754E+00	1.5098E-01	5.3883E-01	4.2419E-01	4.8709E-01	AUTcollins	neutron	pi-	8.5234E-02	7.7500E-03
1.7407E+00	2.0031E-01	4.2666E-01	4.2402E-01	4.9003E-01	AUTcollins	neutron	pi-	1.2826E-01	9.8081E-03
1.8562E+00	2.7777E-01	3.2395E-01	4.2377E-01	4.8666E-01	AUTcollins	neutron	pi-	1.6495E-01	3.0805E-02
1.0930E+00	6.6670E-02	7.9630E-01	4.2392E-01	6.8958E-01	AUTcollins	neutron	pi-	1.6933E-02	2.4269E-03
1.2078E+00	8.0417E-02	7.2831E-01	4.2438E-01	6.8467E-01	AUTcollins	neutron	pi-	2.8399E-02	2.9478E-03
1.3449E+00	9.4755E-02	6.8811E-01	4.2445E-01	6.8368E-01	AUTcollins	neutron	pi-	3.9929E-02	3.5739E-03
1.5165E+00	1.1399E-01	6.4539E-01	4.2437E-01	6.8391E-01	AUTcollins	neutron	pi-	5.6577E-02	4.5561E-03
