# Q2	x	y	z	pT	obs	target	hadron	value	error
5.3856E+00	3.0478E-01	6.3790E-02	4.2168E-01	1.2952E-01	AUTcollins	proton	pi+	1.1150E-02	3.8453E-03
1.1583E+01	1.4224E-01	3.3336E-01	4.2340E-01	1.3097E-01	AUTcollins	proton	pi+	1.4316E-02	2.3472E-03
1.3435E+01	3.7419E-01	1.3620E-01	4.2345E-01	1.3164E-01	AUTcollins	proton	pi+	8.6588E-03	2.8282E-03
1.2330E+00	7.7920E-03	5.7952E-01	4.2330E-01	5.0140E-01	AUTcollins	proton	pi+	8.9703E-03	2.7705E-03
1.2674E+00	1.5057E-02	3.1279E-01	4.2325E-01	5.0103E-01	AUTcollins	proton	pi+	1.4607E-02	2.0750E-03
1.2860E+00	2.4638E-02	1.8827E-01	4.2319E-01	4.9574E-01	AUTcollins	proton	pi+	2.0714E-02	2.7285E-03
1.2914E+00	3.5527E-02	1.3125E-01	4.2368E-01	5.0211E-01	AUTcollins	proton	pi+	2.7111E-02	2.4713E-03
1.2738E+00	5.0084E-02	9.1605E-02	4.2410E-01	4.9355E-01	AUTcollins	proton	pi+	3.3507E-02	2.2965E-03
1.3184E+00	7.0170E-02	6.7645E-02	4.2083E-01	5.0974E-01	AUTcollins	proton	pi+	4.1463E-02	2.4028E-03
1.4814E+00	9.3490E-02	5.6743E-02	4.2277E-01	5.1565E-01	AUTcollins	proton	pi+	4.7905E-02	3.7262E-03
2.0050E+00	1.4615E-02	5.1611E-01	4.2341E-01	4.9906E-01	AUTcollins	proton	pi+	1.3719E-02	2.5248E-03
2.0485E+00	3.0440E-02	2.5023E-01	4.2340E-01	4.9684E-01	AUTcollins	proton	pi+	2.3416E-02	2.1056E-03
2.0584E+00	5.0142E-02	1.4811E-01	4.2251E-01	4.9800E-01	AUTcollins	proton	pi+	3.2823E-02	2.6858E-03
2.0556E+00	7.1395E-02	1.0380E-01	4.2370E-01	5.0106E-01	AUTcollins	proton	pi+	4.0700E-02	2.5522E-03
