# Q2	x	y	z	pT	obs	target	hadron	value	error
1.2525E+00	1.0296E-01	5.9121E-01	3.7256E-01	1.5655E-01	AUTcollins	neutron	pi-	-2.8462E-03	2.3275E-03
1.4728E+00	1.2934E-01	5.5207E-01	3.7312E-01	1.4187E-01	AUTcollins	neutron	pi-	-2.1876E-03	2.0977E-03
1.5868E+00	1.4831E-01	5.1870E-01	3.7342E-01	1.3261E-01	AUTcollins	neutron	pi-	-1.6769E-03	2.1567E-03
1.6616E+00	1.6764E-01	4.8060E-01	3.7357E-01	1.2441E-01	AUTcollins	neutron	pi-	-1.2003E-03	2.2542E-03
1.7274E+00	1.9178E-01	4.3697E-01	3.7382E-01	1.1693E-01	AUTcollins	neutron	pi-	-7.1050E-04	2.4075E-03
1.7919E+00	2.3523E-01	3.7122E-01	3.7379E-01	1.1985E-01	AUTcollins	neutron	pi-	-8.6031E-05	2.3063E-03
1.9092E+00	2.9143E-01	3.1743E-01	3.7328E-01	1.4113E-01	AUTcollins	neutron	pi-	4.9890E-04	1.6707E-02
1.0933E+00	7.1151E-02	7.4655E-01	3.7188E-01	3.3648E-01	AUTcollins	neutron	pi-	-6.8822E-03	2.3244E-03
1.1509E+00	8.1250E-02	6.8648E-01	3.7266E-01	3.2082E-01	AUTcollins	neutron	pi-	-6.3959E-03	2.1438E-03
1.2050E+00	8.7878E-02	6.6437E-01	3.7290E-01	3.1666E-01	AUTcollins	neutron	pi-	-6.2125E-03	2.1099E-03
1.2662E+00	9.4065E-02	6.5218E-01	3.7302E-01	3.1361E-01	AUTcollins	neutron	pi-	-6.0583E-03	2.0994E-03
1.3235E+00	9.9994E-02	6.4126E-01	3.7320E-01	3.1107E-01	AUTcollins	neutron	pi-	-5.8848E-03	2.1318E-03
1.3810E+00	1.0598E-01	6.3133E-01	3.7332E-01	3.0841E-01	AUTcollins	neutron	pi-	-5.6824E-03	2.1030E-03
1.4391E+00	1.1228E-01	6.2097E-01	3.7338E-01	3.0582E-01	AUTcollins	neutron	pi-	-5.4436E-03	2.1209E-03
1.4990E+00	1.1873E-01	6.1168E-01	3.7349E-01	3.0345E-01	AUTcollins	neutron	pi-	-5.1792E-03	2.1755E-03
1.5551E+00	1.2532E-01	6.0122E-01	3.7355E-01	3.0124E-01	AUTcollins	neutron	pi-	-4.8866E-03	2.2318E-03
1.5997E+00	1.3251E-01	5.8493E-01	3.7369E-01	2.9878E-01	AUTcollins	neutron	pi-	-4.5344E-03	2.2770E-03
1.6400E+00	1.4094E-01	5.6387E-01	3.7377E-01	2.9603E-01	AUTcollins	neutron	pi-	-4.1106E-03	2.4455E-03
1.6756E+00	1.5116E-01	5.3720E-01	3.7396E-01	2.9274E-01	AUTcollins	neutron	pi-	-3.5897E-03	2.8441E-03
1.7049E+00	1.6526E-01	5.0017E-01	3.7408E-01	2.9001E-01	AUTcollins	neutron	pi-	-2.9011E-03	4.0463E-03
1.7334E+00	1.8875E-01	4.4581E-01	3.7402E-01	2.9114E-01	AUTcollins	neutron	pi-	-1.8705E-03	7.6308E-03
1.7979E+00	2.4020E-01	3.6555E-01	3.7406E-01	2.9159E-01	AUTcollins	neutron	pi-	-5.5309E-05	4.6272E-03
