idx	Nuv	auv	buv	Ndv	adv	bdv	Nub	Ndb	M1
2618	1.6294E-01	6.2100E-01	5.1538E+00	-4.1413E-01	2.3304E+00	1.5554E+01	6.7063E-02	-1.2997E-01	1.3191E+00
2619	1.7321E-01	4.8711E-01	4.6584E+00	-4.1302E-01	2.2547E+00	1.5186E+01	5.3490E-02	-1.2246E-01	1.3204E+00
2620	1.6612E-01	6.0375E-01	5.2787E+00	-4.0853E-01	2.3099E+00	1.5624E+01	7.1997E-02	-1.2868E-01	1.3240E+00
2621	1.7288E-01	7.0256E-01	5.7059E+00	-4.1427E-01	2.3436E+00	1.5930E+01	7.6216E-02	-1.3060E-01	1.3266E+00
2622	1.7804E-01	6.1211E-01	5.1606E+00	-4.1346E-01	2.4043E+00	1.6177E+01	5.7868E-02	-1.3096E-01	1.3264E+00
2623	1.7204E-01	7.3224E-01	6.6829E+00	-4.1335E-01	2.4023E+00	1.6201E+01	4.9943E-02	-1.2798E-01	1.2975E+00
2624	1.7991E-01	1.1135E+00	8.9357E+00	-4.1594E-01	2.3957E+00	1.6400E+01	6.4511E-02	-1.2604E-01	1.3072E+00
2625	1.6568E-01	1.3380E+00	1.3826E+01	-4.1028E-01	2.4894E+00	1.7277E+01	7.2592E-02	-1.2970E-01	1.2692E+00
2626	1.6803E-01	4.7192E-01	3.9861E+00	-4.0941E-01	2.2807E+00	1.5419E+01	7.0849E-02	-1.3077E-01	1.3901E+00
2627	1.7642E-01	7.7007E-01	5.6718E+00	-4.1294E-01	2.3616E+00	1.5941E+01	6.0114E-02	-1.2640E-01	1.2897E+00
2628	1.7533E-01	6.5944E-01	5.7936E+00	-4.1355E-01	2.3999E+00	1.6167E+01	5.5066E-02	-1.2801E-01	1.3249E+00
2629	1.6998E-01	7.5880E-01	7.0850E+00	-4.1506E-01	2.3397E+00	1.5957E+01	6.6804E-02	-1.2470E-01	1.3122E+00
2630	1.8186E-01	7.3854E-01	4.9290E+00	-4.1918E-01	2.3564E+00	1.5866E+01	6.9984E-02	-1.2865E-01	1.3867E+00
2631	1.7093E-01	5.5423E-01	4.1751E+00	-4.1573E-01	2.4377E+00	1.6379E+01	6.0654E-02	-1.2940E-01	1.3050E+00
2632	1.7908E-01	7.5912E-01	5.4555E+00	-4.1420E-01	2.3533E+00	1.5754E+01	6.9937E-02	-1.3135E-01	1.3258E+00
2633	1.7983E-01	4.5771E-01	4.3919E+00	-4.1399E-01	2.2481E+00	1.5364E+01	5.6122E-02	-1.2388E-01	1.3711E+00
2634	1.7494E-01	4.5670E-01	4.3858E+00	-4.1022E-01	2.3249E+00	1.5908E+01	5.9684E-02	-1.2682E-01	1.3181E+00
2635	1.8135E-01	5.1823E-01	5.9909E+00	-4.1677E-01	2.4195E+00	1.6684E+01	4.1206E-02	-1.2419E-01	1.3654E+00
2636	1.6995E-01	6.2878E-01	5.6988E+00	-4.1157E-01	2.4212E+00	1.6587E+01	5.7857E-02	-1.3014E-01	1.3123E+00
2637	1.6936E-01	7.0635E-01	5.3430E+00	-4.1629E-01	2.4350E+00	1.6491E+01	7.0287E-02	-1.2875E-01	1.3154E+00
2638	1.6710E-01	7.1191E-01	5.0709E+00	-4.1452E-01	2.4118E+00	1.6137E+01	7.0778E-02	-1.2976E-01	1.3082E+00
2639	1.7882E-01	7.5215E-01	7.4690E+00	-4.1811E-01	2.4194E+00	1.6516E+01	6.6083E-02	-1.2791E-01	1.3360E+00
2640	1.6593E-01	7.0103E-01	5.1500E+00	-4.1272E-01	2.2822E+00	1.5286E+01	6.5535E-02	-1.2924E-01	1.3518E+00
2641	1.8290E-01	9.3728E-01	5.9475E+00	-4.1558E-01	2.3525E+00	1.5863E+01	7.3761E-02	-1.2964E-01	1.3332E+00
2642	1.7188E-01	5.2698E-01	5.5859E+00	-4.1739E-01	2.4409E+00	1.6547E+01	4.1221E-02	-1.2454E-01	1.3184E+00
2643	1.6332E-01	4.0453E-01	4.8174E+00	-4.0664E-01	2.2970E+00	1.5666E+01	6.4591E-02	-1.2815E-01	1.3201E+00
2644	1.7165E-01	5.5215E-01	4.4659E+00	-4.1218E-01	2.3258E+00	1.5671E+01	6.3899E-02	-1.3072E-01	1.3046E+00
2645	1.8948E-01	5.4818E-01	4.7789E+00	-4.1777E-01	2.3348E+00	1.5603E+01	4.0117E-02	-1.2438E-01	1.3630E+00
2646	1.7117E-01	3.8671E-01	4.3793E+00	-4.1111E-01	2.3647E+00	1.6173E+01	5.4539E-02	-1.2891E-01	1.3015E+00
2647	1.6810E-01	7.6687E-01	6.4129E+00	-4.1753E-01	2.4517E+00	1.6685E+01	5.5484E-02	-1.2401E-01	1.3381E+00
2648	1.7159E-01	7.0916E-01	5.5430E+00	-4.1731E-01	2.4481E+00	1.6663E+01	6.4688E-02	-1.3035E-01	1.3080E+00
2649	1.8312E-01	6.1561E-01	5.3472E+00	-4.1368E-01	2.3141E+00	1.5671E+01	4.1510E-02	-1.2364E-01	1.3331E+00
2650	1.7791E-01	1.1308E+00	9.0294E+00	-4.1854E-01	2.3843E+00	1.6221E+01	7.4032E-02	-1.2802E-01	1.3093E+00
2651	1.8310E-01	6.3889E-01	4.5441E+00	-4.1778E-01	2.3512E+00	1.5724E+01	5.5389E-02	-1.2360E-01	1.3231E+00
2652	1.6509E-01	1.0663E+00	8.3275E+00	-4.1151E-01	2.4133E+00	1.6214E+01	7.6527E-02	-1.3035E-01	1.2569E+00
2653	1.7337E-01	6.0847E-01	4.3590E+00	-4.1419E-01	2.3781E+00	1.5941E+01	8.1192E-02	-1.3486E-01	1.3318E+00
2654	1.7857E-01	6.2908E-01	4.8553E+00	-4.2491E-01	2.3861E+00	1.6053E+01	6.4019E-02	-1.2726E-01	1.3062E+00
2655	1.6898E-01	7.8414E-01	6.9965E+00	-4.1323E-01	2.2852E+00	1.5431E+01	5.2083E-02	-1.2317E-01	1.2916E+00
2656	1.6404E-01	5.1508E-01	5.2506E+00	-4.1174E-01	2.3390E+00	1.5800E+01	7.7502E-02	-1.3088E-01	1.3714E+00
2657	1.6790E-01	4.1252E-01	4.0941E+00	-4.0694E-01	2.4242E+00	1.6275E+01	5.4296E-02	-1.3176E-01	1.3293E+00
2658	1.7423E-01	7.6720E-01	5.8571E+00	-4.1323E-01	2.3949E+00	1.6178E+01	5.9492E-02	-1.2692E-01	1.3283E+00
2659	1.7085E-01	5.2641E-01	4.4196E+00	-4.1170E-01	2.3277E+00	1.5785E+01	6.9948E-02	-1.2895E-01	1.3035E+00
2660	1.6762E-01	5.5828E-01	4.2680E+00	-4.0907E-01	2.3182E+00	1.5371E+01	7.0463E-02	-1.3072E-01	1.3611E+00
2661	1.8024E-01	4.8613E-01	4.9962E+00	-4.1478E-01	2.3211E+00	1.5794E+01	5.4672E-02	-1.2482E-01	1.2981E+00
2662	1.7429E-01	5.8515E-01	5.3698E+00	-4.1656E-01	2.3644E+00	1.5718E+01	4.5359E-02	-1.2790E-01	1.2916E+00
2663	1.6637E-01	5.5772E-01	5.3835E+00	-4.1380E-01	2.4627E+00	1.6661E+01	6.2291E-02	-1.3179E-01	1.3419E+00
2664	1.7656E-01	4.9253E-01	5.4203E+00	-4.1336E-01	2.3847E+00	1.6162E+01	4.5489E-02	-1.2791E-01	1.3064E+00
2665	1.8611E-01	6.2368E-01	5.2572E+00	-4.1803E-01	2.3943E+00	1.6077E+01	4.8716E-02	-1.2549E-01	1.3733E+00
2666	1.6235E-01	5.1129E-01	4.6852E+00	-4.1482E-01	2.3509E+00	1.6029E+01	5.8681E-02	-1.2841E-01	1.3472E+00
2667	1.7767E-01	5.0095E-01	4.5658E+00	-4.1192E-01	2.2013E+00	1.4737E+01	6.3998E-02	-1.2694E-01	1.3503E+00
2668	1.8262E-01	6.0055E-01	5.4090E+00	-4.1804E-01	2.3948E+00	1.6160E+01	5.2873E-02	-1.2707E-01	1.3532E+00
2669	1.6975E-01	5.8203E-01	5.7216E+00	-4.1140E-01	2.2899E+00	1.5703E+01	6.9575E-02	-1.2872E-01	1.3531E+00
2670	1.8469E-01	6.7853E-01	6.3777E+00	-4.1583E-01	2.3083E+00	1.5830E+01	5.7397E-02	-1.2401E-01	1.3933E+00
2671	1.5813E-01	4.5029E-01	4.0519E+00	-4.1408E-01	2.4020E+00	1.6161E+01	6.7127E-02	-1.3098E-01	1.3428E+00
2672	1.7650E-01	8.7621E-01	8.1355E+00	-4.1809E-01	2.4822E+00	1.6924E+01	4.8672E-02	-1.2310E-01	1.3293E+00
2673	1.7421E-01	6.6258E-01	5.3436E+00	-4.1672E-01	2.3689E+00	1.5848E+01	5.5119E-02	-1.2739E-01	1.3382E+00
2674	1.7592E-01	5.3113E-01	5.7403E+00	-4.1333E-01	2.3573E+00	1.5976E+01	5.1922E-02	-1.2648E-01	1.3294E+00
2675	1.9492E-01	7.8508E-01	6.1334E+00	-4.1386E-01	2.3632E+00	1.5793E+01	5.9986E-02	-1.3211E-01	1.3230E+00
2676	1.7083E-01	6.9504E-01	7.0703E+00	-4.1728E-01	2.4170E+00	1.6377E+01	5.7817E-02	-1.2440E-01	1.3619E+00
2677	1.8117E-01	5.8585E-01	4.4973E+00	-4.1697E-01	2.3773E+00	1.5891E+01	5.8131E-02	-1.2771E-01	1.3422E+00
2678	1.7467E-01	6.8167E-01	5.9617E+00	-4.1388E-01	2.3476E+00	1.5943E+01	6.1285E-02	-1.2619E-01	1.3580E+00
2679	1.7864E-01	5.7693E-01	4.6913E+00	-4.1707E-01	2.3399E+00	1.5764E+01	6.2753E-02	-1.2783E-01	1.3829E+00
2680	1.8060E-01	9.9851E-01	6.5796E+00	-4.2333E-01	2.4249E+00	1.6205E+01	7.7291E-02	-1.2720E-01	1.3732E+00
2681	1.6586E-01	1.0084E+00	8.8050E+00	-4.1442E-01	2.4003E+00	1.6194E+01	7.3332E-02	-1.2888E-01	1.3108E+00
2682	1.8654E-01	6.2504E-01	4.8769E+00	-4.1778E-01	2.3662E+00	1.5926E+01	4.6729E-02	-1.2835E-01	1.2965E+00
2683	1.8123E-01	5.8812E-01	5.4093E+00	-4.1628E-01	2.3512E+00	1.6086E+01	5.5214E-02	-1.2507E-01	1.3233E+00
2684	1.6619E-01	5.9757E-01	4.7240E+00	-4.1479E-01	2.4202E+00	1.6331E+01	6.4797E-02	-1.3121E-01	1.3182E+00
2685	1.6957E-01	4.6338E-01	4.5594E+00	-4.1372E-01	2.3614E+00	1.6026E+01	5.5616E-02	-1.2637E-01	1.3378E+00
2686	1.7463E-01	7.2205E-01	5.0327E+00	-4.1651E-01	2.4402E+00	1.6316E+01	6.1343E-02	-1.2918E-01	1.3342E+00
2687	1.7319E-01	3.8547E-01	4.4214E+00	-4.1339E-01	2.4281E+00	1.6447E+01	5.7436E-02	-1.3121E-01	1.2996E+00
2688	1.8839E-01	9.9054E-01	7.4319E+00	-4.2312E-01	2.3304E+00	1.5705E+01	6.6894E-02	-1.2169E-01	1.3297E+00
2689	1.8042E-01	5.0729E-01	4.4513E+00	-4.1681E-01	2.4595E+00	1.6526E+01	4.9995E-02	-1.3087E-01	1.2929E+00
2690	1.8464E-01	4.9118E-01	4.9061E+00	-4.1071E-01	2.3025E+00	1.5619E+01	4.5655E-02	-1.2535E-01	1.2864E+00
2691	1.6718E-01	6.5721E-01	5.3303E+00	-4.1553E-01	2.2996E+00	1.5750E+01	7.1748E-02	-1.2610E-01	1.3327E+00
2692	1.6756E-01	5.7140E-01	4.6571E+00	-4.1221E-01	2.3958E+00	1.6182E+01	6.1056E-02	-1.2912E-01	1.3214E+00
2693	1.7476E-01	8.0135E-01	5.3480E+00	-4.2098E-01	2.3928E+00	1.5879E+01	7.3866E-02	-1.2945E-01	1.2961E+00
2694	1.7832E-01	8.8083E-01	7.5770E+00	-4.1410E-01	2.3997E+00	1.6343E+01	6.7365E-02	-1.3043E-01	1.2983E+00
2695	1.7112E-01	5.3111E-01	4.3066E+00	-4.1325E-01	2.3914E+00	1.6179E+01	6.6016E-02	-1.3281E-01	1.3063E+00
2696	1.7671E-01	5.8112E-01	4.8641E+00	-4.1699E-01	2.2880E+00	1.5285E+01	5.8009E-02	-1.2774E-01	1.3407E+00
2697	1.7916E-01	6.8831E-01	5.4732E+00	-4.1708E-01	2.3949E+00	1.6165E+01	7.1841E-02	-1.3008E-01	1.3445E+00
2698	1.6906E-01	7.7180E-01	5.6622E+00	-4.1999E-01	2.5287E+00	1.6871E+01	6.8976E-02	-1.3182E-01	1.3277E+00
2699	1.6215E-01	6.3973E-01	5.0648E+00	-4.1206E-01	2.4516E+00	1.6568E+01	7.0196E-02	-1.3234E-01	1.3108E+00
2700	1.5960E-01	5.4372E-01	4.6095E+00	-4.1313E-01	2.3592E+00	1.6050E+01	7.7490E-02	-1.2860E-01	1.3661E+00
2701	1.8632E-01	7.2591E-01	5.6226E+00	-4.1896E-01	2.4026E+00	1.6277E+01	5.2296E-02	-1.2610E-01	1.3684E+00
2702	1.7537E-01	7.2203E-01	5.7804E+00	-4.1367E-01	2.3363E+00	1.5676E+01	7.4116E-02	-1.3239E-01	1.3006E+00
2703	1.7309E-01	6.3703E-01	4.7206E+00	-4.1414E-01	2.3073E+00	1.5465E+01	6.2396E-02	-1.2785E-01	1.3256E+00
2704	1.7913E-01	5.9447E-01	4.9672E+00	-4.1864E-01	2.4394E+00	1.6602E+01	5.7778E-02	-1.2840E-01	1.3022E+00
2705	1.6475E-01	6.6051E-01	4.8593E+00	-4.1258E-01	2.3457E+00	1.5824E+01	7.3911E-02	-1.3005E-01	1.2737E+00
2706	1.7191E-01	4.8698E-01	3.9690E+00	-4.1545E-01	2.2987E+00	1.5475E+01	4.9244E-02	-1.2461E-01	1.3154E+00
2707	1.6549E-01	6.5911E-01	5.5009E+00	-4.1041E-01	2.3200E+00	1.5535E+01	6.8518E-02	-1.2994E-01	1.3405E+00
2708	1.6493E-01	5.2319E-01	4.6113E+00	-4.0802E-01	2.3382E+00	1.5584E+01	7.3883E-02	-1.3470E-01	1.2964E+00
2709	1.7459E-01	6.3417E-01	5.2207E+00	-4.2048E-01	2.3200E+00	1.5774E+01	5.2453E-02	-1.2248E-01	1.3132E+00
2710	1.7085E-01	5.8563E-01	4.8025E+00	-4.1572E-01	2.3847E+00	1.5959E+01	5.8540E-02	-1.2812E-01	1.3453E+00
2711	1.6985E-01	1.0450E+00	6.7397E+00	-4.1760E-01	2.3034E+00	1.5457E+01	7.9389E-02	-1.2615E-01	1.3562E+00
2712	1.7137E-01	6.2780E-01	4.4856E+00	-4.1264E-01	2.3835E+00	1.5874E+01	6.1290E-02	-1.3175E-01	1.3667E+00
2713	1.6879E-01	6.4831E-01	6.4846E+00	-4.1245E-01	2.3326E+00	1.5929E+01	5.6326E-02	-1.2393E-01	1.3023E+00
2714	1.7209E-01	5.4922E-01	5.2127E+00	-4.1281E-01	2.4113E+00	1.6222E+01	4.0339E-02	-1.2689E-01	1.2891E+00
2715	1.7793E-01	6.7303E-01	5.1377E+00	-4.1266E-01	2.2891E+00	1.5312E+01	5.7411E-02	-1.2821E-01	1.3144E+00
2716	1.7704E-01	6.6301E-01	5.0401E+00	-4.1664E-01	2.3010E+00	1.5451E+01	5.2451E-02	-1.2309E-01	1.3453E+00
2717	1.7717E-01	4.7092E-01	4.4968E+00	-4.1363E-01	2.3509E+00	1.5965E+01	6.1124E-02	-1.3098E-01	1.3144E+00
2718	1.6761E-01	4.6587E-01	4.3188E+00	-4.1631E-01	2.3372E+00	1.5721E+01	6.3403E-02	-1.2803E-01	1.2709E+00
2719	1.6154E-01	5.8694E-01	4.9564E+00	-4.0979E-01	2.3689E+00	1.5900E+01	7.2436E-02	-1.3186E-01	1.2922E+00
2720	1.8187E-01	3.6031E-01	4.2423E+00	-4.1453E-01	2.3417E+00	1.6005E+01	5.0692E-02	-1.2790E-01	1.3406E+00
2721	1.7645E-01	7.0608E-01	5.0210E+00	-4.1366E-01	2.4518E+00	1.6380E+01	6.3365E-02	-1.3017E-01	1.3270E+00
2722	1.6798E-01	1.2010E+00	9.7453E+00	-4.1545E-01	2.4455E+00	1.6502E+01	7.5696E-02	-1.3089E-01	1.2902E+00
2723	1.8517E-01	5.0678E-01	4.6316E+00	-4.1234E-01	2.2281E+00	1.4926E+01	5.4436E-02	-1.2416E-01	1.3065E+00
2724	1.7704E-01	9.9407E-01	7.8216E+00	-4.1645E-01	2.3665E+00	1.6121E+01	7.2463E-02	-1.2748E-01	1.3326E+00
2725	1.7061E-01	5.8907E-01	4.7173E+00	-4.1093E-01	2.2905E+00	1.5426E+01	5.4839E-02	-1.2530E-01	1.3024E+00
2726	1.7090E-01	4.5359E-01	4.3869E+00	-4.1069E-01	2.3260E+00	1.5701E+01	6.0534E-02	-1.2806E-01	1.3079E+00
2727	1.8421E-01	5.8532E-01	5.3315E+00	-4.1831E-01	2.4665E+00	1.6442E+01	4.5871E-02	-1.2832E-01	1.3550E+00
2728	1.7829E-01	4.3314E-01	4.8792E+00	-4.1383E-01	2.3713E+00	1.6124E+01	4.4661E-02	-1.2551E-01	1.2884E+00
2729	1.6717E-01	6.6462E-01	4.6230E+00	-4.1748E-01	2.3590E+00	1.5699E+01	6.7290E-02	-1.2846E-01	1.2912E+00
2730	1.8432E-01	5.5371E-01	5.3134E+00	-4.1462E-01	2.3624E+00	1.6053E+01	5.0100E-02	-1.2878E-01	1.3390E+00
2731	1.7490E-01	8.5919E-01	6.1272E+00	-4.1537E-01	2.2955E+00	1.5564E+01	6.7483E-02	-1.2478E-01	1.3198E+00
2732	1.7668E-01	5.9907E-01	6.1162E+00	-4.1760E-01	2.4073E+00	1.6230E+01	5.9811E-02	-1.2915E-01	1.3087E+00
2733	1.6839E-01	5.8780E-01	5.0790E+00	-4.1726E-01	2.3028E+00	1.5526E+01	7.1259E-02	-1.2861E-01	1.2915E+00
2734	1.6752E-01	5.1819E-01	4.8826E+00	-4.1105E-01	2.3699E+00	1.5971E+01	6.7147E-02	-1.3160E-01	1.3713E+00
2735	1.6936E-01	6.5193E-01	5.0602E+00	-4.1356E-01	2.3230E+00	1.5641E+01	7.3997E-02	-1.2893E-01	1.3075E+00
2736	1.7232E-01	5.8711E-01	4.7727E+00	-4.1524E-01	2.3342E+00	1.5760E+01	5.6191E-02	-1.2756E-01	1.3240E+00
2737	1.7264E-01	5.0707E-01	4.2573E+00	-4.1053E-01	2.3546E+00	1.5916E+01	5.0842E-02	-1.2925E-01	1.3292E+00
2738	1.7848E-01	7.6334E-01	5.3820E+00	-4.1404E-01	2.4451E+00	1.6417E+01	5.1428E-02	-1.2831E-01	1.3426E+00
2739	1.8240E-01	5.6045E-01	5.1439E+00	-4.1710E-01	2.4391E+00	1.6533E+01	3.6551E-02	-1.2381E-01	1.3613E+00
2740	1.8576E-01	7.0690E-01	4.5577E+00	-4.1624E-01	2.3491E+00	1.5467E+01	5.5675E-02	-1.2698E-01	1.2992E+00
2741	1.7677E-01	9.0127E-01	7.2163E+00	-4.2118E-01	2.3913E+00	1.6281E+01	7.4312E-02	-1.2814E-01	1.3273E+00
2742	1.6916E-01	7.4742E-01	5.4579E+00	-4.1137E-01	2.3568E+00	1.5872E+01	6.1816E-02	-1.2781E-01	1.3112E+00
2743	1.7308E-01	7.9616E-01	6.4443E+00	-4.1400E-01	2.3555E+00	1.6066E+01	6.6488E-02	-1.2849E-01	1.2915E+00
2744	1.7526E-01	9.1398E-01	6.7353E+00	-4.1434E-01	2.3760E+00	1.5989E+01	6.5698E-02	-1.2587E-01	1.3476E+00
2745	1.7504E-01	7.1729E-01	5.0881E+00	-4.1447E-01	2.3444E+00	1.5635E+01	6.1417E-02	-1.2779E-01	1.3388E+00
2746	1.6440E-01	8.8479E-01	6.7764E+00	-4.1487E-01	2.4378E+00	1.6542E+01	7.2503E-02	-1.2779E-01	1.3093E+00
2747	1.7747E-01	4.0964E-01	4.6863E+00	-4.1560E-01	2.3926E+00	1.6402E+01	3.9996E-02	-1.2446E-01	1.3507E+00
2748	1.7972E-01	8.0629E-01	6.5424E+00	-4.1221E-01	2.3406E+00	1.5848E+01	6.4494E-02	-1.2801E-01	1.3177E+00
2749	1.8785E-01	6.4136E-01	6.5123E+00	-4.1351E-01	2.3360E+00	1.5780E+01	3.4797E-02	-1.2339E-01	1.3274E+00
2750	1.7103E-01	7.0926E-01	6.1495E+00	-4.1507E-01	2.3438E+00	1.5871E+01	5.7207E-02	-1.2753E-01	1.3582E+00
2751	1.7544E-01	6.9706E-01	5.6544E+00	-4.1641E-01	2.3914E+00	1.6172E+01	5.1425E-02	-1.2685E-01	1.3343E+00
2752	1.6135E-01	5.8831E-01	5.8431E+00	-4.0977E-01	2.3166E+00	1.5582E+01	5.7656E-02	-1.2716E-01	1.3041E+00
2753	1.6923E-01	6.2310E-01	5.3513E+00	-4.1300E-01	2.3374E+00	1.5674E+01	6.1765E-02	-1.2726E-01	1.3217E+00
2754	1.7915E-01	8.0333E-01	5.7968E+00	-4.2146E-01	2.4726E+00	1.6697E+01	6.4022E-02	-1.2690E-01	1.3110E+00
2755	1.8487E-01	4.6311E-01	4.5213E+00	-4.1311E-01	2.4128E+00	1.6200E+01	4.0612E-02	-1.2679E-01	1.3031E+00
2756	1.7698E-01	5.6314E-01	5.2324E+00	-4.1188E-01	2.3465E+00	1.5999E+01	6.4417E-02	-1.3107E-01	1.2767E+00
2757	1.6662E-01	5.7221E-01	4.6711E+00	-4.1411E-01	2.3985E+00	1.6050E+01	6.2864E-02	-1.2986E-01	1.3139E+00
2758	1.7210E-01	7.8040E-01	7.6597E+00	-4.1167E-01	2.3663E+00	1.6158E+01	6.0210E-02	-1.2658E-01	1.3030E+00
2759	1.8849E-01	4.7375E-01	4.2416E+00	-4.1704E-01	2.3540E+00	1.5673E+01	4.5207E-02	-1.2957E-01	1.3448E+00
2760	1.7880E-01	3.6986E-01	4.5511E+00	-4.0901E-01	2.3597E+00	1.6124E+01	3.6281E-02	-1.2772E-01	1.3354E+00
2761	1.7651E-01	9.7391E-01	6.7979E+00	-4.0990E-01	2.3419E+00	1.5572E+01	5.8042E-02	-1.2724E-01	1.2812E+00
2762	1.8941E-01	5.7327E-01	4.7091E+00	-4.1591E-01	2.3288E+00	1.5758E+01	4.0980E-02	-1.2422E-01	1.3968E+00
2763	1.7736E-01	6.5265E-01	4.9063E+00	-4.1205E-01	2.3323E+00	1.5610E+01	6.4675E-02	-1.2609E-01	1.2778E+00
2764	1.7839E-01	5.8208E-01	5.0114E+00	-4.2208E-01	2.5046E+00	1.6900E+01	4.9592E-02	-1.2654E-01	1.3256E+00
2765	1.7710E-01	7.4284E-01	5.2026E+00	-4.2116E-01	2.4543E+00	1.6501E+01	6.0567E-02	-1.2750E-01	1.3410E+00
2766	1.9885E-01	8.8573E-01	6.1432E+00	-4.1992E-01	2.3758E+00	1.6101E+01	5.5451E-02	-1.2558E-01	1.3435E+00
2767	1.6439E-01	7.6114E-01	6.3557E+00	-4.1285E-01	2.4577E+00	1.6486E+01	7.5843E-02	-1.3090E-01	1.2881E+00
2768	1.6684E-01	4.4825E-01	4.1643E+00	-4.1635E-01	2.4431E+00	1.6266E+01	5.5240E-02	-1.3022E-01	1.3535E+00
2769	1.7280E-01	4.4366E-01	4.3225E+00	-4.1018E-01	2.3130E+00	1.5741E+01	4.9273E-02	-1.2687E-01	1.2870E+00
2770	1.8504E-01	6.3520E-01	5.6960E+00	-4.1450E-01	2.4304E+00	1.6401E+01	5.2359E-02	-1.2756E-01	1.2880E+00
2771	1.7352E-01	6.4094E-01	6.2510E+00	-4.1129E-01	2.3759E+00	1.6293E+01	5.5424E-02	-1.2794E-01	1.3204E+00
2772	1.6995E-01	6.4314E-01	4.9739E+00	-4.1250E-01	2.3468E+00	1.5831E+01	6.3430E-02	-1.3046E-01	1.3501E+00
2773	1.5540E-01	7.7737E-01	5.5702E+00	-4.1137E-01	2.3679E+00	1.5850E+01	7.1388E-02	-1.2608E-01	1.3034E+00
2774	1.7667E-01	6.7440E-01	4.6124E+00	-4.1305E-01	2.4236E+00	1.6065E+01	6.1350E-02	-1.2979E-01	1.3376E+00
2775	1.7960E-01	4.6102E-01	4.6185E+00	-4.1648E-01	2.4532E+00	1.6554E+01	4.2458E-02	-1.3152E-01	1.3362E+00
2776	1.7417E-01	6.4000E-01	4.8649E+00	-4.1414E-01	2.3573E+00	1.5932E+01	5.9661E-02	-1.2554E-01	1.3558E+00
2777	1.7669E-01	3.2986E-01	4.0069E+00	-4.1013E-01	2.2918E+00	1.5663E+01	5.0325E-02	-1.2602E-01	1.3010E+00
2778	1.7107E-01	6.3861E-01	6.2982E+00	-4.1295E-01	2.4492E+00	1.6554E+01	5.9116E-02	-1.2791E-01	1.2690E+00
2779	1.7627E-01	6.5491E-01	5.2349E+00	-4.1656E-01	2.4536E+00	1.6523E+01	5.0866E-02	-1.2543E-01	1.2981E+00
2780	1.8226E-01	7.6356E-01	5.2016E+00	-4.1408E-01	2.3755E+00	1.5988E+01	7.5062E-02	-1.3371E-01	1.3799E+00
2781	1.7050E-01	6.8137E-01	5.2775E+00	-4.1980E-01	2.4151E+00	1.6274E+01	6.8721E-02	-1.2769E-01	1.3211E+00
2782	1.8804E-01	1.0133E+00	7.4149E+00	-4.1771E-01	2.4119E+00	1.6141E+01	5.8958E-02	-1.2751E-01	1.3492E+00
2783	1.7058E-01	9.1443E-01	7.1115E+00	-4.2228E-01	2.4677E+00	1.6766E+01	6.8398E-02	-1.2754E-01	1.3777E+00
2784	2.0078E-01	6.5357E-01	5.3490E+00	-4.1654E-01	2.2955E+00	1.5528E+01	3.2764E-02	-1.2453E-01	1.3177E+00
2785	1.8007E-01	6.4509E-01	4.8107E+00	-4.1939E-01	2.4190E+00	1.6404E+01	6.9865E-02	-1.2847E-01	1.2916E+00
2786	1.8344E-01	5.7773E-01	4.8418E+00	-4.1803E-01	2.3096E+00	1.5501E+01	4.8072E-02	-1.2543E-01	1.3388E+00
2787	1.7245E-01	6.2591E-01	4.9140E+00	-4.1825E-01	2.3711E+00	1.5973E+01	5.9807E-02	-1.2496E-01	1.3212E+00
2788	1.7289E-01	5.0432E-01	4.4608E+00	-4.1082E-01	2.3689E+00	1.6209E+01	6.3548E-02	-1.2863E-01	1.3167E+00
2789	1.6643E-01	7.2631E-01	5.1846E+00	-4.1364E-01	2.4441E+00	1.6343E+01	8.6374E-02	-1.3458E-01	1.2905E+00
2790	1.7042E-01	7.0395E-01	4.9199E+00	-4.1316E-01	2.4032E+00	1.6029E+01	6.3815E-02	-1.2789E-01	1.3374E+00
2791	1.7760E-01	7.2941E-01	5.2729E+00	-4.1949E-01	2.3819E+00	1.5898E+01	7.7376E-02	-1.3257E-01	1.3891E+00
2792	1.9298E-01	1.1876E+00	8.2767E+00	-4.2025E-01	2.4367E+00	1.6544E+01	5.8923E-02	-1.2428E-01	1.2964E+00
2793	1.6546E-01	6.8051E-01	4.9952E+00	-4.0840E-01	2.4406E+00	1.6349E+01	5.6755E-02	-1.2709E-01	1.3302E+00
2794	1.7513E-01	5.3372E-01	4.4515E+00	-4.1196E-01	2.4034E+00	1.6008E+01	6.7613E-02	-1.3286E-01	1.3432E+00
2795	1.6663E-01	6.2157E-01	4.7844E+00	-4.1145E-01	2.2735E+00	1.5315E+01	6.8888E-02	-1.2467E-01	1.3092E+00
2796	1.8942E-01	6.3708E-01	5.6634E+00	-4.1839E-01	2.4136E+00	1.6366E+01	4.2696E-02	-1.2425E-01	1.3218E+00
2797	1.6337E-01	6.5522E-01	4.9418E+00	-4.1654E-01	2.4582E+00	1.6666E+01	5.9561E-02	-1.2628E-01	1.3293E+00
2798	1.8778E-01	2.7671E-01	4.1276E+00	-4.0813E-01	2.3047E+00	1.5666E+01	4.8434E-02	-1.3054E-01	1.3469E+00
