i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
96,11,0.139418,0.778882,0.32334,2.232553,0.125353,AUT,0,0.007398,0.070207,0.008857,proton,pi-,solid
97,11,0.168168,0.685141,0.323891,2.374451,0.126166,AUT,0,0.006769,0.070207,0.008742,proton,pi-,solid
98,11,0.197035,0.597703,0.32397,2.426033,0.129779,AUT,0,0.007047,0.070207,0.008627,proton,pi-,solid
99,11,0.238868,0.495637,0.323849,2.432524,0.132708,AUT,0,0.007154,0.070207,0.008478,proton,pi-,solid
100,11,0.309662,0.39275,0.323765,2.498952,0.13288,AUT,0,0.007036,0.070207,0.008271,proton,pi-,solid
101,11,0.145777,0.772044,0.326194,2.309944,0.255397,AUT,0,0.00903,0.070207,0.008834,proton,pi-,solid
102,11,0.181657,0.647,0.325897,2.421144,0.260828,AUT,0,0.00725,0.070207,0.008689,proton,pi-,solid
103,11,0.212044,0.57275,0.325886,2.503403,0.266695,AUT,0,0.006541,0.070207,0.00857,proton,pi-,solid
104,11,0.247033,0.492904,0.326096,2.506989,0.266557,AUT,0,0.006529,0.070207,0.008451,proton,pi-,solid
105,11,0.304187,0.405076,0.326039,2.5331,0.26423,AUT,0,0.006921,0.070207,0.008286,proton,pi-,solid
106,11,0.370428,0.366926,0.325453,2.804895,0.271735,AUT,0,0.022275,0.070207,0.008112,proton,pi-,solid
107,11,0.147651,0.74734,0.373274,2.264868,0.126811,AUT,0,0.007036,0.070207,0.0089,proton,pi-,solid
108,11,0.186078,0.628177,0.373752,2.405839,0.127903,AUT,0,0.007019,0.070207,0.008751,proton,pi-,solid
109,11,0.235903,0.504987,0.373922,2.441517,0.131955,AUT,0,0.007551,0.070207,0.008578,proton,pi-,solid
110,11,0.313448,0.389328,0.373855,2.509422,0.133039,AUT,0,0.008768,0.070207,0.008363,proton,pi-,solid
111,11,0.143232,0.774168,0.374898,2.277214,0.281591,AUT,0,0.008667,0.070207,0.008917,proton,pi-,solid
112,11,0.176401,0.656159,0.374843,2.384503,0.284133,AUT,0,0.007993,0.070207,0.00879,proton,pi-,solid
113,11,0.204643,0.580239,0.374653,2.44802,0.289225,AUT,0,0.006786,0.070207,0.008682,proton,pi-,solid
114,11,0.234538,0.511527,0.374626,2.472245,0.290388,AUT,0,0.006724,0.070207,0.008579,proton,pi-,solid
115,11,0.276089,0.433383,0.374724,2.462555,0.289106,AUT,0,0.00699,0.070207,0.008459,proton,pi-,solid
116,11,0.334047,0.378057,0.374391,2.603449,0.291578,AUT,0,0.009937,0.070207,0.008311,proton,pi-,solid
117,11,0.157799,0.710889,0.423332,2.296119,0.127705,AUT,0,0.006811,0.070207,0.008933,proton,pi-,solid
118,11,0.214105,0.555608,0.423851,2.436927,0.130474,AUT,0,0.007547,0.070207,0.00873,proton,pi-,solid
119,11,0.297982,0.407149,0.423919,2.484553,0.132729,AUT,0,0.00849,0.070207,0.008499,proton,pi-,solid
120,11,0.145715,0.757589,0.423855,2.264962,0.296713,AUT,0,0.008135,0.070207,0.008977,proton,pi-,solid
121,11,0.182596,0.631766,0.423977,2.375321,0.295393,AUT,0,0.007804,0.070207,0.008842,proton,pi-,solid
122,11,0.216538,0.54479,0.423947,2.430156,0.299117,AUT,0,0.006652,0.070207,0.008722,proton,pi-,solid
123,11,0.258768,0.457892,0.423986,2.437632,0.299415,AUT,0,0.006909,0.070207,0.008596,proton,pi-,solid
