i;obs;value;stat;syst1;Q2;x;z;pT;target;hadron
248;M_Hermes;2.120636;0.068801;0.07677248;5.24127;0.2538812;0.3348734;0.3993397;proton;pi+
249;M_Hermes;1.432903;0.05033814;0.06357121;5.24127;0.2538812;0.3352298;0.5193547;proton;pi+
250;M_Hermes;0.6069519;0.02860593;0.05019181;5.24127;0.2538812;0.3362305;0.6811981;proton;pi+
251;M_Hermes;0.08891577;0.008041254;0.007342831;5.24127;0.2538812;0.3397942;0.916139;proton;pi+
252;M_Hermes;0.4473959;0.01715282;0.006602281;5.24127;0.2538812;0.4196647;0.1003157;proton;pi+
253;M_Hermes;0.9263744;0.0319293;0.05643168;5.24127;0.2538812;0.4198275;0.2029741;proton;pi+
254;M_Hermes;1.165386;0.03825025;0.0311112;5.24127;0.2538812;0.4198693;0.302474;proton;pi+
255;M_Hermes;1.126414;0.04160669;0.03338026;5.24127;0.2538812;0.4200415;0.3991287;proton;pi+
256;M_Hermes;0.9465064;0.03205305;0.035072;5.24127;0.2538812;0.4200672;0.5190967;proton;pi+
257;M_Hermes;0.5012505;0.0222336;0.03710873;5.24127;0.2538812;0.4211568;0.6851801;proton;pi+
258;M_Hermes;0.09362633;0.006388618;0.006988321;5.24127;0.2538812;0.4242912;0.9146576;proton;pi+
259;M_Hermes;0.2077642;0.01153553;0.008859879;5.24127;0.2538812;0.5288867;0.1012329;proton;pi+
260;M_Hermes;0.4587505;0.02181492;0.0252553;5.24127;0.2538812;0.5317876;0.2022947;proton;pi+
261;M_Hermes;0.561045;0.02605066;0.04706321;5.24127;0.2538812;0.5299211;0.3007535;proton;pi+
262;M_Hermes;0.553856;0.02708227;0.02058406;5.24127;0.2538812;0.5310768;0.3998819;proton;pi+
263;M_Hermes;0.5681726;0.02048388;0.02303849;5.24127;0.2538812;0.5317562;0.5212398;proton;pi+
264;M_Hermes;0.3197275;0.01462834;0.01608434;5.24127;0.2538812;0.5334503;0.6864359;proton;pi+
265;M_Hermes;0.08922498;0.005841256;0.004499661;5.24127;0.2538812;0.5351942;0.9200033;proton;pi+
266;M_Hermes;0.09604158;0.007355691;0.003077166;5.24127;0.2538812;0.6875139;0.09939533;proton;pi+
267;M_Hermes;0.2289709;0.01437272;0.01691132;5.24127;0.2538812;0.6874521;0.2026394;proton;pi+
268;M_Hermes;0.2679422;0.01674789;0.01458824;5.24127;0.2538812;0.6898321;0.3008186;proton;pi+
269;M_Hermes;0.2614272;0.01683335;0.01148534;5.24127;0.2538812;0.6895399;0.3998817;proton;pi+
270;M_Hermes;0.2491065;0.01132574;0.01102623;5.24127;0.2538812;0.6887112;0.5211443;proton;pi+
271;M_Hermes;0.160701;0.007610081;0.006578277;5.24127;0.2538812;0.6877312;0.6895752;proton;pi+
272;M_Hermes;0.05920023;0.003304612;0.002315592;5.24127;0.2538812;0.6882928;0.9349834;proton;pi+
273;M_Hermes;0.04825704;0.00374429;0.001387153;5.24127;0.2538812;0.9042858;0.1003364;proton;pi+
274;M_Hermes;0.08296024;0.007172878;0.006204332;5.24127;0.2538812;0.8979075;0.2046823;proton;pi+
275;M_Hermes;0.09753581;0.008168717;0.005434107;5.24127;0.2538812;0.8912909;0.3002725;proton;pi+
276;M_Hermes;0.09730293;0.008808696;0.00451906;5.24127;0.2538812;0.8847169;0.3988221;proton;pi+
277;M_Hermes;0.07051693;0.00508724;0.00279324;5.24127;0.2538812;0.8826367;0.5205144;proton;pi+
278;M_Hermes;0.05060736;0.003220005;0.001930859;5.24127;0.2538812;0.8751826;0.6883358;proton;pi+
279;M_Hermes;0.01236445;0.001203907;0.000471906;5.24127;0.2538812;0.8526;0.9168519;proton;pi+
280;M_Hermes;3.92514;0.3213458;0.4317633;9.213259;0.4100563;0.141085;0.104772;proton;pi+
281;M_Hermes;9.540543;0.7912504;1.286004;9.213259;0.4100563;0.1415724;0.205772;proton;pi+
282;M_Hermes;9.168412;0.9132239;1.004248;9.213259;0.4100563;0.142234;0.2995122;proton;pi+
283;M_Hermes;6.027829;0.6976813;0.6354893;9.213259;0.4100563;0.1450657;0.3989072;proton;pi+
284;M_Hermes;3.809842;0.447796;0.4350749;9.213259;0.4100563;0.1430439;0.519642;proton;pi+
285;M_Hermes;1.157701;0.3159776;0.1981871;9.213259;0.4100563;0.1474982;0.6725072;proton;pi+
286;M_Hermes;0.2890005;0.3392398;0.04908715;9.218269;0.4100285;0.152428;0.8378249;proton;pi+
287;M_Hermes;1.840735;0.1767311;0.1805514;9.213259;0.4100563;0.2228513;0.1004769;proton;pi+
288;M_Hermes;4.136082;0.3298315;0.2861483;9.213259;0.4100563;0.2239965;0.2030138;proton;pi+
289;M_Hermes;5.950523;0.4379744;0.5543201;9.213259;0.4100563;0.2234132;0.3004495;proton;pi+
290;M_Hermes;4.31162;0.4567181;0.4689694;9.213259;0.4100563;0.2242476;0.3985812;proton;pi+
291;M_Hermes;2.801864;0.2793328;0.3056741;9.213259;0.4100563;0.2249432;0.5120458;proton;pi+
292;M_Hermes;0.7314495;0.1361435;0.0706676;9.213259;0.4100563;0.2237477;0.6801197;proton;pi+
293;M_Hermes;0.1019586;0.07500114;0.009844788;9.213259;0.4100563;0.2305235;0.8537389;proton;pi+
294;M_Hermes;1.348901;0.1474953;0.0812829;9.213259;0.4100563;0.2753164;0.1011079;proton;pi+
295;M_Hermes;2.791774;0.2613179;0.1798549;9.213259;0.4100563;0.2731393;0.205864;proton;pi+
296;M_Hermes;3.57489;0.3284395;0.3341733;9.213259;0.4100563;0.2734296;0.3021626;proton;pi+
297;M_Hermes;3.050111;0.3522193;0.1560694;9.213259;0.4100563;0.2728007;0.3965192;proton;pi+
298;M_Hermes;2.071449;0.2435428;0.1266298;9.213259;0.4100563;0.2735613;0.5174612;proton;pi+
299;M_Hermes;0.9149857;0.1364088;0.0758985;9.213259;0.4100563;0.2777073;0.6717352;proton;pi+
300;M_Hermes;0.06028603;0.03862638;0.004958659;9.21275;0.409992;0.2837143;0.9139649;proton;pi+
301;M_Hermes;0.826176;0.08863095;0.02048754;9.213259;0.4100563;0.3337173;0.1082822;proton;pi+
302;M_Hermes;1.662614;0.1566905;0.09891125;9.213259;0.4100563;0.3357846;0.203657;proton;pi+
303;M_Hermes;2.102054;0.1968281;0.08035587;9.213259;0.4100563;0.336851;0.2998794;proton;pi+
304;M_Hermes;2.136841;0.211448;0.09649208;9.213259;0.4100563;0.3334891;0.3997296;proton;pi+
305;M_Hermes;1.696654;0.1555876;0.08084071;9.213259;0.4100563;0.334522;0.5199434;proton;pi+
306;M_Hermes;0.834508;0.1046346;0.06853977;9.213259;0.4100563;0.3368333;0.6778405;proton;pi+
307;M_Hermes;0.06416889;0.02272341;0.005400943;9.213259;0.4100563;0.3386777;0.8854977;proton;pi+
308;M_Hermes;0.3497287;0.05341652;0.007678069;9.213259;0.4100563;0.4220476;0.1028415;proton;pi+
309;M_Hermes;0.9278412;0.1102821;0.0567546;9.213259;0.4100563;0.4203105;0.2019101;proton;pi+
310;M_Hermes;1.451229;0.1346178;0.04158314;9.213259;0.4100563;0.4188327;0.3043648;proton;pi+
311;M_Hermes;1.161587;0.1361208;0.03852643;9.213259;0.4100563;0.4196382;0.3990046;proton;pi+
312;M_Hermes;0.8241262;0.09503369;0.03052181;9.213259;0.4100563;0.4226059;0.5173808;proton;pi+
313;M_Hermes;0.5716079;0.06994244;0.04153251;9.213259;0.4100563;0.4208179;0.6798517;proton;pi+
314;M_Hermes;0.115643;0.02188181;0.008422059;9.213259;0.4100563;0.4249467;0.8921141;proton;pi+
315;M_Hermes;0.1807288;0.03771505;0.008496346;9.213259;0.4100563;0.5321777;0.09885051;proton;pi+
316;M_Hermes;0.5976104;0.08250714;0.03413736;9.213259;0.4100563;0.5318629;0.2041226;proton;pi+
317;M_Hermes;0.585843;0.09896092;0.02522788;9.21275;0.409992;0.5319474;0.3003605;proton;pi+
318;M_Hermes;0.6863173;0.0992156;0.02816445;9.213259;0.4100563;0.5295747;0.3999113;proton;pi+
319;M_Hermes;0.571974;0.06448983;0.01754844;9.213259;0.4100563;0.5335171;0.5177316;proton;pi+
320;M_Hermes;0.1675222;0.03729645;0.007490451;9.213259;0.4100563;0.5363879;0.6881568;proton;pi+
321;M_Hermes;0.07136719;0.0146832;0.003277973;9.213259;0.4100563;0.5423853;0.8951508;proton;pi+
322;M_Hermes;0.1006169;0.02342157;0.003345836;9.213259;0.4100563;0.6918386;0.09357131;proton;pi+
323;M_Hermes;0.150826;0.04629579;0.01121426;9.213259;0.4100563;0.6877474;0.2007538;proton;pi+
324;M_Hermes;0.2982111;0.05642733;0.01619274;9.213259;0.4100563;0.6903601;0.3032427;proton;pi+
325;M_Hermes;0.2263662;0.05494819;0.009449115;9.213259;0.4100563;0.6900731;0.4009098;proton;pi+
326;M_Hermes;0.2581389;0.03697969;0.01045639;9.213259;0.4100563;0.685771;0.5173448;proton;pi+
327;M_Hermes;0.1624511;0.02302173;0.006709633;9.213259;0.4100563;0.6795873;0.6841559;proton;pi+
328;M_Hermes;0.06138864;0.009201731;0.002476439;9.213259;0.4100563;0.6974664;0.9284645;proton;pi+
329;M_Hermes;0.02383365;0.01041744;0.000757963;9.21275;0.409992;0.899785;0.08824993;proton;pi+
330;M_Hermes;0.07424157;0.02347409;0.005601852;9.213259;0.4100563;0.8891143;0.2033525;proton;pi+
331;M_Hermes;0.1080858;0.02832207;0.005788617;9.213259;0.4100563;0.8870374;0.3027304;proton;pi+
332;M_Hermes;0.08976266;0.02976214;0.004030238;9.213259;0.4100563;0.8849774;0.3985678;proton;pi+
333;M_Hermes;0.05869948;0.01657037;0.002659681;9.213259;0.4100563;0.8846162;0.5195508;proton;pi+
334;M_Hermes;0.04675494;0.009842353;0.00201924;9.213259;0.4100563;0.8698684;0.6821199;proton;pi+
335;M_Hermes;0.01496651;0.004012779;0.000637071;9.21275;0.409992;0.8499623;0.8967781;proton;pi+
