i,obs,value,stat,syst1,Q2,x,z,pT,target,hadron
253,M_Hermes,0.05901026,0.007499115,0.02436158,5.24127,0.2538812,0.421657,0.2001589,proton,k-
254,M_Hermes,0.0866316,0.01024024,0.03576226,5.24127,0.2538812,0.4187416,0.3027017,proton,k-
255,M_Hermes,0.06818507,0.01126479,0.02815994,5.24127,0.2538812,0.4235869,0.4013948,proton,k-
256,M_Hermes,0.07144208,0.008894581,0.02953679,5.24127,0.2538812,0.4196308,0.5257481,proton,k-
257,M_Hermes,0.03423802,0.00634306,0.01414267,5.24127,0.2538812,0.4178585,0.6959576,proton,k-
258,M_Hermes,0.01087394,0.002364533,0.004490678,5.24127,0.2538812,0.428349,0.9449192,proton,k-
259,M_Hermes,0.009214767,0.002103979,0.003804199,5.24127,0.2538812,0.5284544,0.09009347,proton,k-
260,M_Hermes,0.02744612,0.004532302,0.01133256,5.24127,0.2538812,0.5334376,0.20769,proton,k-
261,M_Hermes,0.01988582,0.004942391,0.008206085,5.24127,0.2538812,0.5302989,0.3088832,proton,k-
262,M_Hermes,0.04048767,0.006551063,0.01671719,5.24127,0.2538812,0.5323913,0.4007685,proton,k-
263,M_Hermes,0.03995017,0.00521218,0.01651202,5.24127,0.2538812,0.5286217,0.5203141,proton,k-
264,M_Hermes,0.02085396,0.004105893,0.008618425,5.24127,0.2538812,0.532137,0.6878159,proton,k-
265,M_Hermes,0.007373771,0.001815858,0.003048427,5.24127,0.2538812,0.5376089,0.9197277,proton,k-
266,M_Hermes,0.002490632,0.001166157,0.001029271,5.24127,0.2538812,0.7027035,0.1067801,proton,k-
267,M_Hermes,0.00292499,0.002259799,0.001241196,5.242325,0.2539186,0.683901,0.2044649,proton,k-
268,M_Hermes,0.01411546,0.003416341,0.00583043,5.24127,0.2538812,0.6782223,0.3018862,proton,k-
269,M_Hermes,0.008205741,0.003112622,0.003392797,5.24127,0.2538812,0.6614784,0.3969303,proton,k-
270,M_Hermes,0.009904098,0.002205958,0.004092191,5.24127,0.2538812,0.6526544,0.5164821,proton,k-
271,M_Hermes,0.00748795,0.001636137,0.003090546,5.24127,0.2538812,0.6858085,0.6699957,proton,k-
272,M_Hermes,0.000973533,0.000595009,0.000401838,5.24127,0.2538812,0.6606261,0.9404935,proton,k-
273,M_Hermes,0.000145747,0.000363261,6.19115E-05,5.242325,0.2539186,0.8860594,0.07168479,proton,k-
274,M_Hermes,0.001878978,0.001626191,0.000798166,5.235876,0.2538119,0.8541873,0.1967335,proton,k-
275,M_Hermes,0.001619964,0.00104013,0.000670032,5.24127,0.2538812,0.864262,0.3009145,proton,k-
276,M_Hermes,0.000565989,0.00161557,0.000234098,5.233271,0.2535978,0.9481632,0.4068753,proton,k-
277,M_Hermes,0.000429046,0.000690553,0.000177297,5.244379,0.2538859,0.9147403,0.4828741,proton,k-
278,M_Hermes,0.000572853,0.000454311,0.000236724,5.235876,0.2538119,0.8380262,0.6978765,proton,k-
279,M_Hermes,0.000267304,0.000159835,0.000110374,5.24127,0.2538812,0.8611745,0.9233078,proton,k-
280,M_Hermes,0.2025434,0.1111775,0.08397348,9.213259,0.4100563,0.1534751,0.05684586,proton,k-
281,M_Hermes,0.2595773,0.2841249,0.1103419,9.218045,0.4101289,0.1311618,0.184624,proton,k-
282,M_Hermes,0.5723086,0.47959,0.2414266,9.218045,0.4101289,0.1454764,0.280561,proton,k-
284,M_Hermes,0.175128,0.2599553,0.07432997,9.218045,0.4101289,0.1313407,0.5290404,proton,k-
285,M_Hermes,0.9278731,0.4087022,0.3879051,9.218045,0.4101289,0.1603639,0.6961333,proton,k-
287,M_Hermes,0.1376573,0.05854761,0.05692701,9.213259,0.4100563,0.2246767,0.08470924,proton,k-
288,M_Hermes,0.3464469,0.1080875,0.1472726,9.213259,0.4100563,0.2260535,0.1933793,proton,k-
289,M_Hermes,0.1820836,0.1751858,0.0764396,9.21275,0.409992,0.2237138,0.2826462,proton,k-
290,M_Hermes,0.2598714,0.193551,0.1078954,9.218045,0.4101289,0.2139999,0.422786,proton,k-
291,M_Hermes,0.1516848,0.1000638,0.06340799,9.213259,0.4100563,0.2305079,0.5145152,proton,k-
292,M_Hermes,0.07033301,0.06586269,0.02905834,9.21275,0.409992,0.2311238,0.7186447,proton,k-
294,M_Hermes,0.06568542,0.03377882,0.0271378,9.213259,0.4100563,0.2737986,0.09710398,proton,k-
295,M_Hermes,0.04052359,0.06399028,0.01685793,9.21275,0.409992,0.2739408,0.1980194,proton,k-
296,M_Hermes,0.3888076,0.1116617,0.1607154,9.213259,0.4100563,0.2702141,0.2972261,proton,k-
297,M_Hermes,0.1105952,0.1030851,0.04628512,9.213259,0.4100563,0.2721502,0.3856351,proton,k-
298,M_Hermes,0.1749798,0.09039114,0.07470039,9.213259,0.4100563,0.2725869,0.5095716,proton,k-
299,M_Hermes,0.1633253,0.06365853,0.06752966,9.213259,0.4100563,0.2647852,0.6949909,proton,k-
300,M_Hermes,0.0191063,0.03921417,0.007899831,9.206122,0.4099481,0.2684619,0.8227782,proton,k-
301,M_Hermes,0.05347734,0.02321368,0.0220901,9.213259,0.4100563,0.3422622,0.1011387,proton,k-
302,M_Hermes,0.2634022,0.05860892,0.1088252,9.213259,0.4100563,0.3324609,0.1942823,proton,k-
303,M_Hermes,0.3765005,0.2362833,0.1555521,9.217118,0.410544,0.3410505,0.3138427,proton,k-
304,M_Hermes,0.07477464,0.05396284,0.03260956,9.21275,0.409992,0.3440935,0.4062828,proton,k-
305,M_Hermes,0.1539404,0.05920306,0.06689604,9.21275,0.409992,0.3279251,0.525826,proton,k-
306,M_Hermes,0.07692304,0.03713343,0.03344618,9.213259,0.4100563,0.3385218,0.6833987,proton,k-
307,M_Hermes,0.01264577,0.01136466,0.005495966,9.21275,0.409992,0.3351717,0.9021325,proton,k-
308,M_Hermes,0.01669798,0.01172385,0.006900545,9.213259,0.4100563,0.4160067,0.1031017,proton,k-
309,M_Hermes,0.07048543,0.03758716,0.02912854,9.208596,0.4100822,0.4007607,0.2065023,proton,k-
310,M_Hermes,0.1080258,0.0379533,0.0469406,9.213259,0.4100563,0.4309992,0.3122167,proton,k-
311,M_Hermes,0.06710959,0.03447316,0.02771398,9.213259,0.4100563,0.405902,0.4036471,proton,k-
312,M_Hermes,0.04341933,0.03504726,0.01793087,9.218045,0.4101289,0.4324119,0.5679188,proton,k-
313,M_Hermes,0.04986066,0.0212669,0.02058245,9.21275,0.409992,0.4198083,0.688742,proton,k-
314,M_Hermes,0.004222017,0.005656471,0.001743953,9.21275,0.409992,0.3973205,0.9412101,proton,k-
315,M_Hermes,0.02235244,0.01232618,0.009228987,9.213259,0.4100563,0.546255,0.1258535,proton,k-
316,M_Hermes,0.05654492,0.02938505,0.02457052,9.218045,0.4101289,0.5401123,0.2079933,proton,k-
317,M_Hermes,0.04096521,0.02042524,0.01779455,9.21275,0.409992,0.5267675,0.3178172,proton,k-
318,M_Hermes,0.05143469,0.02051696,0.02233632,9.213259,0.4100563,0.5256763,0.3973118,proton,k-
319,M_Hermes,0.02380394,0.0147392,0.01038081,9.21275,0.409992,0.5146677,0.5059303,proton,k-
320,M_Hermes,0.02278876,0.01096938,0.009895719,9.213259,0.4100563,0.5075909,0.6974862,proton,k-
321,M_Hermes,0.01655008,0.01013368,0.007186653,9.208596,0.4100822,0.5128072,0.902685,proton,k-
322,M_Hermes,0.002703249,0.005630807,0.001115745,9.218269,0.4100285,0.6810677,0.1376062,proton,k-
323,M_Hermes,0.01396493,0.01311177,0.005763918,9.206122,0.4099481,0.6348661,0.1877466,proton,k-
325,M_Hermes,0.0277135,0.01405085,0.01144277,9.213259,0.4100563,0.6377077,0.4153513,proton,k-
326,M_Hermes,0.001695977,0.007150019,0.00070169,9.218269,0.4100285,0.6073759,0.5037253,proton,k-
327,M_Hermes,0.01205599,0.008805274,0.00498802,9.206122,0.4099481,0.655923,0.6687077,proton,k-
330,M_Hermes,0.008766852,0.006278239,0.00362718,9.206122,0.4099481,0.8181023,0.2537261,proton,k-
333,M_Hermes,0.002812344,0.003183489,0.001163574,9.206122,0.4099481,0.922512,0.5676492,proton,k-
