i,obs,value,stat,syst1,Q2,x,z,pT,target,hadron
251,M_Hermes,0.01843378,0.004828163,0.006603924,5.24127,0.2538812,0.3417762,0.9205829,proton,k+
252,M_Hermes,0.09408029,0.008130931,0.01479879,5.24127,0.2538812,0.4214508,0.1008762,proton,k+
253,M_Hermes,0.2284222,0.0164436,0.02993774,5.24127,0.2538812,0.4180506,0.2046073,proton,k+
254,M_Hermes,0.2547354,0.01970057,0.08533588,5.24127,0.2538812,0.4220576,0.3005481,proton,k+
255,M_Hermes,0.239341,0.02069218,0.08023665,5.24127,0.2538812,0.4190896,0.3969755,proton,k+
256,M_Hermes,0.2247791,0.01719964,0.0754267,5.24127,0.2538812,0.4226055,0.5211949,proton,k+
257,M_Hermes,0.09725681,0.01137033,0.03259462,5.24127,0.2538812,0.4267735,0.6779072,proton,k+
258,M_Hermes,0.0236488,0.003987339,0.007927761,5.24127,0.2538812,0.4231946,0.9139519,proton,k+
259,M_Hermes,0.05798218,0.006363547,0.02571293,5.24127,0.2538812,0.5332774,0.09985922,proton,k+
260,M_Hermes,0.1458852,0.01279928,0.02378476,5.24127,0.2538812,0.5329994,0.2045055,proton,k+
261,M_Hermes,0.1636246,0.01504041,0.00913459,5.24127,0.2538812,0.5338856,0.2991692,proton,k+
262,M_Hermes,0.1638482,0.01520994,0.03655226,5.24127,0.2538812,0.5337226,0.402085,proton,k+
263,M_Hermes,0.138234,0.01147053,0.04972735,5.24127,0.2538812,0.5352049,0.5257154,proton,k+
264,M_Hermes,0.1103201,0.009491778,0.04696792,5.24127,0.2538812,0.5372665,0.6916922,proton,k+
265,M_Hermes,0.02448638,0.003481963,0.0104324,5.24127,0.2538812,0.5392603,0.9172528,proton,k+
266,M_Hermes,0.02872578,0.004350788,0.01222061,5.24127,0.2538812,0.6909407,0.1036548,proton,k+
267,M_Hermes,0.05854041,0.008004654,0.02492944,5.24127,0.2538812,0.6869913,0.202875,proton,k+
268,M_Hermes,0.08861996,0.009630459,0.03778826,5.24127,0.2538812,0.6864178,0.3003369,proton,k+
269,M_Hermes,0.08176849,0.01024878,0.03486459,5.24127,0.2538812,0.6852065,0.4009028,proton,k+
270,M_Hermes,0.06786723,0.00653745,0.03383475,5.24127,0.2538812,0.6855931,0.5247526,proton,k+
271,M_Hermes,0.05271192,0.004751859,0.02311516,5.24127,0.2538812,0.6875671,0.6879723,proton,k+
272,M_Hermes,0.01927741,0.002268653,0.008453121,5.24127,0.2538812,0.6937561,0.9413477,proton,k+
273,M_Hermes,0.007467648,0.001621719,0.003267977,5.24127,0.2538812,0.8784745,0.1016114,proton,k+
274,M_Hermes,0.01620862,0.003300239,0.007095768,5.24127,0.2538812,0.8772753,0.2007746,proton,k+
275,M_Hermes,0.02175507,0.003660993,0.009535146,5.24127,0.2538812,0.8697765,0.3043945,proton,k+
276,M_Hermes,0.02181776,0.003925905,0.009567906,5.24127,0.2538812,0.874697,0.3993641,proton,k+
277,M_Hermes,0.01714464,0.002756366,0.008549398,5.24127,0.2538812,0.875357,0.5164439,proton,k+
278,M_Hermes,0.01466762,0.001840627,0.006428019,5.24127,0.2538812,0.8639669,0.6839368,proton,k+
279,M_Hermes,0.004139095,0.000684519,0.00181476,5.24127,0.2538812,0.8527078,0.9090728,proton,k+
280,M_Hermes,0.4651699,0.1513937,0.2068867,9.213259,0.4100563,0.1431485,0.1081972,proton,k+
281,M_Hermes,1.705933,0.4501804,0.7737796,9.213259,0.4100563,0.1468391,0.2007674,proton,k+
282,M_Hermes,1.122777,0.6381984,0.5123984,9.218045,0.4101289,0.1451699,0.2934644,proton,k+
283,M_Hermes,0.589517,0.4153547,0.0526183,9.21275,0.409992,0.1421955,0.3865295,proton,k+
284,M_Hermes,0.4717268,0.2885718,0.1427575,9.21275,0.409992,0.1464394,0.5558683,proton,k+
285,M_Hermes,0.4671756,0.2979686,0.08544717,9.21275,0.409992,0.1524672,0.6685417,proton,k+
287,M_Hermes,0.07281131,0.06804693,0.02989136,9.213259,0.4100563,0.2259272,0.1129254,proton,k+
288,M_Hermes,0.5803736,0.1739726,0.06827746,9.213259,0.4100563,0.223122,0.2071018,proton,k+
289,M_Hermes,0.5325495,0.213814,0.08471353,9.213259,0.4100563,0.2215738,0.3042877,proton,k+
290,M_Hermes,0.4426139,0.2953604,0.1408086,9.218269,0.4100285,0.2262617,0.4105813,proton,k+
291,M_Hermes,0.9414346,0.628882,0.2994982,9.217118,0.410544,0.2190231,0.5122876,proton,k+
292,M_Hermes,0.2524633,0.1041953,0.09229998,9.213259,0.4100563,0.2229191,0.6872502,proton,k+
294,M_Hermes,0.3640073,0.07936417,0.08494638,9.213259,0.4100563,0.2731918,0.1028783,proton,k+
295,M_Hermes,0.4646236,0.1341381,0.03188729,9.213259,0.4100563,0.2710006,0.1973731,proton,k+
296,M_Hermes,0.5574577,0.1562107,0.148508,9.213259,0.4100563,0.2735955,0.2981091,proton,k+
297,M_Hermes,0.3890694,0.1793305,0.1688836,9.213259,0.4100563,0.2794072,0.3978377,proton,k+
298,M_Hermes,0.1655426,0.1199082,0.07121722,9.213259,0.4100563,0.2628606,0.510447,proton,k+
299,M_Hermes,0.0501489,0.06537805,0.02280061,9.21275,0.409992,0.2786823,0.7386693,proton,k+
300,M_Hermes,0.02357608,0.03318992,0.01063536,9.218045,0.4101289,0.2581533,0.8948438,proton,k+
301,M_Hermes,0.1390101,0.04250105,0.01964963,9.213259,0.4100563,0.3315181,0.1047192,proton,k+
302,M_Hermes,0.4263149,0.08424281,0.06111639,9.213259,0.4100563,0.3359367,0.2038873,proton,k+
303,M_Hermes,0.3989543,0.1003429,0.1428145,9.213259,0.4100563,0.3319157,0.2997725,proton,k+
304,M_Hermes,0.3755867,0.1209191,0.1346402,9.213259,0.4100563,0.3360682,0.3966583,proton,k+
305,M_Hermes,0.297521,0.08353687,0.1070469,9.213259,0.4100563,0.3348421,0.5142346,proton,k+
306,M_Hermes,0.1783713,0.06977165,0.0640242,9.21275,0.409992,0.3320338,0.6997799,proton,k+
307,M_Hermes,0.04867617,0.0237527,0.01744224,9.213259,0.4100563,0.3453713,0.8653902,proton,k+
308,M_Hermes,0.1249164,0.0309083,0.01957045,9.213259,0.4100563,0.4333586,0.1017351,proton,k+
309,M_Hermes,0.2489473,0.06043705,0.03239759,9.213259,0.4100563,0.4233129,0.2081213,proton,k+
310,M_Hermes,0.3686891,0.07624257,0.1234724,9.213259,0.4100563,0.420144,0.3002269,proton,k+
311,M_Hermes,0.297469,0.07414917,0.09975442,9.213259,0.4100563,0.4160867,0.394984,proton,k+
312,M_Hermes,0.2242334,0.04941997,0.0751514,9.213259,0.4100563,0.422309,0.5178614,proton,k+
313,M_Hermes,0.09852456,0.03465495,0.03302626,9.213259,0.4100563,0.4271252,0.678655,proton,k+
314,M_Hermes,0.04393776,0.01710549,0.01472117,9.21275,0.409992,0.423696,0.9259649,proton,k+
315,M_Hermes,0.1390161,0.02990365,0.06168182,9.213259,0.4100563,0.5322727,0.1022764,proton,k+
316,M_Hermes,0.2047713,0.05061068,0.03336768,9.213259,0.4100563,0.5315092,0.2095885,proton,k+
317,M_Hermes,0.1624475,0.05643144,0.0088518,9.213259,0.4100563,0.534162,0.30391,proton,k+
318,M_Hermes,0.2333162,0.05426337,0.05204772,9.213259,0.4100563,0.534764,0.3965045,proton,k+
319,M_Hermes,0.066898,0.03373855,0.02970497,9.213259,0.4100563,0.5240603,0.5219346,proton,k+
320,M_Hermes,0.1089632,0.02461363,0.04640666,9.213259,0.4100563,0.5393638,0.6926223,proton,k+
321,M_Hermes,0.01391331,0.009731686,0.005928291,9.21275,0.409992,0.5221796,0.8557504,proton,k+
322,M_Hermes,0.03819984,0.01420905,0.01623721,9.213259,0.4100563,0.6677928,0.08521775,proton,k+
323,M_Hermes,0.0513209,0.04075979,0.02182112,9.218269,0.4100285,0.6665624,0.1997586,proton,k+
324,M_Hermes,0.1014782,0.03268584,0.04317147,9.213259,0.4100563,0.6785535,0.3013286,proton,k+
325,M_Hermes,0.07809136,0.03581048,0.03322956,9.213259,0.4100563,0.68236,0.3943826,proton,k+
326,M_Hermes,0.09374535,0.02336123,0.04671813,9.213259,0.4100563,0.6737194,0.5151091,proton,k+
327,M_Hermes,0.05783603,0.0162832,0.02533363,9.21275,0.409992,0.6767802,0.6880272,proton,k+
328,M_Hermes,0.01315268,0.006227544,0.005761073,9.21275,0.409992,0.6939973,0.9096753,proton,k+
329,M_Hermes,0.01798442,0.01069173,0.007877452,9.208596,0.4100822,0.8582909,0.09600587,proton,k+
330,M_Hermes,0.02544644,0.0128291,0.01112707,9.213259,0.4100563,0.8818698,0.2071535,proton,k+
331,M_Hermes,0.01565099,0.01999721,0.006843771,9.206122,0.4099481,0.9036481,0.3085943,proton,k+
332,M_Hermes,0.04060973,0.01631106,0.01779034,9.213259,0.4100563,0.9021348,0.3919894,proton,k+
333,M_Hermes,0.005668696,0.01304531,0.002828915,9.218045,0.4101289,0.8830205,0.5368534,proton,k+
334,M_Hermes,0.01905674,0.007879205,0.008347726,9.213259,0.4100563,0.8317327,0.6556321,proton,k+
335,M_Hermes,0.007014826,0.005291609,0.003073813,9.218045,0.4101289,0.8255713,0.9014377,proton,k+
