  ,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
0,11.0,0.122347,0.634268,0.326552,1.597365,0.151074,AUT,0.0,0.002640,0.070207,0.001213,neutron,pi+,solid
1,11.0,0.140993,0.571001,0.325759,1.660660,0.139928,AUT,0.0,0.002361,0.070207,0.001241,neutron,pi+,solid
2,11.0,0.154161,0.528879,0.325510,1.682190,0.133256,AUT,0.0,0.002426,0.070207,0.001262,neutron,pi+,solid
3,11.0,0.166434,0.496200,0.325229,1.704098,0.127051,AUT,0.0,0.002633,0.070207,0.001283,neutron,pi+,solid
4,11.0,0.179145,0.467244,0.324984,1.727168,0.120684,AUT,0.0,0.002876,0.070207,0.001305,neutron,pi+,solid
5,11.0,0.194122,0.436576,0.324765,1.748450,0.114889,AUT,0.0,0.003110,0.070207,0.001333,neutron,pi+,solid
6,11.0,0.214189,0.401783,0.324555,1.774801,0.112036,AUT,0.0,0.003155,0.070207,0.001371,neutron,pi+,solid
7,11.0,0.246140,0.356325,0.324256,1.806230,0.117837,AUT,0.0,0.002866,0.070207,0.001437,neutron,pi+,solid
8,11.0,0.284141,0.320226,0.324003,1.877553,0.131735,AUT,0.0,0.009163,0.070207,0.001521,neutron,pi+,solid
9,11.0,0.064966,0.796608,0.321580,1.066451,0.345648,AUT,0.0,0.002293,0.070207,0.001149,neutron,pi+,solid
10,11.0,0.073074,0.728679,0.322868,1.098425,0.343044,AUT,0.0,0.002140,0.070207,0.001158,neutron,pi+,solid
11,11.0,0.079591,0.672009,0.323478,1.103474,0.341762,AUT,0.0,0.002229,0.070207,0.001165,neutron,pi+,solid
12,11.0,0.086223,0.627254,0.324005,1.115955,0.340549,AUT,0.0,0.002356,0.070207,0.001172,neutron,pi+,solid
13,11.0,0.096241,0.585549,0.325472,1.162017,0.342461,AUT,0.0,0.002958,0.070207,0.001183,neutron,pi+,solid
14,11.0,0.127334,0.632398,0.330205,1.664518,0.256761,AUT,0.0,0.002336,0.070207,0.001222,neutron,pi+,solid
15,11.0,0.172162,0.522454,0.330050,1.839408,0.227998,AUT,0.0,0.003471,0.070207,0.001294,neutron,pi+,solid
16,11.0,0.245494,0.370485,0.330617,1.861081,0.225936,AUT,0.0,0.010395,0.070207,0.001437,neutron,pi+,solid
17,11.0,0.062315,0.818318,0.326616,1.051076,0.465772,AUT,0.0,0.002252,0.070207,0.001147,neutron,pi+,solid
18,11.0,0.070399,0.748200,0.327849,1.086455,0.455070,AUT,0.0,0.002282,0.070207,0.001156,neutron,pi+,solid
19,11.0,0.078235,0.683327,0.328993,1.102484,0.448698,AUT,0.0,0.002591,0.070207,0.001165,neutron,pi+,solid
20,11.0,0.091314,0.604810,0.330781,1.135862,0.441810,AUT,0.0,0.003850,0.070207,0.001179,neutron,pi+,solid
21,11.0,0.115883,0.510959,0.337689,1.220835,0.425391,AUT,0.0,0.024608,0.070207,0.001209,neutron,pi+,solid
22,11.0,0.118352,0.600093,0.375096,1.461389,0.153885,AUT,0.0,0.002542,0.070207,0.001217,neutron,pi+,solid
23,11.0,0.137881,0.547087,0.374296,1.556210,0.142832,AUT,0.0,0.002392,0.070207,0.001245,neutron,pi+,solid
24,11.0,0.151558,0.515125,0.373879,1.610869,0.134877,AUT,0.0,0.002478,0.070207,0.001267,neutron,pi+,solid
25,11.0,0.165226,0.486570,0.373865,1.658812,0.127495,AUT,0.0,0.002587,0.070207,0.001290,neutron,pi+,solid
26,11.0,0.180311,0.457714,0.373970,1.702789,0.121363,AUT,0.0,0.002772,0.070207,0.001318,neutron,pi+,solid
27,11.0,0.198806,0.425033,0.374043,1.742842,0.115953,AUT,0.0,0.002937,0.070207,0.001353,neutron,pi+,solid
28,11.0,0.226919,0.381200,0.373947,1.782258,0.116591,AUT,0.0,0.002844,0.070207,0.001410,neutron,pi+,solid
29,11.0,0.267696,0.333251,0.373650,1.838176,0.131712,AUT,0.0,0.004839,0.070207,0.001499,neutron,pi+,solid
30,11.0,0.069443,0.757532,0.371493,1.082751,0.353346,AUT,0.0,0.002518,0.070207,0.001161,neutron,pi+,solid
31,11.0,0.080806,0.666125,0.372423,1.109764,0.351759,AUT,0.0,0.002302,0.070207,0.001174,neutron,pi+,solid
32,11.0,0.092207,0.610065,0.373149,1.160291,0.350387,AUT,0.0,0.002309,0.070207,0.001186,neutron,pi+,solid
33,11.0,0.111164,0.630185,0.376189,1.448285,0.292407,AUT,0.0,0.002332,0.070207,0.001208,neutron,pi+,solid
34,11.0,0.131410,0.626272,0.377034,1.697102,0.254123,AUT,0.0,0.002373,0.070207,0.001236,neutron,pi+,solid
35,11.0,0.148938,0.567660,0.376822,1.743474,0.249744,AUT,0.0,0.002505,0.070207,0.001263,neutron,pi+,solid
36,11.0,0.170513,0.505386,0.376656,1.775300,0.247401,AUT,0.0,0.004163,0.070207,0.001301,neutron,pi+,solid
37,11.0,0.214620,0.409142,0.376554,1.798333,0.247442,AUT,0.0,0.007567,0.070207,0.001385,neutron,pi+,solid
38,11.0,0.275947,0.327426,0.376547,1.862886,0.248264,AUT,0.0,0.013026,0.070207,0.001519,neutron,pi+,solid
39,11.0,0.062703,0.818022,0.373450,1.057377,0.501056,AUT,0.0,0.002174,0.070207,0.001154,neutron,pi+,solid
40,11.0,0.069954,0.762678,0.374436,1.100859,0.491796,AUT,0.0,0.002242,0.070207,0.001162,neutron,pi+,solid
41,11.0,0.075395,0.724417,0.375153,1.127074,0.483079,AUT,0.0,0.002341,0.070207,0.001168,neutron,pi+,solid
42,11.0,0.080978,0.682591,0.375730,1.140495,0.476882,AUT,0.0,0.002411,0.070207,0.001174,neutron,pi+,solid
43,11.0,0.087967,0.640509,0.376263,1.162464,0.471353,AUT,0.0,0.002703,0.070207,0.001181,neutron,pi+,solid
44,11.0,0.099454,0.587759,0.377352,1.204451,0.464198,AUT,0.0,0.004239,0.070207,0.001194,neutron,pi+,solid
45,11.0,0.119467,0.512008,0.379203,1.258944,0.453520,AUT,0.0,0.013746,0.070207,0.001220,neutron,pi+,solid
46,11.0,0.070044,0.736275,0.386271,1.047804,0.622281,AUT,0.0,0.004442,0.070207,0.001164,neutron,pi+,solid
47,11.0,0.118170,0.572107,0.423982,1.390809,0.153945,AUT,0.0,0.002473,0.070207,0.001224,neutron,pi+,solid
48,11.0,0.141910,0.528676,0.423504,1.547500,0.138922,AUT,0.0,0.002404,0.070207,0.001259,neutron,pi+,solid
49,11.0,0.160369,0.492472,0.423687,1.629117,0.129166,AUT,0.0,0.002537,0.070207,0.001290,neutron,pi+,solid
50,11.0,0.179658,0.456840,0.423821,1.692879,0.122805,AUT,0.0,0.002692,0.070207,0.001325,neutron,pi+,solid
51,11.0,0.204534,0.415106,0.423970,1.749931,0.118146,AUT,0.0,0.002814,0.070207,0.001374,neutron,pi+,solid
52,11.0,0.248073,0.355373,0.423639,1.810955,0.127416,AUT,0.0,0.003101,0.070207,0.001466,neutron,pi+,solid
53,11.0,0.077391,0.688742,0.421719,1.092767,0.361058,AUT,0.0,0.002291,0.070207,0.001176,neutron,pi+,solid
54,11.0,0.100329,0.629185,0.424237,1.304400,0.315882,AUT,0.0,0.002244,0.070207,0.001201,neutron,pi+,solid
55,11.0,0.119666,0.634463,0.425779,1.566585,0.274102,AUT,0.0,0.002382,0.070207,0.001226,neutron,pi+,solid
56,11.0,0.133401,0.598728,0.425643,1.647736,0.271575,AUT,0.0,0.002372,0.070207,0.001246,neutron,pi+,solid
57,11.0,0.146244,0.560069,0.425449,1.689935,0.271944,AUT,0.0,0.002550,0.070207,0.001267,neutron,pi+,solid
58,11.0,0.161090,0.521036,0.425361,1.731242,0.270319,AUT,0.0,0.003163,0.070207,0.001292,neutron,pi+,solid
59,11.0,0.183476,0.465206,0.425500,1.758393,0.268363,AUT,0.0,0.006930,0.070207,0.001333,neutron,pi+,solid
60,11.0,0.230323,0.380803,0.425451,1.797593,0.269836,AUT,0.0,0.005034,0.070207,0.001428,neutron,pi+,solid
61,11.0,0.286306,0.319536,0.425386,1.887816,0.270686,AUT,0.0,0.015501,0.070207,0.001557,neutron,pi+,solid
62,11.0,0.064844,0.802259,0.422935,1.071902,0.506760,AUT,0.0,0.002227,0.070207,0.001161,neutron,pi+,solid
63,11.0,0.073396,0.744023,0.423503,1.126764,0.500906,AUT,0.0,0.002249,0.070207,0.001171,neutron,pi+,solid
64,11.0,0.079647,0.704223,0.424049,1.157338,0.495820,AUT,0.0,0.002282,0.070207,0.001178,neutron,pi+,solid
65,11.0,0.085952,0.663296,0.424542,1.176418,0.490627,AUT,0.0,0.002424,0.070207,0.001185,neutron,pi+,solid
66,11.0,0.093598,0.626536,0.424954,1.209909,0.485985,AUT,0.0,0.002813,0.070207,0.001193,neutron,pi+,solid
67,11.0,0.106244,0.570501,0.425407,1.248433,0.483113,AUT,0.0,0.004746,0.070207,0.001209,neutron,pi+,solid
68,11.0,0.129178,0.494973,0.427048,1.316785,0.480588,AUT,0.0,0.012721,0.070207,0.001240,neutron,pi+,solid
69,11.0,0.068502,0.767893,0.427628,1.079397,0.652656,AUT,0.0,0.002426,0.070207,0.001166,neutron,pi+,solid
70,11.0,0.090199,0.613888,0.430561,1.134969,0.638779,AUT,0.0,0.004407,0.070207,0.001191,neutron,pi+,solid
71,11.0,0.121983,0.554176,0.473486,1.390425,0.150346,AUT,0.0,0.002448,0.070207,0.001236,neutron,pi+,solid
72,11.0,0.152578,0.504742,0.473602,1.587535,0.132054,AUT,0.0,0.002461,0.070207,0.001284,neutron,pi+,solid
73,11.0,0.178914,0.456879,0.473813,1.684971,0.124429,AUT,0.0,0.002618,0.070207,0.001332,neutron,pi+,solid
74,11.0,0.214738,0.399658,0.473846,1.765310,0.121455,AUT,0.0,0.002760,0.070207,0.001404,neutron,pi+,solid
75,11.0,0.264647,0.336765,0.473562,1.835894,0.136492,AUT,0.0,0.006364,0.070207,0.001516,neutron,pi+,solid
76,11.0,0.088796,0.657415,0.473179,1.199278,0.333826,AUT,0.0,0.002481,0.070207,0.001193,neutron,pi+,solid
77,11.0,0.113445,0.631987,0.474928,1.479095,0.287868,AUT,0.0,0.002398,0.070207,0.001223,neutron,pi+,solid
78,11.0,0.127895,0.599787,0.474705,1.582655,0.288629,AUT,0.0,0.002368,0.070207,0.001244,neutron,pi+,solid
79,11.0,0.140460,0.564260,0.474525,1.635285,0.289246,AUT,0.0,0.002471,0.070207,0.001264,neutron,pi+,solid
80,11.0,0.154073,0.530231,0.474533,1.685368,0.288049,AUT,0.0,0.002809,0.070207,0.001287,neutron,pi+,solid
81,11.0,0.172173,0.486923,0.474648,1.728490,0.284530,AUT,0.0,0.004139,0.070207,0.001320,neutron,pi+,solid
82,11.0,0.204445,0.419304,0.474685,1.762784,0.285598,AUT,0.0,0.006920,0.070207,0.001383,neutron,pi+,solid
83,11.0,0.258651,0.343049,0.474617,1.824585,0.285234,AUT,0.0,0.005223,0.070207,0.001502,neutron,pi+,solid
84,11.0,0.068043,0.777037,0.472933,1.088498,0.509809,AUT,0.0,0.002266,0.070207,0.001169,neutron,pi+,solid
85,11.0,0.078587,0.709861,0.473408,1.150810,0.503646,AUT,0.0,0.002260,0.070207,0.001182,neutron,pi+,solid
86,11.0,0.086681,0.661454,0.473845,1.182899,0.501060,AUT,0.0,0.002338,0.070207,0.001191,neutron,pi+,solid
87,11.0,0.096784,0.615920,0.474181,1.229387,0.497380,AUT,0.0,0.002551,0.070207,0.001202,neutron,pi+,solid
88,11.0,0.117491,0.556411,0.475269,1.346828,0.491592,AUT,0.0,0.004400,0.070207,0.001230,neutron,pi+,solid
89,11.0,0.176633,0.505492,0.481372,1.797081,0.438452,AUT,0.0,0.009059,0.070207,0.001330,neutron,pi+,solid
90,11.0,0.067289,0.784438,0.474774,1.085890,0.685332,AUT,0.0,0.002341,0.070207,0.001169,neutron,pi+,solid
91,11.0,0.083174,0.678538,0.476500,1.161292,0.666030,AUT,0.0,0.002761,0.070207,0.001187,neutron,pi+,solid
92,11.0,0.107158,0.562870,0.478389,1.235681,0.650940,AUT,0.0,0.006504,0.070207,0.001216,neutron,pi+,solid
93,11.0,0.129093,0.538399,0.523468,1.428088,0.144720,AUT,0.0,0.002424,0.070207,0.001254,neutron,pi+,solid
94,11.0,0.168394,0.473844,0.523775,1.643234,0.127659,AUT,0.0,0.002560,0.070207,0.001321,neutron,pi+,solid
95,11.0,0.212330,0.403671,0.523840,1.759421,0.123696,AUT,0.0,0.002742,0.070207,0.001409,neutron,pi+,solid
96,11.0,0.270753,0.330746,0.523563,1.846175,0.141303,AUT,0.0,0.010797,0.070207,0.001544,neutron,pi+,solid
97,11.0,0.097619,0.645099,0.523889,1.296415,0.310110,AUT,0.0,0.002636,0.070207,0.001210,neutron,pi+,solid
98,11.0,0.119765,0.603461,0.524273,1.490872,0.299439,AUT,0.0,0.002362,0.070207,0.001239,neutron,pi+,solid
99,11.0,0.134650,0.567921,0.524129,1.577643,0.300279,AUT,0.0,0.002443,0.070207,0.001262,neutron,pi+,solid
100,11.0,0.149929,0.531370,0.524155,1.643362,0.297194,AUT,0.0,0.002641,0.070207,0.001288,neutron,pi+,solid
101,11.0,0.169831,0.486962,0.524229,1.704932,0.292756,AUT,0.0,0.003603,0.070207,0.001324,neutron,pi+,solid
102,11.0,0.205342,0.415651,0.524302,1.753448,0.290818,AUT,0.0,0.005459,0.070207,0.001395,neutron,pi+,solid
103,11.0,0.261703,0.338700,0.524189,1.824145,0.290411,AUT,0.0,0.005688,0.070207,0.001522,neutron,pi+,solid
104,11.0,0.071736,0.748633,0.523063,1.104585,0.512835,AUT,0.0,0.002338,0.070207,0.001179,neutron,pi+,solid
105,11.0,0.085187,0.664598,0.523385,1.167363,0.508666,AUT,0.0,0.002264,0.070207,0.001195,neutron,pi+,solid
106,11.0,0.099030,0.608286,0.523862,1.241926,0.505690,AUT,0.0,0.002480,0.070207,0.001211,neutron,pi+,solid
107,11.0,0.128108,0.584850,0.525719,1.545244,0.477386,AUT,0.0,0.002943,0.070207,0.001253,neutron,pi+,solid
108,11.0,0.198269,0.459321,0.527733,1.829010,0.436146,AUT,0.0,0.009946,0.070207,0.001381,neutron,pi+,solid
109,11.0,0.069433,0.773193,0.523969,1.103936,0.693892,AUT,0.0,0.002301,0.070207,0.001176,neutron,pi+,solid
110,11.0,0.085543,0.679605,0.525184,1.197452,0.679610,AUT,0.0,0.002667,0.070207,0.001195,neutron,pi+,solid
111,11.0,0.110807,0.566285,0.526523,1.280719,0.667589,AUT,0.0,0.005858,0.070207,0.001227,neutron,pi+,solid
112,11.0,0.073474,0.726490,0.529010,1.081299,0.844519,AUT,0.0,0.003924,0.070207,0.001181,neutron,pi+,solid
113,11.0,0.137942,0.521475,0.573621,1.475372,0.139549,AUT,0.0,0.002459,0.070207,0.001277,neutron,pi+,solid
114,11.0,0.189880,0.437406,0.573798,1.706051,0.126004,AUT,0.0,0.002677,0.070207,0.001374,neutron,pi+,solid
115,11.0,0.246395,0.358114,0.573674,1.813317,0.130999,AUT,0.0,0.005144,0.070207,0.001499,neutron,pi+,solid
116,11.0,0.102315,0.625406,0.574029,1.316922,0.307561,AUT,0.0,0.002621,0.070207,0.001223,neutron,pi+,solid
117,11.0,0.125348,0.578416,0.573902,1.495358,0.307981,AUT,0.0,0.002390,0.070207,0.001256,neutron,pi+,solid
118,11.0,0.144104,0.538389,0.573876,1.600046,0.303693,AUT,0.0,0.002547,0.070207,0.001287,neutron,pi+,solid
119,11.0,0.167172,0.489767,0.573983,1.687300,0.296613,AUT,0.0,0.003213,0.070207,0.001329,neutron,pi+,solid
120,11.0,0.211890,0.405463,0.574161,1.759180,0.291148,AUT,0.0,0.004027,0.070207,0.001420,neutron,pi+,solid
121,11.0,0.272740,0.329028,0.572401,1.850694,0.287043,AUT,0.0,0.009960,0.070207,0.001564,neutron,pi+,solid
122,11.0,0.076160,0.712881,0.573010,1.114960,0.517244,AUT,0.0,0.002366,0.070207,0.001190,neutron,pi+,solid
123,11.0,0.095257,0.623717,0.573556,1.224745,0.511951,AUT,0.0,0.002360,0.070207,0.001214,neutron,pi+,solid
124,11.0,0.123240,0.608449,0.575279,1.546837,0.480231,AUT,0.0,0.002606,0.070207,0.001254,neutron,pi+,solid
125,11.0,0.180192,0.490431,0.575847,1.776237,0.454592,AUT,0.0,0.004695,0.070207,0.001356,neutron,pi+,solid
126,11.0,0.072337,0.754612,0.573859,1.121278,0.696182,AUT,0.0,0.002254,0.070207,0.001185,neutron,pi+,solid
127,11.0,0.091115,0.659564,0.574767,1.237257,0.685425,AUT,0.0,0.002699,0.070207,0.001208,neutron,pi+,solid
128,11.0,0.120298,0.539368,0.575556,1.324316,0.678761,AUT,0.0,0.008556,0.070207,0.001249,neutron,pi+,solid
129,11.0,0.078204,0.712251,0.576852,1.124514,0.870003,AUT,0.0,0.002916,0.070207,0.001193,neutron,pi+,solid
130,11.0,0.148733,0.502151,0.623683,1.526846,0.135789,AUT,0.0,0.002491,0.070207,0.001306,neutron,pi+,solid
131,11.0,0.214115,0.401858,0.623529,1.760662,0.127315,AUT,0.0,0.003368,0.070207,0.001439,neutron,pi+,solid
132,11.0,0.105652,0.606262,0.623920,1.317597,0.313176,AUT,0.0,0.002561,0.070207,0.001237,neutron,pi+,solid
133,11.0,0.133287,0.556006,0.623712,1.527851,0.309743,AUT,0.0,0.002466,0.070207,0.001279,neutron,pi+,solid
134,11.0,0.160331,0.501607,0.623929,1.656549,0.300407,AUT,0.0,0.002839,0.070207,0.001328,neutron,pi+,solid
135,11.0,0.210943,0.409438,0.623541,1.763712,0.290818,AUT,0.0,0.003609,0.070207,0.001432,neutron,pi+,solid
136,11.0,0.082559,0.674908,0.622975,1.141866,0.522202,AUT,0.0,0.002342,0.070207,0.001206,neutron,pi+,solid
137,11.0,0.113335,0.621925,0.624654,1.454553,0.491343,AUT,0.0,0.002420,0.070207,0.001248,neutron,pi+,solid
138,11.0,0.151563,0.551165,0.625279,1.712366,0.472443,AUT,0.0,0.003164,0.070207,0.001313,neutron,pi+,solid
139,11.0,0.208925,0.418732,0.624180,1.795385,0.468393,AUT,0.0,0.015506,0.070207,0.001428,neutron,pi+,solid
140,11.0,0.074962,0.737458,0.623798,1.134515,0.698000,AUT,0.0,0.002313,0.070207,0.001196,neutron,pi+,solid
141,11.0,0.098683,0.627540,0.624484,1.271126,0.689765,AUT,0.0,0.002864,0.070207,0.001227,neutron,pi+,solid
142,11.0,0.136190,0.496619,0.625148,1.387796,0.685443,AUT,0.0,0.017181,0.070207,0.001283,neutron,pi+,solid
143,11.0,0.079263,0.713710,0.625813,1.147768,0.897184,AUT,0.0,0.002609,0.070207,0.001202,neutron,pi+,solid
144,11.0,0.124260,0.510229,0.627418,1.303955,0.849418,AUT,0.0,0.017930,0.070207,0.001264,neutron,pi+,solid
145,11.0,0.162111,0.479474,0.673621,1.580155,0.133321,AUT,0.0,0.002566,0.070207,0.001344,neutron,pi+,solid
146,11.0,0.228313,0.385045,0.671732,1.811215,0.123777,AUT,0.0,0.006792,0.070207,0.001488,neutron,pi+,solid
147,11.0,0.110012,0.590330,0.673592,1.334824,0.317010,AUT,0.0,0.002541,0.070207,0.001254,neutron,pi+,solid
148,11.0,0.146853,0.526146,0.673752,1.590424,0.306385,AUT,0.0,0.002568,0.070207,0.001315,neutron,pi+,solid
149,11.0,0.193962,0.439022,0.673117,1.743329,0.292372,AUT,0.0,0.003732,0.070207,0.001410,neutron,pi+,solid
150,11.0,0.091556,0.655055,0.673460,1.229887,0.516084,AUT,0.0,0.002391,0.070207,0.001227,neutron,pi+,solid
151,11.0,0.129912,0.596217,0.674576,1.593974,0.484743,AUT,0.0,0.002520,0.070207,0.001286,neutron,pi+,solid
152,11.0,0.174202,0.490545,0.673783,1.747205,0.480104,AUT,0.0,0.006209,0.070207,0.001369,neutron,pi+,solid
153,11.0,0.079083,0.713336,0.673756,1.155793,0.699999,AUT,0.0,0.002313,0.070207,0.001211,neutron,pi+,solid
154,11.0,0.114301,0.584892,0.674655,1.364891,0.686712,AUT,0.0,0.003574,0.070207,0.001261,neutron,pi+,solid
155,11.0,0.077392,0.728149,0.674994,1.150898,0.926575,AUT,0.0,0.002522,0.070207,0.001208,neutron,pi+,solid
156,11.0,0.109526,0.578655,0.674950,1.300887,0.871868,AUT,0.0,0.011671,0.070207,0.001253,neutron,pi+,solid
157,11.0,0.158818,0.656552,0.322844,2.146832,0.149908,AUT,0.0,0.003300,0.070207,0.001270,neutron,pi+,solid
158,11.0,0.179409,0.602271,0.323350,2.229578,0.137041,AUT,0.0,0.003307,0.070207,0.001306,neutron,pi+,solid
159,11.0,0.192090,0.575157,0.323506,2.280154,0.131826,AUT,0.0,0.003424,0.070207,0.001330,neutron,pi+,solid
160,11.0,0.202664,0.555936,0.323615,2.325400,0.127770,AUT,0.0,0.003567,0.070207,0.001350,neutron,pi+,solid
161,11.0,0.212573,0.539830,0.323749,2.368489,0.124209,AUT,0.0,0.003610,0.070207,0.001370,neutron,pi+,solid
162,11.0,0.222299,0.525684,0.323803,2.411958,0.121477,AUT,0.0,0.003781,0.070207,0.001389,neutron,pi+,solid
163,11.0,0.231966,0.510389,0.323833,2.443594,0.119109,AUT,0.0,0.003898,0.070207,0.001409,neutron,pi+,solid
164,11.0,0.242025,0.493528,0.323892,2.465284,0.117153,AUT,0.0,0.004025,0.070207,0.001430,neutron,pi+,solid
165,11.0,0.253024,0.474403,0.324009,2.477379,0.115339,AUT,0.0,0.004075,0.070207,0.001453,neutron,pi+,solid
166,11.0,0.265555,0.453941,0.324035,2.487795,0.114616,AUT,0.0,0.004097,0.070207,0.001481,neutron,pi+,solid
167,11.0,0.280286,0.430672,0.323993,2.491063,0.116276,AUT,0.0,0.004004,0.070207,0.001514,neutron,pi+,solid
168,11.0,0.298473,0.406010,0.323885,2.500508,0.120931,AUT,0.0,0.003972,0.070207,0.001556,neutron,pi+,solid
169,11.0,0.324349,0.383107,0.323781,2.563993,0.128965,AUT,0.0,0.004518,0.070207,0.001620,neutron,pi+,solid
170,11.0,0.362260,0.368837,0.323411,2.757074,0.139032,AUT,0.0,0.011491,0.070207,0.001721,neutron,pi+,solid
171,11.0,0.150149,0.689075,0.326502,2.131833,0.251663,AUT,0.0,0.003158,0.070207,0.001256,neutron,pi+,solid
172,11.0,0.168649,0.641210,0.326230,2.231480,0.255888,AUT,0.0,0.003292,0.070207,0.001288,neutron,pi+,solid
173,11.0,0.181477,0.616832,0.326111,2.310249,0.257522,AUT,0.0,0.003566,0.070207,0.001311,neutron,pi+,solid
174,11.0,0.193227,0.598182,0.326043,2.385544,0.258814,AUT,0.0,0.004139,0.070207,0.001333,neutron,pi+,solid
175,11.0,0.205127,0.580292,0.325967,2.456704,0.259874,AUT,0.0,0.005177,0.070207,0.001356,neutron,pi+,solid
176,11.0,0.217639,0.561551,0.326003,2.522328,0.261164,AUT,0.0,0.006936,0.070207,0.001381,neutron,pi+,solid
177,11.0,0.231673,0.534923,0.325992,2.557231,0.261621,AUT,0.0,0.010479,0.070207,0.001409,neutron,pi+,solid
178,11.0,0.249274,0.496505,0.326072,2.553293,0.261701,AUT,0.0,0.015234,0.070207,0.001446,neutron,pi+,solid
179,11.0,0.273068,0.452145,0.326151,2.546311,0.260836,AUT,0.0,0.011170,0.070207,0.001498,neutron,pi+,solid
180,11.0,0.306368,0.404001,0.326284,2.551830,0.259098,AUT,0.0,0.008714,0.070207,0.001576,neutron,pi+,solid
181,11.0,0.352109,0.373427,0.326243,2.711837,0.262439,AUT,0.0,0.012482,0.070207,0.001694,neutron,pi+,solid
182,11.0,0.166067,0.634904,0.373011,2.169644,0.146200,AUT,0.0,0.003327,0.070207,0.001293,neutron,pi+,solid
183,11.0,0.189961,0.577704,0.373481,2.264226,0.132482,AUT,0.0,0.003392,0.070207,0.001337,neutron,pi+,solid
184,11.0,0.205353,0.548611,0.373598,2.324922,0.127746,AUT,0.0,0.003528,0.070207,0.001368,neutron,pi+,solid
185,11.0,0.218785,0.527790,0.373725,2.383135,0.123952,AUT,0.0,0.003674,0.070207,0.001395,neutron,pi+,solid
186,11.0,0.231754,0.508182,0.373779,2.430612,0.121252,AUT,0.0,0.003805,0.070207,0.001422,neutron,pi+,solid
187,11.0,0.245153,0.486524,0.373814,2.461446,0.119437,AUT,0.0,0.003885,0.070207,0.001451,neutron,pi+,solid
188,11.0,0.260216,0.462040,0.373909,2.481080,0.118649,AUT,0.0,0.003940,0.070207,0.001484,neutron,pi+,solid
189,11.0,0.278636,0.433694,0.373790,2.493358,0.120303,AUT,0.0,0.003901,0.070207,0.001526,neutron,pi+,solid
190,11.0,0.303233,0.401693,0.373684,2.512629,0.126824,AUT,0.0,0.004036,0.070207,0.001586,neutron,pi+,solid
191,11.0,0.342326,0.376698,0.373307,2.659385,0.138326,AUT,0.0,0.006695,0.070207,0.001688,neutron,pi+,solid
192,11.0,0.148262,0.693189,0.375071,2.117998,0.284910,AUT,0.0,0.003210,0.070207,0.001263,neutron,pi+,solid
193,11.0,0.165470,0.645806,0.374985,2.205099,0.287023,AUT,0.0,0.003275,0.070207,0.001292,neutron,pi+,solid
194,11.0,0.177432,0.620083,0.374866,2.270670,0.285942,AUT,0.0,0.003474,0.070207,0.001314,neutron,pi+,solid
195,11.0,0.188109,0.600516,0.374841,2.331460,0.284479,AUT,0.0,0.003869,0.070207,0.001334,neutron,pi+,solid
196,11.0,0.198753,0.583561,0.374863,2.393826,0.283631,AUT,0.0,0.004397,0.070207,0.001355,neutron,pi+,solid
197,11.0,0.209988,0.565928,0.374809,2.452691,0.282741,AUT,0.0,0.005368,0.070207,0.001377,neutron,pi+,solid
198,11.0,0.222076,0.546880,0.374770,2.506462,0.282484,AUT,0.0,0.006664,0.070207,0.001402,neutron,pi+,solid
199,11.0,0.235853,0.519483,0.374884,2.528283,0.281986,AUT,0.0,0.009380,0.070207,0.001431,neutron,pi+,solid
200,11.0,0.252741,0.482974,0.374889,2.518428,0.281987,AUT,0.0,0.012026,0.070207,0.001468,neutron,pi+,solid
201,11.0,0.274975,0.442149,0.374942,2.507761,0.281470,AUT,0.0,0.008990,0.070207,0.001518,neutron,pi+,solid
202,11.0,0.304004,0.399868,0.375172,2.507050,0.279059,AUT,0.0,0.006899,0.070207,0.001588,neutron,pi+,solid
203,11.0,0.346879,0.373199,0.374947,2.669853,0.281247,AUT,0.0,0.008356,0.070207,0.001702,neutron,pi+,solid
204,11.0,0.246894,0.557876,0.386353,2.762938,0.416454,AUT,0.0,0.017354,0.070207,0.001457,neutron,pi+,solid
205,11.0,0.174297,0.612416,0.423200,2.195151,0.141456,AUT,0.0,0.003309,0.070207,0.001317,neutron,pi+,solid
206,11.0,0.202075,0.552173,0.423538,2.301885,0.129014,AUT,0.0,0.003479,0.070207,0.001371,neutron,pi+,solid
207,11.0,0.220861,0.522100,0.423679,2.379486,0.125128,AUT,0.0,0.003658,0.070207,0.001410,neutron,pi+,solid
208,11.0,0.238421,0.495418,0.423758,2.437346,0.122467,AUT,0.0,0.003781,0.070207,0.001448,neutron,pi+,solid
209,11.0,0.257674,0.465670,0.423808,2.475722,0.121608,AUT,0.0,0.003850,0.070207,0.001491,neutron,pi+,solid
210,11.0,0.282312,0.429875,0.423707,2.503056,0.123731,AUT,0.0,0.003921,0.070207,0.001549,neutron,pi+,solid
211,11.0,0.324925,0.387670,0.423499,2.595019,0.135519,AUT,0.0,0.004795,0.070207,0.001659,neutron,pi+,solid
212,11.0,0.149540,0.687645,0.423601,2.118632,0.309795,AUT,0.0,0.003194,0.070207,0.001273,neutron,pi+,solid
213,11.0,0.168255,0.635404,0.423743,2.205944,0.305003,AUT,0.0,0.003315,0.070207,0.001306,neutron,pi+,solid
