i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
220,11,0.157277,0.726404,0.324412,2.356445,0.489154,AUT,0,0.008769,0.070207,0.00778,proton,pi+,solid,NA
221,11,0.176009,0.668115,0.324602,2.425482,0.486809,AUT,0,0.006873,0.070207,0.007687,proton,pi+,solid,NA
222,11,0.196013,0.612034,0.324736,2.474383,0.483957,AUT,0,0.006054,0.070207,0.007589,proton,pi+,solid,NA
223,11,0.21883,0.555187,0.324829,2.505187,0.481342,AUT,0,0.005833,0.070207,0.007481,proton,pi+,solid,NA
224,11,0.249636,0.48608,0.324933,2.499788,0.479059,AUT,0,0.006772,0.070207,0.007341,proton,pi+,solid,NA
225,11,0.299698,0.406761,0.324942,2.508047,0.479372,AUT,0,0.011233,0.070207,0.007129,proton,pi+,solid,NA
226,11,0.359251,0.369281,0.325072,2.737225,0.478294,AUT,0,0.033796,0.070207,0.006895,proton,pi+,solid,NA
227,11,0.155941,0.738388,0.326119,2.348266,0.670747,AUT,0,0.006272,0.070207,0.007784,proton,pi+,solid,NA
228,11,0.24297,0.508046,0.325777,2.492093,0.669071,AUT,0,0.009533,0.070207,0.007372,proton,pi+,solid,NA
229,11,0.170732,0.630364,0.37345,2.212936,0.130883,AUT,0,0.007108,0.070207,0.007685,proton,pi+,solid,NA
230,11,0.207954,0.564626,0.373865,2.420232,0.130749,AUT,0,0.006976,0.070207,0.007503,proton,pi+,solid,NA
231,11,0.251102,0.483055,0.374,2.494237,0.130943,AUT,0,0.00676,0.070207,0.007306,proton,pi+,solid,NA
232,11,0.320741,0.397303,0.374045,2.619314,0.131356,AUT,0,0.006421,0.070207,0.007014,proton,pi+,solid,NA
233,11,0.147195,0.722178,0.372327,2.181964,0.314763,AUT,0,0.005706,0.070207,0.007801,proton,pi+,solid,NA
234,11,0.173412,0.640693,0.373437,2.291601,0.303011,AUT,0,0.005389,0.070207,0.007671,proton,pi+,solid,NA
235,11,0.192285,0.598842,0.373721,2.375836,0.300367,AUT,0,0.005083,0.070207,0.007579,proton,pi+,solid,NA
236,11,0.209882,0.56495,0.37391,2.446534,0.299641,AUT,0,0.004887,0.070207,0.007494,proton,pi+,solid,NA
237,11,0.228735,0.525815,0.37396,2.481179,0.300788,AUT,0,0.004855,0.070207,0.007406,proton,pi+,solid,NA
238,11,0.252042,0.481784,0.373944,2.504481,0.301803,AUT,0,0.004888,0.070207,0.007301,proton,pi+,solid,NA
239,11,0.284833,0.432001,0.373952,2.536237,0.302783,AUT,0,0.00504,0.070207,0.007161,proton,pi+,solid,NA
240,11,0.33577,0.384308,0.373876,2.658502,0.302038,AUT,0,0.006017,0.070207,0.006955,proton,pi+,solid,NA
241,11,0.138674,0.780443,0.373528,2.224653,0.49734,AUT,0,0.007714,0.070207,0.007842,proton,pi+,solid,NA
242,11,0.165093,0.693441,0.37396,2.360664,0.493023,AUT,0,0.006865,0.070207,0.007712,proton,pi+,solid,NA
243,11,0.187467,0.631569,0.374155,2.441553,0.48967,AUT,0,0.005726,0.070207,0.007601,proton,pi+,solid,NA
244,11,0.212367,0.56997,0.374312,2.495583,0.486253,AUT,0,0.005281,0.070207,0.007482,proton,pi+,solid,NA
245,11,0.244849,0.496684,0.374418,2.504806,0.483778,AUT,0,0.005642,0.070207,0.007333,proton,pi+,solid,NA
246,11,0.297949,0.411199,0.37452,2.51914,0.484021,AUT,0,0.009316,0.070207,0.007106,proton,pi+,solid,NA
247,11,0.360675,0.36955,0.374725,2.750036,0.482807,AUT,0,0.031709,0.070207,0.006858,proton,pi+,solid,NA
248,11,0.151489,0.752932,0.375206,2.334029,0.677779,AUT,0,0.007281,0.070207,0.007777,proton,pi+,solid,NA
249,11,0.2227,0.548888,0.375519,2.4802,0.674044,AUT,0,0.00712,0.070207,0.007434,proton,pi+,solid,NA
250,11,0.315846,0.403289,0.375296,2.625204,0.658371,AUT,0,0.033098,0.070207,0.007033,proton,pi+,solid,NA
251,11,0.185036,0.655957,0.376918,2.402567,0.872468,AUT,0,0.012208,0.070207,0.007611,proton,pi+,solid,NA
252,11,0.179163,0.612389,0.423658,2.254376,0.130084,AUT,0,0.006735,0.070207,0.007618,proton,pi+,solid,NA
253,11,0.22912,0.523063,0.42393,2.463381,0.130532,AUT,0,0.007087,0.070207,0.00738,proton,pi+,solid,NA
254,11,0.303361,0.415501,0.423951,2.582308,0.131039,AUT,0,0.006345,0.070207,0.007058,proton,pi+,solid,NA
255,11,0.158604,0.672301,0.423243,2.190087,0.30829,AUT,0,0.006923,0.070207,0.007719,proton,pi+,solid,NA
256,11,0.188462,0.600962,0.423765,2.335997,0.300968,AUT,0,0.005388,0.070207,0.007572,proton,pi+,solid,NA
257,11,0.211847,0.55806,0.423911,2.438534,0.300226,AUT,0,0.004805,0.070207,0.00746,proton,pi+,solid,NA
258,11,0.237661,0.506093,0.423997,2.479985,0.301154,AUT,0,0.004687,0.070207,0.00734,proton,pi+,solid,NA
259,11,0.2741,0.446191,0.424046,2.519218,0.30239,AUT,0,0.00482,0.070207,0.00718,proton,pi+,solid,NA
260,11,0.330251,0.387655,0.423872,2.63648,0.301922,AUT,0,0.006636,0.070207,0.00695,proton,pi+,solid,NA
261,11,0.145613,0.748253,0.423227,2.236078,0.501895,AUT,0,0.006052,0.070207,0.007783,proton,pi+,solid,NA
262,11,0.178575,0.64773,0.423849,2.383856,0.494553,AUT,0,0.005205,0.070207,0.00762,proton,pi+,solid,NA
263,11,0.208505,0.576434,0.424082,2.477068,0.489826,AUT,0,0.004869,0.070207,0.007475,proton,pi+,solid,NA
264,11,0.246097,0.493124,0.424184,2.497519,0.487137,AUT,0,0.004885,0.070207,0.007302,proton,pi+,solid,NA
265,11,0.311226,0.40049,0.42414,2.559965,0.487565,AUT,0,0.008038,0.070207,0.007026,proton,pi+,solid,NA
266,11,0.152938,0.743136,0.42451,2.325644,0.684466,AUT,0,0.007172,0.070207,0.007745,proton,pi+,solid,NA
267,11,0.22181,0.551086,0.425023,2.486051,0.679043,AUT,0,0.006019,0.070207,0.007413,proton,pi+,solid,NA
268,11,0.309083,0.412799,0.424716,2.628958,0.662869,AUT,0,0.030203,0.070207,0.007034,proton,pi+,solid,NA
269,11,0.181142,0.669861,0.426318,2.408132,0.88327,AUT,0,0.009739,0.070207,0.007604,proton,pi+,solid,NA
270,11,0.188691,0.594351,0.473727,2.30086,0.130587,AUT,0,0.006434,0.070207,0.007547,proton,pi+,solid,NA
271,11,0.265914,0.463481,0.473967,2.511721,0.131307,AUT,0,0.006274,0.070207,0.007192,proton,pi+,solid,NA
272,11,0.365637,0.368419,0.473834,2.779408,0.128767,AUT,0,0.019985,0.070207,0.006787,proton,pi+,solid,NA
273,11,0.167516,0.643636,0.473522,2.215064,0.305042,AUT,0,0.006797,0.070207,0.007652,proton,pi+,solid,NA
274,11,0.202994,0.572087,0.473947,2.394405,0.300807,AUT,0,0.005064,0.070207,0.007478,proton,pi+,solid,NA
275,11,0.234774,0.510895,0.474009,2.471761,0.301162,AUT,0,0.004732,0.070207,0.00733,proton,pi+,solid,NA
276,11,0.282267,0.435149,0.473999,2.52566,0.302423,AUT,0,0.00503,0.070207,0.007122,proton,pi+,solid,NA
277,11,0.345596,0.378133,0.473899,2.694261,0.301286,AUT,0,0.011111,0.070207,0.006864,proton,pi+,solid,NA
278,11,0.156587,0.70194,0.473285,2.251753,0.502472,AUT,0,0.00529,0.070207,0.007705,proton,pi+,solid,NA
279,11,0.198624,0.595023,0.473991,2.433878,0.492566,AUT,0,0.004863,0.070207,0.007498,proton,pi+,solid,NA
280,11,0.24318,0.497809,0.474168,2.488518,0.488708,AUT,0,0.00454,0.070207,0.007292,proton,pi+,solid,NA
281,11,0.310811,0.400769,0.473795,2.560171,0.487441,AUT,0,0.007204,0.070207,0.007004,proton,pi+,solid,NA
282,11,0.158864,0.720034,0.47423,2.33568,0.688155,AUT,0,0.006165,0.070207,0.007692,proton,pi+,solid,NA
283,11,0.240517,0.517425,0.474454,2.520814,0.680013,AUT,0,0.005644,0.070207,0.007304,proton,pi+,solid,NA
284,11,0.180347,0.672669,0.475601,2.415248,0.896449,AUT,0,0.008169,0.070207,0.007584,proton,pi+,solid,NA
285,11,0.201148,0.569931,0.523779,2.342183,0.131037,AUT,0,0.006342,0.070207,0.007462,proton,pi+,solid,NA
286,11,0.291978,0.4294,0.523911,2.562379,0.130834,AUT,0,0.007669,0.070207,0.007055,proton,pi+,solid,NA
287,11,0.175763,0.622458,0.523735,2.246497,0.303726,AUT,0,0.006319,0.070207,0.007586,proton,pi+,solid,NA
288,11,0.218996,0.540154,0.523984,2.436325,0.301342,AUT,0,0.004862,0.070207,0.007377,proton,pi+,solid,NA
289,11,0.271256,0.450334,0.523993,2.508889,0.302756,AUT,0,0.005,0.070207,0.007143,proton,pi+,solid,NA
290,11,0.340157,0.38096,0.523861,2.671018,0.301807,AUT,0,0.01227,0.070207,0.006858,proton,pi+,solid,NA
291,11,0.167371,0.664067,0.523707,2.275511,0.500201,AUT,0,0.005474,0.070207,0.007626,proton,pi+,solid,NA
292,11,0.219683,0.546101,0.524152,2.465642,0.490687,AUT,0,0.004715,0.070207,0.007373,proton,pi+,solid,NA
293,11,0.289567,0.427111,0.52377,2.534672,0.486237,AUT,0,0.005372,0.070207,0.007065,proton,pi+,solid,NA
294,11,0.168137,0.687747,0.524068,2.351938,0.691132,AUT,0,0.005189,0.070207,0.00762,proton,pi+,solid,NA
295,11,0.249437,0.497933,0.524036,2.536198,0.681314,AUT,0,0.006269,0.070207,0.007238,proton,pi+,solid,NA
296,11,0.178818,0.675461,0.525111,2.414916,0.911847,AUT,0,0.007229,0.070207,0.007566,proton,pi+,solid,NA
297,11,0.218833,0.538253,0.573794,2.383301,0.131466,AUT,0,0.0062,0.070207,0.00735,proton,pi+,solid,NA
298,11,0.328527,0.391846,0.57377,2.649185,0.130074,AUT,0,0.012686,0.070207,0.006875,proton,pi+,solid,NA
299,11,0.1834,0.605789,0.573859,2.279372,0.303548,AUT,0,0.005994,0.070207,0.007519,proton,pi+,solid,NA
300,11,0.239377,0.501563,0.574021,2.46627,0.302372,AUT,0,0.004809,0.070207,0.007255,proton,pi+,solid,NA
301,11,0.309077,0.408224,0.573483,2.593917,0.300794,AUT,0,0.008152,0.070207,0.006955,proton,pi+,solid,NA
302,11,0.177634,0.634638,0.573886,2.306331,0.498196,AUT,0,0.005458,0.070207,0.007546,proton,pi+,solid,NA
303,11,0.246779,0.492056,0.574062,2.483676,0.48978,AUT,0,0.004504,0.070207,0.007222,proton,pi+,solid,NA
304,11,0.320277,0.408181,0.571823,2.696102,0.477386,AUT,0,0.013284,0.070207,0.006908,proton,pi+,solid,NA
305,11,0.180462,0.649816,0.574034,2.371892,0.692344,AUT,0,0.005005,0.070207,0.007531,proton,pi+,solid,NA
306,11,0.262275,0.478276,0.573214,2.580551,0.677391,AUT,0,0.009764,0.070207,0.007152,proton,pi+,solid,NA
307,11,0.175758,0.683185,0.574753,2.412822,0.926612,AUT,0,0.0067,0.070207,0.007552,proton,pi+,solid,NA
308,11,0.182664,0.603459,0.623786,2.263744,0.252395,AUT,0,0.005861,0.070207,0.007491,proton,pi+,solid,NA
309,11,0.23068,0.515917,0.623962,2.448804,0.248981,AUT,0,0.005271,0.070207,0.007263,proton,pi+,solid,NA
310,11,0.291647,0.430603,0.623143,2.580531,0.242832,AUT,0,0.006355,0.070207,0.006995,proton,pi+,solid,NA
311,11,0.187723,0.609512,0.623949,2.336106,0.497056,AUT,0,0.005347,0.070207,0.007465,proton,pi+,solid,NA
312,11,0.260814,0.474182,0.623262,2.538074,0.486599,AUT,0,0.005872,0.070207,0.007127,proton,pi+,solid,NA
313,11,0.170731,0.675068,0.624066,2.345793,0.76541,AUT,0,0.004896,0.070207,0.007546,proton,pi+,solid,NA
314,11,0.237578,0.530091,0.623039,2.587794,0.713245,AUT,0,0.010041,0.070207,0.007229,proton,pi+,solid,NA
315,11,0.191116,0.587248,0.673718,2.301376,0.252727,AUT,0,0.005689,0.070207,0.007416,proton,pi+,solid,NA
316,11,0.258134,0.478098,0.673002,2.530761,0.244394,AUT,0,0.005448,0.070207,0.007105,proton,pi+,solid,NA
317,11,0.199478,0.584207,0.673802,2.369719,0.495619,AUT,0,0.005187,0.070207,0.007374,proton,pi+,solid,NA
318,11,0.272362,0.476519,0.670754,2.675743,0.477353,AUT,0,0.012516,0.070207,0.007042,proton,pi+,solid,NA
319,11,0.182526,0.648873,0.673545,2.399827,0.754364,AUT,0,0.005109,0.070207,0.007454,proton,pi+,solid,NA
320,11,0.270574,0.508373,0.667087,2.83799,0.652576,AUT,0,0.108869,0.070207,0.007049,proton,pi+,solid,NA
321,11,0.250104,0.635173,0.323684,3.270725,0.134093,AUT,0,0.008263,0.070207,0.007335,proton,pi+,solid,NA
322,11,0.300562,0.559163,0.323891,3.459958,0.133008,AUT,0,0.008384,0.070207,0.007121,proton,pi+,solid,NA
323,11,0.37597,0.45199,0.32404,3.488203,0.132829,AUT,0,0.006464,0.070207,0.006831,proton,pi+,solid,NA
324,11,0.462719,0.408125,0.324209,3.898153,0.133427,AUT,0,0.062927,0.070207,0.006531,proton,pi+,solid,NA
325,11,0.212476,0.736773,0.321969,3.207661,0.319816,AUT,0,0.009479,0.070207,0.007507,proton,pi+,solid,NA
326,11,0.24648,0.646222,0.323363,3.286348,0.305532,AUT,0,0.007898,0.070207,0.007351,proton,pi+,solid,NA
327,11,0.267515,0.613384,0.323606,3.386151,0.303734,AUT,0,0.007708,0.070207,0.007259,proton,pi+,solid,NA
328,11,0.286749,0.584767,0.323718,3.460237,0.3025,AUT,0,0.007791,0.070207,0.007178,proton,pi+,solid,NA
329,11,0.307772,0.546918,0.323768,3.472913,0.302331,AUT,0,0.007722,0.070207,0.007092,proton,pi+,solid,NA
330,11,0.334147,0.50349,0.323797,3.470466,0.301442,AUT,0,0.00774,0.070207,0.006988,proton,pi+,solid,NA
331,11,0.370733,0.453576,0.323791,3.466769,0.299299,AUT,0,0.007342,0.070207,0.00685,proton,pi+,solid,NA
332,11,0.418664,0.414132,0.323751,3.577572,0.297538,AUT,0,0.009196,0.070207,0.006679,proton,pi+,solid,NA
333,11,0.19973,0.791461,0.323747,3.246261,0.494699,AUT,0,0.023082,0.070207,0.007566,proton,pi+,solid,NA
334,11,0.238566,0.679847,0.324411,3.344405,0.486276,AUT,0,0.011768,0.070207,0.007385,proton,pi+,solid,NA
335,11,0.267936,0.621913,0.324631,3.437017,0.481947,AUT,0,0.009386,0.070207,0.007256,proton,pi+,solid,NA
336,11,0.301099,0.563438,0.324856,3.497165,0.47867,AUT,0,0.008669,0.070207,0.007118,proton,pi+,solid,NA
337,11,0.355927,0.477089,0.325087,3.491185,0.477598,AUT,0,0.011245,0.070207,0.006905,proton,pi+,solid,NA
338,11,0.421732,0.413138,0.325238,3.595724,0.477182,AUT,0,0.034272,0.070207,0.006668,proton,pi+,solid,NA
339,11,0.242996,0.690474,0.326295,3.377123,0.667803,AUT,0,0.009989,0.070207,0.007366,proton,pi+,solid,NA
340,11,0.360486,0.477489,0.325887,3.536675,0.664258,AUT,0,0.032949,0.070207,0.006887,proton,pi+,solid,NA
341,11,0.258646,0.623496,0.373862,3.3187,0.131784,AUT,0,0.008226,0.070207,0.007267,proton,pi+,solid,NA
342,11,0.330489,0.509754,0.373966,3.455224,0.132927,AUT,0,0.007301,0.070207,0.006971,proton,pi+,solid,NA
343,11,0.410649,0.419123,0.373987,3.549428,0.131958,AUT,0,0.011436,0.070207,0.006674,proton,pi+,solid,NA
344,11,0.231459,0.674097,0.372927,3.204711,0.311085,AUT,0,0.00721,0.070207,0.007389,proton,pi+,solid,NA
345,11,0.26635,0.613052,0.373772,3.36886,0.303159,AUT,0,0.006795,0.070207,0.007233,proton,pi+,solid,NA
346,11,0.293281,0.572985,0.373867,3.466351,0.301996,AUT,0,0.006689,0.070207,0.00712,proton,pi+,solid,NA
347,11,0.325569,0.517214,0.37385,3.471988,0.301222,AUT,0,0.006803,0.070207,0.00699,proton,pi+,solid,NA
348,11,0.374644,0.449821,0.373767,3.470197,0.299115,AUT,0,0.006816,0.070207,0.006804,proton,pi+,solid,NA
349,11,0.430472,0.411345,0.373689,3.65456,0.296657,AUT,0,0.014747,0.070207,0.006605,proton,pi+,solid,NA
350,11,0.209907,0.75551,0.373158,3.250148,0.499576,AUT,0,0.015089,0.070207,0.007488,proton,pi+,solid,NA
351,11,0.253633,0.645053,0.373922,3.373262,0.489716,AUT,0,0.008995,0.070207,0.007288,proton,pi+,solid,NA
352,11,0.290083,0.580796,0.374169,3.472839,0.485171,AUT,0,0.007711,0.070207,0.007133,proton,pi+,solid,NA
353,11,0.343287,0.493217,0.374261,3.482021,0.484073,AUT,0,0.00853,0.070207,0.006921,proton,pi+,solid,NA
354,11,0.410616,0.417827,0.374357,3.538655,0.484675,AUT,0,0.020123,0.070207,0.006674,proton,pi+,solid,NA
355,11,0.232226,0.711596,0.375216,3.353145,0.675731,AUT,0,0.0111,0.070207,0.007384,proton,pi+,solid,NA
356,11,0.335936,0.512949,0.375712,3.524485,0.669458,AUT,0,0.019177,0.070207,0.006949,proton,pi+,solid,NA
357,11,0.254287,0.668417,0.377261,3.397774,0.872776,AUT,0,0.023097,0.070207,0.007285,proton,pi+,solid,NA
358,11,0.268226,0.608855,0.423922,3.354411,0.131163,AUT,0,0.008133,0.070207,0.007199,proton,pi+,solid,NA
359,11,0.364135,0.467012,0.423954,3.479597,0.132168,AUT,0,0.007347,0.070207,0.006814,proton,pi+,solid,NA
360,11,0.243661,0.64572,0.423598,3.238077,0.305758,AUT,0,0.006845,0.070207,0.007307,proton,pi+,solid,NA
361,11,0.283542,0.588127,0.423872,3.439015,0.302135,AUT,0,0.006375,0.070207,0.007133,proton,pi+,solid,NA
362,11,0.323925,0.520332,0.423905,3.472711,0.300866,AUT,0,0.006451,0.070207,0.006969,proton,pi+,solid,NA
363,11,0.388314,0.439522,0.423873,3.510858,0.298245,AUT,0,0.007705,0.070207,0.006725,proton,pi+,solid,NA
364,11,0.22514,0.707912,0.423083,3.262815,0.502903,AUT,0,0.009444,0.070207,0.007391,proton,pi+,solid,NA
365,11,0.276687,0.602257,0.423948,3.433828,0.489568,AUT,0,0.007163,0.070207,0.007162,proton,pi+,solid,NA
366,11,0.336191,0.503895,0.423991,3.479027,0.487638,AUT,0,0.006932,0.070207,0.006921,proton,pi+,solid,NA
367,11,0.410084,0.4178,0.423771,3.534186,0.487647,AUT,0,0.016155,0.070207,0.006647,proton,pi+,solid,NA
368,11,0.235876,0.699952,0.424567,3.352323,0.682361,AUT,0,0.010482,0.070207,0.007341,proton,pi+,solid,NA
369,11,0.33647,0.510153,0.424812,3.515062,0.674055,AUT,0,0.015211,0.070207,0.006919,proton,pi+,solid,NA
370,11,0.25029,0.678175,0.426305,3.398637,0.880773,AUT,0,0.018981,0.070207,0.007276,proton,pi+,solid,NA
371,11,0.28253,0.584824,0.473909,3.376557,0.131531,AUT,0,0.007693,0.070207,0.007112,proton,pi+,solid,NA
372,11,0.386614,0.440324,0.473921,3.500397,0.130263,AUT,0,0.010571,0.070207,0.006704,proton,pi+,solid,NA
373,11,0.251467,0.632567,0.473853,3.273801,0.304532,AUT,0,0.006792,0.070207,0.007246,proton,pi+,solid,NA
374,11,0.300572,0.559689,0.473919,3.465214,0.301805,AUT,0,0.0063,0.070207,0.007036,proton,pi+,solid,NA
375,11,0.371723,0.458922,0.473911,3.499729,0.299403,AUT,0,0.007087,0.070207,0.006759,proton,pi+,solid,NA
376,11,0.241642,0.665284,0.473579,3.294016,0.498664,AUT,0,0.007367,0.070207,0.00729,proton,pi+,solid,NA
377,11,0.308597,0.548642,0.474082,3.477804,0.488342,AUT,0,0.006601,0.070207,0.007003,proton,pi+,solid,NA
378,11,0.388387,0.438811,0.47362,3.508202,0.485984,AUT,0,0.010984,0.070207,0.006697,proton,pi+,solid,NA
379,11,0.248082,0.671208,0.474151,3.368744,0.686745,AUT,0,0.008673,0.070207,0.007261,proton,pi+,solid,NA
380,11,0.350555,0.48945,0.473913,3.529804,0.67578,AUT,0,0.016798,0.070207,0.006838,proton,pi+,solid,NA
381,11,0.248883,0.679858,0.475689,3.394853,0.894738,AUT,0,0.016584,0.070207,0.007257,proton,pi+,solid,NA
382,11,0.304256,0.5522,0.523934,3.395948,0.131244,AUT,0,0.00723,0.070207,0.006994,proton,pi+,solid,NA
383,11,0.427201,0.412037,0.523878,3.632805,0.127719,AUT,0,0.027832,0.070207,0.006528,proton,pi+,solid,NA
384,11,0.260318,0.619603,0.523875,3.317389,0.303969,AUT,0,0.006655,0.070207,0.00718,proton,pi+,solid,NA
385,11,0.329384,0.513306,0.523937,3.470736,0.301299,AUT,0,0.006411,0.070207,0.006892,proton,pi+,solid,NA
386,11,0.408165,0.421494,0.523821,3.547458,0.29812,AUT,0,0.017289,0.070207,0.006595,proton,pi+,solid,NA
387,11,0.254988,0.637731,0.523951,3.332803,0.495747,AUT,0,0.006701,0.070207,0.007203,proton,pi+,solid,NA
388,11,0.342328,0.500308,0.523826,3.501854,0.486812,AUT,0,0.007327,0.070207,0.006841,proton,pi+,solid,NA
389,11,0.241338,0.683414,0.52426,3.349852,0.747608,AUT,0,0.008169,0.070207,0.007263,proton,pi+,solid,NA
390,11,0.329651,0.522104,0.52365,3.537804,0.709563,AUT,0,0.01149,0.070207,0.00689,proton,pi+,solid,NA
391,11,0.257244,0.623298,0.573893,3.300643,0.24995,AUT,0,0.007045,0.070207,0.007163,proton,pi+,solid,NA
392,11,0.315786,0.5338,0.573942,3.466444,0.249645,AUT,0,0.006429,0.070207,0.006915,proton,pi+,solid,NA
393,11,0.388189,0.440003,0.573315,3.516331,0.233718,AUT,0,0.010027,0.070207,0.006636,proton,pi+,solid,NA
394,11,0.267398,0.615088,0.57404,3.364947,0.494657,AUT,0,0.006446,0.070207,0.007118,proton,pi+,solid,NA
395,11,0.352715,0.486334,0.573384,3.527382,0.484995,AUT,0,0.010809,0.070207,0.006769,proton,pi+,solid,NA
396,11,0.254589,0.655252,0.574094,3.378042,0.750288,AUT,0,0.007321,0.070207,0.007174,proton,pi+,solid,NA
397,11,0.349262,0.506585,0.572023,3.648896,0.676841,AUT,0,0.024638,0.070207,0.006782,proton,pi+,solid,NA
398,11,0.266221,0.610378,0.623893,3.340612,0.251243,AUT,0,0.006887,0.070207,0.00709,proton,pi+,solid,NA
399,11,0.345745,0.493082,0.623192,3.495914,0.24145,AUT,0,0.007206,0.070207,0.006762,proton,pi+,solid,NA
400,11,0.283554,0.589355,0.623858,3.400768,0.493422,AUT,0,0.006379,0.070207,0.007015,proton,pi+,solid,NA
401,11,0.38132,0.475661,0.619223,3.742754,0.467877,AUT,0,0.034591,0.070207,0.006626,proton,pi+,solid,NA
402,11,0.25486,0.657805,0.623814,3.392579,0.775419,AUT,0,0.007552,0.070207,0.007139,proton,pi+,solid,NA
403,11,0.278594,0.590346,0.673796,3.370078,0.25147,AUT,0,0.006756,0.070207,0.007001,proton,pi+,solid,NA
404,11,0.353877,0.488194,0.671395,3.561501,0.232375,AUT,0,0.012585,0.070207,0.006694,proton,pi+,solid,NA
405,11,0.264731,0.622926,0.673722,3.373282,0.569194,AUT,0,0.006412,0.070207,0.00706,proton,pi+,solid,NA
406,11,0.336582,0.527656,0.670269,3.662847,0.497443,AUT,0,0.017587,0.070207,0.006761,proton,pi+,solid,NA
407,11,0.228151,0.724237,0.672723,3.365077,0.935573,AUT,0,0.017713,0.070207,0.007223,proton,pi+,solid,NA
408,11,0.334213,0.632472,0.324134,4.354061,0.132956,AUT,0,0.01283,0.070207,0.006984,proton,pi+,solid,NA
409,11,0.426101,0.51236,0.324014,4.473396,0.133304,AUT,0,0.009334,0.070207,0.006652,proton,pi+,solid,NA
410,11,0.308568,0.660283,0.323303,4.196201,0.308083,AUT,0,0.010405,0.070207,0.007086,proton,pi+,solid,NA
411,11,0.34376,0.618514,0.323768,4.387467,0.301872,AUT,0,0.009794,0.070207,0.006948,proton,pi+,solid,NA
412,11,0.372285,0.581488,0.3238,4.466219,0.30294,AUT,0,0.010389,0.070207,0.006841,proton,pi+,solid,NA
413,11,0.408562,0.532106,0.323723,4.483292,0.303094,AUT,0,0.010845,0.070207,0.006712,proton,pi+,solid,NA
414,11,0.463279,0.473906,0.323633,4.525248,0.299716,AUT,0,0.011752,0.070207,0.006529,proton,pi+,solid,NA
415,11,0.304341,0.674741,0.324366,4.218903,0.485353,AUT,0,0.01521,0.070207,0.007102,proton,pi+,solid,NA
416,11,0.358927,0.599703,0.324523,4.437674,0.480296,AUT,0,0.011567,0.070207,0.00689,proton,pi+,solid,NA
417,11,0.423228,0.515281,0.324644,4.485618,0.480409,AUT,0,0.015756,0.070207,0.006661,proton,pi+,solid,NA
418,11,0.4931,0.45632,0.324696,4.644497,0.482066,AUT,0,0.060812,0.070207,0.006433,proton,pi+,solid,NA
419,11,0.358477,0.604227,0.326142,4.397256,0.689681,AUT,0,0.01777,0.070207,0.006892,proton,pi+,solid,NA
420,11,0.344071,0.619476,0.37407,4.38194,0.132425,AUT,0,0.011838,0.070207,0.006914,proton,pi+,solid,NA
421,11,0.442475,0.491556,0.373989,4.470744,0.13237,AUT,0,0.011971,0.070207,0.006563,proton,pi+,solid,NA
422,11,0.318142,0.646605,0.373706,4.239724,0.303722,AUT,0,0.009228,0.070207,0.007016,proton,pi+,solid,NA
423,11,0.359104,0.600241,0.373926,4.446239,0.301355,AUT,0,0.009193,0.070207,0.006857,proton,pi+,solid,NA
424,11,0.404457,0.53799,0.373839,4.484149,0.302378,AUT,0,0.009774,0.070207,0.006693,proton,pi+,solid,NA
425,11,0.466157,0.471416,0.37372,4.530499,0.2984,AUT,0,0.013887,0.070207,0.006484,proton,pi+,solid,NA
426,11,0.314239,0.658796,0.373752,4.253297,0.490786,AUT,0,0.011666,0.070207,0.007031,proton,pi+,solid,NA
427,11,0.378441,0.572727,0.374049,4.463204,0.485021,AUT,0,0.010389,0.070207,0.006786,proton,pi+,solid,NA
428,11,0.452907,0.484216,0.373967,4.515667,0.48802,AUT,0,0.018148,0.070207,0.006528,proton,pi+,solid,NA
429,11,0.356648,0.606419,0.375482,4.387731,0.695873,AUT,0,0.014455,0.070207,0.006867,proton,pi+,solid,NA
430,11,0.357971,0.599673,0.423961,4.394185,0.132266,AUT,0,0.010769,0.070207,0.006833,proton,pi+,solid,NA
431,11,0.466056,0.468142,0.423964,4.498074,0.129458,AUT,0,0.018981,0.070207,0.006453,proton,pi+,solid,NA
432,11,0.326069,0.637801,0.423888,4.285614,0.302329,AUT,0,0.008844,0.070207,0.006956,proton,pi+,solid,NA
433,11,0.379196,0.572685,0.423904,4.474537,0.302058,AUT,0,0.009008,0.070207,0.006753,proton,pi+,solid,NA
434,11,0.448224,0.489363,0.423868,4.514696,0.299562,AUT,0,0.012043,0.070207,0.006512,proton,pi+,solid,NA
435,11,0.326929,0.640878,0.423853,4.304917,0.490723,AUT,0,0.009667,0.070207,0.006952,proton,pi+,solid,NA
436,11,0.417347,0.525347,0.423956,4.494112,0.487636,AUT,0,0.01016,0.070207,0.006618,proton,pi+,solid,NA
437,11,0.354926,0.607866,0.424792,4.381632,0.71027,AUT,0,0.012302,0.070207,0.006844,proton,pi+,solid,NA
438,11,0.32309,0.641142,0.473861,4.270416,0.245914,AUT,0,0.009267,0.070207,0.00694,proton,pi+,solid,NA
439,11,0.369777,0.587217,0.47393,4.476369,0.251788,AUT,0,0.008905,0.070207,0.006759,proton,pi+,solid,NA
440,11,0.437642,0.499067,0.473904,4.490467,0.243926,AUT,0,0.009524,0.070207,0.006518,proton,pi+,solid,NA
