i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
179,27.6,0.1522067,0.364756219458475,0.225054,2.87544,0.517897,M_Hermes,2.038461,0.04803246,0,0.1210843,proton,pi+,hermes,NA
180,27.6,0.1522067,0.364756219458475,0.2256808,2.87544,0.6830358,M_Hermes,0.7625644,0.03093353,0,0.08929346,proton,pi+,hermes,NA
181,27.6,0.1522067,0.364756219458475,0.2275807,2.87544,0.9170666,M_Hermes,0.08306189,0.01397225,0,0.009803232,proton,pi+,hermes,NA
182,27.6,0.1522067,0.364756219458475,0.2730387,2.87544,0.1019991,M_Hermes,1.251476,0.02711999,0,0.07229304,proton,pi+,hermes,NA
183,27.6,0.1522067,0.364756219458475,0.273649,2.87544,0.2036328,M_Hermes,2.677037,0.05185757,0,0.09666559,proton,pi+,hermes,NA
184,27.6,0.1522067,0.364756219458475,0.2737446,2.87544,0.3008867,M_Hermes,3.038152,0.06958433,0,0.1119915,proton,pi+,hermes,NA
185,27.6,0.1522067,0.364756219458475,0.27483,2.87544,0.3973777,M_Hermes,2.862345,0.07302547,0,0.08361363,proton,pi+,hermes,NA
186,27.6,0.1522067,0.364756219458475,0.2749133,2.87544,0.5189252,M_Hermes,1.752757,0.04367244,0,0.06339893,proton,pi+,hermes,NA
187,27.6,0.1522067,0.364756219458475,0.2750442,2.87544,0.6840308,M_Hermes,0.6130028,0.02253809,0,0.03607446,proton,pi+,hermes,NA
188,27.6,0.1522067,0.364756219458475,0.2762673,2.87544,0.9194265,M_Hermes,0.09183955,0.008532919,0,0.005473487,proton,pi+,hermes,NA
189,27.6,0.1522067,0.364756219458475,0.3346326,2.87544,0.1000063,M_Hermes,0.7798529,0.0161488,0,0.04558331,proton,pi+,hermes,NA
190,27.6,0.1522067,0.364756219458475,0.3339423,2.87544,0.2028664,M_Hermes,1.657596,0.03036062,0,0.04167969,proton,pi+,hermes,NA
191,27.6,0.1522067,0.364756219458475,0.3344857,2.87544,0.3005534,M_Hermes,2.100811,0.0391235,0,0.05559921,proton,pi+,hermes,NA
192,27.6,0.1522067,0.364756219458475,0.3352979,2.87544,0.3987392,M_Hermes,2.046103,0.04559055,0,0.05266307,proton,pi+,hermes,NA
193,27.6,0.1522067,0.364756219458475,0.3361618,2.87544,0.5174031,M_Hermes,1.355529,0.02982743,0,0.04271685,proton,pi+,hermes,NA
194,27.6,0.1522067,0.364756219458475,0.3380527,2.87544,0.6805782,M_Hermes,0.596653,0.01584782,0,0.02729066,proton,pi+,hermes,NA
195,27.6,0.1522067,0.364756219458475,0.3374805,2.87544,0.9171139,M_Hermes,0.0890553,0.004865829,0,0.004446988,proton,pi+,hermes,NA
196,27.6,0.1522067,0.364756219458475,0.4200232,2.87544,0.1001037,M_Hermes,0.4543597,0.01049929,0,0.03807266,proton,pi+,hermes,NA
197,27.6,0.1522067,0.364756219458475,0.4197803,2.87544,0.2024835,M_Hermes,0.9222149,0.01884862,0,0.03154927,proton,pi+,hermes,NA
198,27.6,0.1522067,0.364756219458475,0.4206726,2.87544,0.3011082,M_Hermes,1.152623,0.02339623,0,0.04548941,proton,pi+,hermes,NA
199,27.6,0.1522067,0.364756219458475,0.4201912,2.87544,0.3991343,M_Hermes,1.23602,0.0275457,0,0.04842835,proton,pi+,hermes,NA
200,27.6,0.1522067,0.364756219458475,0.4225775,2.87544,0.5197599,M_Hermes,0.9566863,0.0215564,0,0.03039304,proton,pi+,hermes,NA
201,27.6,0.1522067,0.364756219458475,0.4230185,2.87544,0.6861415,M_Hermes,0.4801157,0.01309207,0,0.01806988,proton,pi+,hermes,NA
202,27.6,0.1522067,0.364756219458475,0.4255617,2.87544,0.9240385,M_Hermes,0.09040044,0.003637378,0,0.003466102,proton,pi+,hermes,NA
203,27.6,0.1522067,0.364756219458475,0.5307221,2.87544,0.1014433,M_Hermes,0.2119834,0.006889987,0,0.01753831,proton,pi+,hermes,NA
204,27.6,0.1522067,0.364756219458475,0.5320752,2.87544,0.2022009,M_Hermes,0.4794717,0.01312508,0,0.02471557,proton,pi+,hermes,NA
205,27.6,0.1522067,0.364756219458475,0.5313705,2.87544,0.3019197,M_Hermes,0.5729055,0.0152746,0,0.03154147,proton,pi+,hermes,NA
206,27.6,0.1522067,0.364756219458475,0.5315255,2.87544,0.3998206,M_Hermes,0.6285777,0.01723939,0,0.03383962,proton,pi+,hermes,NA
207,27.6,0.1522067,0.364756219458475,0.5316721,2.87544,0.5211361,M_Hermes,0.5884357,0.01383807,0,0.02856477,proton,pi+,hermes,NA
208,27.6,0.1522067,0.364756219458475,0.5348284,2.87544,0.6874533,M_Hermes,0.362946,0.01054259,0,0.01386517,proton,pi+,hermes,NA
209,27.6,0.1522067,0.364756219458475,0.5395883,2.87544,0.9230322,M_Hermes,0.07374522,0.003124894,0,0.002562568,proton,pi+,hermes,NA
210,27.6,0.1522067,0.364756219458475,0.6966653,2.87544,0.1020401,M_Hermes,0.09376155,0.004357424,0,0.008093925,proton,pi+,hermes,NA
211,27.6,0.1522067,0.364756219458475,0.6922733,2.87544,0.20194,M_Hermes,0.2152199,0.008342245,0,0.009914532,proton,pi+,hermes,NA
212,27.6,0.1522067,0.364756219458475,0.6930675,2.87544,0.3006171,M_Hermes,0.2713125,0.009323048,0,0.01994216,proton,pi+,hermes,NA
213,27.6,0.1522067,0.364756219458475,0.6916076,2.87544,0.3990339,M_Hermes,0.2737355,0.009701723,0,0.02218092,proton,pi+,hermes,NA
214,27.6,0.1522067,0.364756219458475,0.6877124,2.87544,0.5207633,M_Hermes,0.2604056,0.007090672,0,0.0184942,proton,pi+,hermes,NA
215,27.6,0.1522067,0.364756219458475,0.6891702,2.87544,0.6882359,M_Hermes,0.213146,0.00599404,0,0.009485695,proton,pi+,hermes,NA
216,27.6,0.1522067,0.364756219458475,0.6917708,2.87544,0.931162,M_Hermes,0.07398356,0.00241825,0,0.003421666,proton,pi+,hermes,NA
217,27.6,0.1522067,0.364756219458475,0.9013717,2.87544,0.09978446,M_Hermes,0.05884174,0.002371967,0,0.0050062,proton,pi+,hermes,NA
218,27.6,0.1522067,0.364756219458475,0.8967331,2.87544,0.2009713,M_Hermes,0.1021653,0.004251382,0,0.004455681,proton,pi+,hermes,NA
219,27.6,0.1522067,0.364756219458475,0.8908345,2.87544,0.2998017,M_Hermes,0.1103369,0.004608953,0,0.007731154,proton,pi+,hermes,NA
220,27.6,0.1522067,0.364756219458475,0.8860143,2.87544,0.3984479,M_Hermes,0.1063961,0.004626154,0,0.008480898,proton,pi+,hermes,NA
221,27.6,0.1522067,0.364756219458475,0.8811046,2.87544,0.5226249,M_Hermes,0.07696093,0.003053993,0,0.00539028,proton,pi+,hermes,NA
222,27.6,0.1522067,0.364756219458475,0.867857,2.87544,0.6897536,M_Hermes,0.04568463,0.002017397,0,0.001853701,proton,pi+,hermes,NA
223,27.6,0.1522067,0.364756219458475,0.8587478,2.87544,0.9248074,M_Hermes,0.01312313,0.0007672171,0,0.0005133685,proton,pi+,hermes,NA
224,27.6,0.2538812,0.398600791040684,0.1412278,5.24127,0.1024111,M_Hermes,3.740973,0.09105281,0,0.4136474,proton,pi+,hermes,NA
225,27.6,0.2538812,0.398600791040684,0.1417967,5.24127,0.2019977,M_Hermes,7.636099,0.2002938,0,1.025706,proton,pi+,hermes,NA
226,27.6,0.2538812,0.398600791040684,0.1432386,5.24127,0.2984533,M_Hermes,8.061321,0.2341774,0,0.8520992,proton,pi+,hermes,NA
227,27.6,0.2538812,0.398600791040684,0.1444774,5.24127,0.3972827,M_Hermes,5.970342,0.1925937,0,0.6138554,proton,pi+,hermes,NA
228,27.6,0.2538812,0.398600791040684,0.1445631,5.24127,0.5135026,M_Hermes,3.263147,0.1297109,0,0.3659594,proton,pi+,hermes,NA
229,27.6,0.2538812,0.398600791040684,0.1464788,5.24127,0.6713826,M_Hermes,0.9686415,0.1102896,0,0.1657297,proton,pi+,hermes,NA
230,27.6,0.2538859,0.398829848424427,0.1594801,5.244379,0.8621616,M_Hermes,0.1166064,0.08892115,0,0.02283001,proton,pi+,hermes,NA
231,27.6,0.2538812,0.398600791040684,0.2233892,5.24127,0.1019924,M_Hermes,1.867888,0.05341661,0,0.1771403,proton,pi+,hermes,NA
232,27.6,0.2538812,0.398600791040684,0.2233718,5.24127,0.2033556,M_Hermes,4.068381,0.1087954,0,0.2628498,proton,pi+,hermes,NA
233,27.6,0.2538812,0.398600791040684,0.2235769,5.24127,0.2997037,M_Hermes,4.633999,0.1443203,0,0.4153176,proton,pi+,hermes,NA
234,27.6,0.2538812,0.398600791040684,0.2240324,5.24127,0.397934,M_Hermes,3.761011,0.1504227,0,0.3943741,proton,pi+,hermes,NA
235,27.6,0.2538812,0.398600791040684,0.2237448,5.24127,0.5126537,M_Hermes,2.206138,0.0864389,0,0.2364851,proton,pi+,hermes,NA
236,27.6,0.2538812,0.398600791040684,0.2243563,5.24127,0.6780162,M_Hermes,0.7736165,0.05103875,0,0.07260064,proton,pi+,hermes,NA
237,27.6,0.2538812,0.398600791040684,0.2348217,5.24127,0.9514567,M_Hermes,0.1090022,0.02764168,0,0.01032936,proton,pi+,hermes,NA
238,27.6,0.2538812,0.398600791040684,0.2735936,5.24127,0.1002323,M_Hermes,1.26497,0.04304957,0,0.07618089,proton,pi+,hermes,NA
239,27.6,0.2538812,0.398600791040684,0.2733431,5.24127,0.20314,M_Hermes,2.541366,0.07987028,0,0.158985,proton,pi+,hermes,NA
240,27.6,0.2538812,0.398600791040684,0.2736796,5.24127,0.3006501,M_Hermes,3.178644,0.102656,0,0.2939572,proton,pi+,hermes,NA
241,27.6,0.2538812,0.398600791040684,0.2742115,5.24127,0.3991508,M_Hermes,3.082364,0.117075,0,0.1454187,proton,pi+,hermes,NA
242,27.6,0.2538812,0.398600791040684,0.2740728,5.24127,0.5158629,M_Hermes,2.016931,0.07989787,0,0.116496,proton,pi+,hermes,NA
243,27.6,0.2538812,0.398600791040684,0.2748611,5.24127,0.6792856,M_Hermes,0.6643664,0.03842513,0,0.05369266,proton,pi+,hermes,NA
244,27.6,0.2538812,0.398600791040684,0.2762963,5.24127,0.9155346,M_Hermes,0.09425756,0.01437359,0,0.007731651,proton,pi+,hermes,NA
245,27.6,0.2538812,0.398600791040684,0.3342764,5.24127,0.09973491,M_Hermes,0.8654277,0.02747066,0,0.02739662,proton,pi+,hermes,NA
246,27.6,0.2538812,0.398600791040684,0.334425,5.24127,0.2033967,M_Hermes,1.677482,0.04869847,0,0.09630737,proton,pi+,hermes,NA
247,27.6,0.2538812,0.398600791040684,0.3344928,5.24127,0.3008143,M_Hermes,2.191843,0.06064634,0,0.07258551,proton,pi+,hermes,NA
248,27.6,0.2538812,0.398600791040684,0.3348734,5.24127,0.3993397,M_Hermes,2.120636,0.068801,0,0.07677248,proton,pi+,hermes,NA
249,27.6,0.2538812,0.398600791040684,0.3352298,5.24127,0.5193547,M_Hermes,1.432903,0.05033814,0,0.06357121,proton,pi+,hermes,NA
250,27.6,0.2538812,0.398600791040684,0.3362305,5.24127,0.6811981,M_Hermes,0.6069519,0.02860593,0,0.05019181,proton,pi+,hermes,NA
251,27.6,0.2538812,0.398600791040684,0.3397942,5.24127,0.916139,M_Hermes,0.08891577,0.008041254,0,0.007342831,proton,pi+,hermes,NA
252,27.6,0.2538812,0.398600791040684,0.4196647,5.24127,0.1003157,M_Hermes,0.4473959,0.01715282,0,0.006602281,proton,pi+,hermes,NA
253,27.6,0.2538812,0.398600791040684,0.4198275,5.24127,0.2029741,M_Hermes,0.9263744,0.0319293,0,0.05643168,proton,pi+,hermes,NA
254,27.6,0.2538812,0.398600791040684,0.4198693,5.24127,0.302474,M_Hermes,1.165386,0.03825025,0,0.0311112,proton,pi+,hermes,NA
255,27.6,0.2538812,0.398600791040684,0.4200415,5.24127,0.3991287,M_Hermes,1.126414,0.04160669,0,0.03338026,proton,pi+,hermes,NA
256,27.6,0.2538812,0.398600791040684,0.4200672,5.24127,0.5190967,M_Hermes,0.9465064,0.03205305,0,0.035072,proton,pi+,hermes,NA
257,27.6,0.2538812,0.398600791040684,0.4211568,5.24127,0.6851801,M_Hermes,0.5012505,0.0222336,0,0.03710873,proton,pi+,hermes,NA
258,27.6,0.2538812,0.398600791040684,0.4242912,5.24127,0.9146576,M_Hermes,0.09362633,0.006388618,0,0.006988321,proton,pi+,hermes,NA
259,27.6,0.2538812,0.398600791040684,0.5288867,5.24127,0.1012329,M_Hermes,0.2077642,0.01153553,0,0.008859879,proton,pi+,hermes,NA
260,27.6,0.2538812,0.398600791040684,0.5317876,5.24127,0.2022947,M_Hermes,0.4587505,0.02181492,0,0.0252553,proton,pi+,hermes,NA
261,27.6,0.2538812,0.398600791040684,0.5299211,5.24127,0.3007535,M_Hermes,0.561045,0.02605066,0,0.04706321,proton,pi+,hermes,NA
262,27.6,0.2538812,0.398600791040684,0.5310768,5.24127,0.3998819,M_Hermes,0.553856,0.02708227,0,0.02058406,proton,pi+,hermes,NA
263,27.6,0.2538812,0.398600791040684,0.5317562,5.24127,0.5212398,M_Hermes,0.5681726,0.02048388,0,0.02303849,proton,pi+,hermes,NA
264,27.6,0.2538812,0.398600791040684,0.5334503,5.24127,0.6864359,M_Hermes,0.3197275,0.01462834,0,0.01608434,proton,pi+,hermes,NA
265,27.6,0.2538812,0.398600791040684,0.5351942,5.24127,0.9200033,M_Hermes,0.08922498,0.005841256,0,0.004499661,proton,pi+,hermes,NA
266,27.6,0.2538812,0.398600791040684,0.6875139,5.24127,0.09939533,M_Hermes,0.09604158,0.007355691,0,0.003077166,proton,pi+,hermes,NA
267,27.6,0.2538812,0.398600791040684,0.6874521,5.24127,0.2026394,M_Hermes,0.2289709,0.01437272,0,0.01691132,proton,pi+,hermes,NA
268,27.6,0.2538812,0.398600791040684,0.6898321,5.24127,0.3008186,M_Hermes,0.2679422,0.01674789,0,0.01458824,proton,pi+,hermes,NA
269,27.6,0.2538812,0.398600791040684,0.6895399,5.24127,0.3998817,M_Hermes,0.2614272,0.01683335,0,0.01148534,proton,pi+,hermes,NA
270,27.6,0.2538812,0.398600791040684,0.6887112,5.24127,0.5211443,M_Hermes,0.2491065,0.01132574,0,0.01102623,proton,pi+,hermes,NA
271,27.6,0.2538812,0.398600791040684,0.6877312,5.24127,0.6895752,M_Hermes,0.160701,0.007610081,0,0.006578277,proton,pi+,hermes,NA
272,27.6,0.2538812,0.398600791040684,0.6882928,5.24127,0.9349834,M_Hermes,0.05920023,0.003304612,0,0.002315592,proton,pi+,hermes,NA
273,27.6,0.2538812,0.398600791040684,0.9042858,5.24127,0.1003364,M_Hermes,0.04825704,0.00374429,0,0.001387153,proton,pi+,hermes,NA
274,27.6,0.2538812,0.398600791040684,0.8979075,5.24127,0.2046823,M_Hermes,0.08296024,0.007172878,0,0.006204332,proton,pi+,hermes,NA
275,27.6,0.2538812,0.398600791040684,0.8912909,5.24127,0.3002725,M_Hermes,0.09753581,0.008168717,0,0.005434107,proton,pi+,hermes,NA
276,27.6,0.2538812,0.398600791040684,0.8847169,5.24127,0.3988221,M_Hermes,0.09730293,0.008808696,0,0.00451906,proton,pi+,hermes,NA
277,27.6,0.2538812,0.398600791040684,0.8826367,5.24127,0.5205144,M_Hermes,0.07051693,0.00508724,0,0.00279324,proton,pi+,hermes,NA
278,27.6,0.2538812,0.398600791040684,0.8751826,5.24127,0.6883358,M_Hermes,0.05060736,0.003220005,0,0.001930859,proton,pi+,hermes,NA
279,27.6,0.2538812,0.398600791040684,0.8526,5.24127,0.9168519,M_Hermes,0.01236445,0.001203907,0,0.0004719064,proton,pi+,hermes,NA
280,27.6,0.4100563,0.433812395777443,0.141085,9.213259,0.104772,M_Hermes,3.92514,0.3213458,0,0.4317633,proton,pi+,hermes,NA
281,27.6,0.4100563,0.433812395777443,0.1415724,9.213259,0.205772,M_Hermes,9.540543,0.7912504,0,1.286004,proton,pi+,hermes,NA
282,27.6,0.4100563,0.433812395777443,0.142234,9.213259,0.2995122,M_Hermes,9.168412,0.9132239,0,1.004248,proton,pi+,hermes,NA
283,27.6,0.4100563,0.433812395777443,0.1450657,9.213259,0.3989072,M_Hermes,6.027829,0.6976813,0,0.6354893,proton,pi+,hermes,NA
284,27.6,0.4100563,0.433812395777443,0.1430439,9.213259,0.519642,M_Hermes,3.809842,0.447796,0,0.4350749,proton,pi+,hermes,NA
285,27.6,0.4100563,0.433812395777443,0.1474982,9.213259,0.6725072,M_Hermes,1.157701,0.3159776,0,0.1981871,proton,pi+,hermes,NA
286,27.6,0.4100285,0.434077723488268,0.152428,9.218269,0.8378249,M_Hermes,0.2890005,0.3392398,0,0.04908715,proton,pi+,hermes,NA
287,27.6,0.4100563,0.433812395777443,0.2228513,9.213259,0.1004769,M_Hermes,1.840735,0.1767311,0,0.1805514,proton,pi+,hermes,NA
288,27.6,0.4100563,0.433812395777443,0.2239965,9.213259,0.2030138,M_Hermes,4.136082,0.3298315,0,0.2861483,proton,pi+,hermes,NA
289,27.6,0.4100563,0.433812395777443,0.2234132,9.213259,0.3004495,M_Hermes,5.950523,0.4379744,0,0.5543201,proton,pi+,hermes,NA
290,27.6,0.4100563,0.433812395777443,0.2242476,9.213259,0.3985812,M_Hermes,4.31162,0.4567181,0,0.4689694,proton,pi+,hermes,NA
291,27.6,0.4100563,0.433812395777443,0.2249432,9.213259,0.5120458,M_Hermes,2.801864,0.2793328,0,0.3056741,proton,pi+,hermes,NA
292,27.6,0.4100563,0.433812395777443,0.2237477,9.213259,0.6801197,M_Hermes,0.7314495,0.1361435,0,0.0706676,proton,pi+,hermes,NA
293,27.6,0.4100563,0.433812395777443,0.2305235,9.213259,0.8537389,M_Hermes,0.1019586,0.07500114,0,0.009844788,proton,pi+,hermes,NA
294,27.6,0.4100563,0.433812395777443,0.2753164,9.213259,0.1011079,M_Hermes,1.348901,0.1474953,0,0.0812829,proton,pi+,hermes,NA
295,27.6,0.4100563,0.433812395777443,0.2731393,9.213259,0.205864,M_Hermes,2.791774,0.2613179,0,0.1798549,proton,pi+,hermes,NA
296,27.6,0.4100563,0.433812395777443,0.2734296,9.213259,0.3021626,M_Hermes,3.57489,0.3284395,0,0.3341733,proton,pi+,hermes,NA
297,27.6,0.4100563,0.433812395777443,0.2728007,9.213259,0.3965192,M_Hermes,3.050111,0.3522193,0,0.1560694,proton,pi+,hermes,NA
298,27.6,0.4100563,0.433812395777443,0.2735613,9.213259,0.5174612,M_Hermes,2.071449,0.2435428,0,0.1266298,proton,pi+,hermes,NA
299,27.6,0.4100563,0.433812395777443,0.2777073,9.213259,0.6717352,M_Hermes,0.9149857,0.1364088,0,0.0758985,proton,pi+,hermes,NA
300,27.6,0.409992,0.433856461225069,0.2837143,9.21275,0.9139649,M_Hermes,0.06028603,0.03862638,0,0.004958659,proton,pi+,hermes,NA
301,27.6,0.4100563,0.433812395777443,0.3337173,9.213259,0.1082822,M_Hermes,0.826176,0.08863095,0,0.02048754,proton,pi+,hermes,NA
302,27.6,0.4100563,0.433812395777443,0.3357846,9.213259,0.203657,M_Hermes,1.662614,0.1566905,0,0.09891125,proton,pi+,hermes,NA
303,27.6,0.4100563,0.433812395777443,0.336851,9.213259,0.2998794,M_Hermes,2.102054,0.1968281,0,0.08035587,proton,pi+,hermes,NA
304,27.6,0.4100563,0.433812395777443,0.3334891,9.213259,0.3997296,M_Hermes,2.136841,0.211448,0,0.09649208,proton,pi+,hermes,NA
305,27.6,0.4100563,0.433812395777443,0.334522,9.213259,0.5199434,M_Hermes,1.696654,0.1555876,0,0.08084071,proton,pi+,hermes,NA
306,27.6,0.4100563,0.433812395777443,0.3368333,9.213259,0.6778405,M_Hermes,0.834508,0.1046346,0,0.06853977,proton,pi+,hermes,NA
307,27.6,0.4100563,0.433812395777443,0.3386777,9.213259,0.8854977,M_Hermes,0.06416889,0.02272341,0,0.005400943,proton,pi+,hermes,NA
308,27.6,0.4100563,0.433812395777443,0.4220476,9.213259,0.1028415,M_Hermes,0.3497287,0.05341652,0,0.007678069,proton,pi+,hermes,NA
309,27.6,0.4100563,0.433812395777443,0.4203105,9.213259,0.2019101,M_Hermes,0.9278412,0.1102821,0,0.0567546,proton,pi+,hermes,NA
310,27.6,0.4100563,0.433812395777443,0.4188327,9.213259,0.3043648,M_Hermes,1.451229,0.1346178,0,0.04158314,proton,pi+,hermes,NA
311,27.6,0.4100563,0.433812395777443,0.4196382,9.213259,0.3990046,M_Hermes,1.161587,0.1361208,0,0.03852643,proton,pi+,hermes,NA
312,27.6,0.4100563,0.433812395777443,0.4226059,9.213259,0.5173808,M_Hermes,0.8241262,0.09503369,0,0.03052181,proton,pi+,hermes,NA
313,27.6,0.4100563,0.433812395777443,0.4208179,9.213259,0.6798517,M_Hermes,0.5716079,0.06994244,0,0.04153251,proton,pi+,hermes,NA
314,27.6,0.4100563,0.433812395777443,0.4249467,9.213259,0.8921141,M_Hermes,0.115643,0.02188181,0,0.008422059,proton,pi+,hermes,NA
315,27.6,0.4100563,0.433812395777443,0.5321777,9.213259,0.09885051,M_Hermes,0.1807288,0.03771505,0,0.008496346,proton,pi+,hermes,NA
316,27.6,0.4100563,0.433812395777443,0.5318629,9.213259,0.2041226,M_Hermes,0.5976104,0.08250714,0,0.03413736,proton,pi+,hermes,NA
317,27.6,0.409992,0.433856461225069,0.5319474,9.21275,0.3003605,M_Hermes,0.585843,0.09896092,0,0.02522788,proton,pi+,hermes,NA
318,27.6,0.4100563,0.433812395777443,0.5295747,9.213259,0.3999113,M_Hermes,0.6863173,0.0992156,0,0.02816445,proton,pi+,hermes,NA
319,27.6,0.4100563,0.433812395777443,0.5335171,9.213259,0.5177316,M_Hermes,0.571974,0.06448983,0,0.01754844,proton,pi+,hermes,NA
320,27.6,0.4100563,0.433812395777443,0.5363879,9.213259,0.6881568,M_Hermes,0.1675222,0.03729645,0,0.007490451,proton,pi+,hermes,NA
321,27.6,0.4100563,0.433812395777443,0.5423853,9.213259,0.8951508,M_Hermes,0.07136719,0.0146832,0,0.003277973,proton,pi+,hermes,NA
322,27.6,0.4100563,0.433812395777443,0.6918386,9.213259,0.09357131,M_Hermes,0.1006169,0.02342157,0,0.003345836,proton,pi+,hermes,NA
323,27.6,0.4100563,0.433812395777443,0.6877474,9.213259,0.2007538,M_Hermes,0.150826,0.04629579,0,0.01121426,proton,pi+,hermes,NA
324,27.6,0.4100563,0.433812395777443,0.6903601,9.213259,0.3032427,M_Hermes,0.2982111,0.05642733,0,0.01619274,proton,pi+,hermes,NA
325,27.6,0.4100563,0.433812395777443,0.6900731,9.213259,0.4009098,M_Hermes,0.2263662,0.05494819,0,0.009449115,proton,pi+,hermes,NA
326,27.6,0.4100563,0.433812395777443,0.685771,9.213259,0.5173448,M_Hermes,0.2581389,0.03697969,0,0.01045639,proton,pi+,hermes,NA
327,27.6,0.4100563,0.433812395777443,0.6795873,9.213259,0.6841559,M_Hermes,0.1624511,0.02302173,0,0.006709633,proton,pi+,hermes,NA
328,27.6,0.4100563,0.433812395777443,0.6974664,9.213259,0.9284645,M_Hermes,0.06138864,0.009201731,0,0.002476439,proton,pi+,hermes,NA
329,27.6,0.409992,0.433856461225069,0.899785,9.21275,0.08824993,M_Hermes,0.02383365,0.01041744,0,0.0007579631,proton,pi+,hermes,NA
330,27.6,0.4100563,0.433812395777443,0.8891143,9.213259,0.2033525,M_Hermes,0.07424157,0.02347409,0,0.005601852,proton,pi+,hermes,NA
331,27.6,0.4100563,0.433812395777443,0.8870374,9.213259,0.3027304,M_Hermes,0.1080858,0.02832207,0,0.005788617,proton,pi+,hermes,NA
332,27.6,0.4100563,0.433812395777443,0.8849774,9.213259,0.3985678,M_Hermes,0.08976266,0.02976214,0,0.004030238,proton,pi+,hermes,NA
333,27.6,0.4100563,0.433812395777443,0.8846162,9.213259,0.5195508,M_Hermes,0.05869948,0.01657037,0,0.002659681,proton,pi+,hermes,NA
334,27.6,0.4100563,0.433812395777443,0.8698684,9.213259,0.6821199,M_Hermes,0.04675494,0.009842353,0,0.00201924,proton,pi+,hermes,NA
335,27.6,0.409992,0.433856461225069,0.8499623,9.21275,0.8967781,M_Hermes,0.01496651,0.004012779,0,0.000637071,proton,pi+,hermes,NA
