x	xu	dxu	xd	dxd	xub	dxub	xdb	dxdb
1.367729E-04	-4.239081E-04	2.614994E-04	2.903482E-03	4.712720E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.380384E-04	-4.259154E-04	2.621831E-04	2.909634E-03	4.708001E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.393157E-04	-4.279322E-04	2.628682E-04	2.915798E-03	4.703281E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.406048E-04	-4.299586E-04	2.635546E-04	2.921973E-03	4.698560E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.419058E-04	-4.319945E-04	2.642424E-04	2.928159E-03	4.693836E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.432188E-04	-4.340403E-04	2.649316E-04	2.934359E-03	4.689113E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.445440E-04	-4.360963E-04	2.656225E-04	2.940573E-03	4.684393E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.458814E-04	-4.381624E-04	2.663150E-04	2.946802E-03	4.679677E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.472313E-04	-4.402388E-04	2.670091E-04	2.953045E-03	4.674963E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.485936E-04	-4.423254E-04	2.677047E-04	2.959302E-03	4.670252E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.499685E-04	-4.444222E-04	2.684020E-04	2.965574E-03	4.665543E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.513561E-04	-4.465293E-04	2.691008E-04	2.971859E-03	4.660835E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.527566E-04	-4.486468E-04	2.698011E-04	2.978159E-03	4.656130E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.541700E-04	-4.507745E-04	2.705030E-04	2.984472E-03	4.651426E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.555966E-04	-4.529127E-04	2.712064E-04	2.990799E-03	4.646722E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.570363E-04	-4.550612E-04	2.719113E-04	2.997139E-03	4.642020E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.584893E-04	-4.572202E-04	2.726176E-04	3.003493E-03	4.637318E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.599558E-04	-4.593896E-04	2.733254E-04	3.009859E-03	4.632616E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.614359E-04	-4.615695E-04	2.740347E-04	3.016239E-03	4.627914E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.629296E-04	-4.637599E-04	2.747454E-04	3.022632E-03	4.623212E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.644372E-04	-4.659608E-04	2.754576E-04	3.029037E-03	4.618510E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.659587E-04	-4.681722E-04	2.761711E-04	3.035455E-03	4.613806E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.674943E-04	-4.703943E-04	2.768860E-04	3.041885E-03	4.609101E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.690441E-04	-4.726269E-04	2.776023E-04	3.048328E-03	4.604395E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.706082E-04	-4.748701E-04	2.783199E-04	3.054782E-03	4.599687E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.721869E-04	-4.771240E-04	2.790388E-04	3.061249E-03	4.594976E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.737801E-04	-4.793885E-04	2.797591E-04	3.067727E-03	4.590264E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.753881E-04	-4.816637E-04	2.804807E-04	3.074216E-03	4.585549E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.770109E-04	-4.839496E-04	2.812035E-04	3.080717E-03	4.580831E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.786488E-04	-4.862463E-04	2.819276E-04	3.087230E-03	4.576109E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.803018E-04	-4.885536E-04	2.826529E-04	3.093753E-03	4.571385E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.819701E-04	-4.908718E-04	2.833794E-04	3.100287E-03	4.566656E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.836538E-04	-4.932009E-04	2.841073E-04	3.106833E-03	4.561925E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.853532E-04	-4.955412E-04	2.848365E-04	3.113391E-03	4.557193E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.870682E-04	-4.978926E-04	2.855671E-04	3.119961E-03	4.552459E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.887991E-04	-5.002553E-04	2.862990E-04	3.126544E-03	4.547723E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.905461E-04	-5.026292E-04	2.870322E-04	3.133140E-03	4.542986E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.923092E-04	-5.050145E-04	2.877668E-04	3.139747E-03	4.538247E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.940886E-04	-5.074112E-04	2.885028E-04	3.146368E-03	4.533506E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.958845E-04	-5.098193E-04	2.892401E-04	3.153000E-03	4.528765E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
