x	xu	dxu	xd	dxd	xub	dxub	xdb	dxdb
3.467369E-04	-6.858426E-04	5.246719E-04	3.601189E-03	3.300310E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.499452E-04	-6.892437E-04	5.242174E-04	3.609524E-03	3.295016E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.531832E-04	-6.926610E-04	5.237641E-04	3.617872E-03	3.289716E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.564511E-04	-6.960938E-04	5.233116E-04	3.626231E-03	3.284408E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.597493E-04	-6.995416E-04	5.228594E-04	3.634596E-03	3.279088E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.630781E-04	-7.030038E-04	5.224070E-04	3.642964E-03	3.273754E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.664376E-04	-7.064797E-04	5.219539E-04	3.651330E-03	3.268401E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.698282E-04	-7.099688E-04	5.214997E-04	3.659691E-03	3.263027E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.732502E-04	-7.134703E-04	5.210439E-04	3.668043E-03	3.257627E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.767038E-04	-7.169836E-04	5.205859E-04	3.676381E-03	3.252199E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.801894E-04	-7.205080E-04	5.201253E-04	3.684701E-03	3.246739E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.837072E-04	-7.240438E-04	5.196623E-04	3.693005E-03	3.241248E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.872576E-04	-7.275931E-04	5.191984E-04	3.701303E-03	3.235737E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.908409E-04	-7.311563E-04	5.187340E-04	3.709599E-03	3.230207E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.944573E-04	-7.347337E-04	5.182691E-04	3.717893E-03	3.224661E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.981072E-04	-7.383257E-04	5.178042E-04	3.726187E-03	3.219100E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.017908E-04	-7.419327E-04	5.173394E-04	3.734484E-03	3.213526E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.055085E-04	-7.455552E-04	5.168749E-04	3.742785E-03	3.207940E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.092607E-04	-7.491935E-04	5.164111E-04	3.751092E-03	3.202345E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.130475E-04	-7.528479E-04	5.159481E-04	3.759408E-03	3.196742E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.168694E-04	-7.565190E-04	5.154863E-04	3.767734E-03	3.191133E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.207266E-04	-7.602072E-04	5.150258E-04	3.776073E-03	3.185519E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.246196E-04	-7.639129E-04	5.145669E-04	3.784426E-03	3.179904E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.285485E-04	-7.676365E-04	5.141098E-04	3.792796E-03	3.174287E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.325138E-04	-7.713785E-04	5.136549E-04	3.801185E-03	3.168672E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.365158E-04	-7.751393E-04	5.132023E-04	3.809594E-03	3.163059E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.405549E-04	-7.789195E-04	5.127523E-04	3.818027E-03	3.157451E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.446313E-04	-7.827195E-04	5.123051E-04	3.826485E-03	3.151849E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.487454E-04	-7.865397E-04	5.118610E-04	3.834971E-03	3.146256E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.528976E-04	-7.903808E-04	5.114203E-04	3.843488E-03	3.140672E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.570882E-04	-7.942432E-04	5.109831E-04	3.852036E-03	3.135099E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.613176E-04	-7.981275E-04	5.105498E-04	3.860620E-03	3.129540E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.655861E-04	-8.020341E-04	5.101205E-04	3.869240E-03	3.123996E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.698941E-04	-8.059636E-04	5.096956E-04	3.877900E-03	3.118469E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.742420E-04	-8.099166E-04	5.092753E-04	3.886603E-03	3.112961E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.786301E-04	-8.138936E-04	5.088598E-04	3.895350E-03	3.107472E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.830588E-04	-8.178953E-04	5.084493E-04	3.904144E-03	3.102006E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.875285E-04	-8.219221E-04	5.080442E-04	3.912988E-03	3.096563E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.920395E-04	-8.259738E-04	5.076441E-04	3.921879E-03	3.091142E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.965923E-04	-8.300496E-04	5.072485E-04	3.930811E-03	3.085737E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.011872E-04	-8.341496E-04	5.068572E-04	3.939785E-03	3.080348E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.058247E-04	-8.382736E-04	5.064701E-04	3.948798E-03	3.074974E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.105050E-04	-8.424215E-04	5.060871E-04	3.957850E-03	3.069613E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.152286E-04	-8.465934E-04	5.057079E-04	3.966941E-03	3.064266E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.199960E-04	-8.507891E-04	5.053326E-04	3.976068E-03	3.058931E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.248075E-04	-8.550087E-04	5.049610E-04	3.985232E-03	3.053607E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.296634E-04	-8.592519E-04	5.045928E-04	3.994431E-03	3.048293E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.345644E-04	-8.635188E-04	5.042281E-04	4.003665E-03	3.042988E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.395106E-04	-8.678092E-04	5.038666E-04	4.012932E-03	3.037692E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.445027E-04	-8.721231E-04	5.035083E-04	4.022231E-03	3.032403E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.495409E-04	-8.764603E-04	5.031529E-04	4.031562E-03	3.027121E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.546257E-04	-8.808208E-04	5.028005E-04	4.040923E-03	3.021844E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.597576E-04	-8.852045E-04	5.024507E-04	4.050313E-03	3.016572E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.649370E-04	-8.896112E-04	5.021035E-04	4.059731E-03	3.011304E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.701643E-04	-8.940409E-04	5.017588E-04	4.069177E-03	3.006038E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.754399E-04	-8.984934E-04	5.014164E-04	4.078649E-03	3.000775E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
