x	xu	dxu	xd	dxd	xub	dxub	xdb	dxdb
3.250873E-04	-6.625324E-04	7.039960E-05	3.543542E-03	5.019335E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.280953E-04	-6.658056E-04	7.058893E-05	3.551678E-03	5.018987E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.311311E-04	-6.690985E-04	7.077888E-05	3.559853E-03	5.018645E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.341950E-04	-6.724108E-04	7.096937E-05	3.568064E-03	5.018304E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.372873E-04	-6.757418E-04	7.116034E-05	3.576306E-03	5.017959E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.404082E-04	-6.790911E-04	7.135173E-05	3.584577E-03	5.017605E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.435579E-04	-6.824583E-04	7.154348E-05	3.592872E-03	5.017237E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.467369E-04	-6.858426E-04	7.173550E-05	3.601189E-03	5.016849E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.499452E-04	-6.892437E-04	7.192775E-05	3.609524E-03	5.016436E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.531832E-04	-6.926610E-04	7.212014E-05	3.617872E-03	5.015994E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.564511E-04	-6.960938E-04	7.231261E-05	3.626231E-03	5.015516E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.597493E-04	-6.995416E-04	7.250509E-05	3.634596E-03	5.014997E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.630781E-04	-7.030038E-04	7.269751E-05	3.642964E-03	5.014432E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.664376E-04	-7.064797E-04	7.288978E-05	3.651330E-03	5.013816E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.698282E-04	-7.099688E-04	7.308184E-05	3.659691E-03	5.013144E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.732502E-04	-7.134703E-04	7.327362E-05	3.668043E-03	5.012409E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.767038E-04	-7.169836E-04	7.346503E-05	3.676381E-03	5.011607E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.801894E-04	-7.205080E-04	7.365600E-05	3.684701E-03	5.010731E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.837072E-04	-7.240438E-04	7.384655E-05	3.693005E-03	5.009785E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.872576E-04	-7.275931E-04	7.403688E-05	3.701303E-03	5.008782E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.908409E-04	-7.311563E-04	7.422704E-05	3.709599E-03	5.007726E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.944573E-04	-7.347337E-04	7.441704E-05	3.717893E-03	5.006620E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.981072E-04	-7.383257E-04	7.460692E-05	3.726187E-03	5.005465E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.017908E-04	-7.419327E-04	7.479670E-05	3.734484E-03	5.004266E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.055085E-04	-7.455552E-04	7.498642E-05	3.742785E-03	5.003024E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.092607E-04	-7.491935E-04	7.517611E-05	3.751092E-03	5.001742E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.130475E-04	-7.528479E-04	7.536580E-05	3.759408E-03	5.000422E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.168694E-04	-7.565190E-04	7.555552E-05	3.767734E-03	4.999068E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.207266E-04	-7.602072E-04	7.574531E-05	3.776073E-03	4.997682E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.246196E-04	-7.639129E-04	7.593518E-05	3.784426E-03	4.996266E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.285485E-04	-7.676365E-04	7.612519E-05	3.792796E-03	4.994824E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.325138E-04	-7.713785E-04	7.631535E-05	3.801185E-03	4.993358E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.365158E-04	-7.751393E-04	7.650571E-05	3.809594E-03	4.991871E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.405549E-04	-7.789195E-04	7.669631E-05	3.818027E-03	4.990365E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.446313E-04	-7.827195E-04	7.688716E-05	3.826485E-03	4.988843E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.487454E-04	-7.865397E-04	7.707832E-05	3.834971E-03	4.987309E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.528976E-04	-7.903808E-04	7.726982E-05	3.843488E-03	4.985764E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.570882E-04	-7.942432E-04	7.746169E-05	3.852036E-03	4.984212E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.613176E-04	-7.981275E-04	7.765397E-05	3.860620E-03	4.982656E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.655861E-04	-8.020341E-04	7.784670E-05	3.869240E-03	4.981097E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.698941E-04	-8.059636E-04	7.803992E-05	3.877900E-03	4.979540E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.742420E-04	-8.099166E-04	7.823366E-05	3.886603E-03	4.977987E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.786301E-04	-8.138936E-04	7.842797E-05	3.895350E-03	4.976440E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.830588E-04	-8.178953E-04	7.862289E-05	3.904144E-03	4.974903E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.875285E-04	-8.219221E-04	7.881845E-05	3.912988E-03	4.973378E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.920395E-04	-8.259738E-04	7.901461E-05	3.921879E-03	4.971862E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.965923E-04	-8.300496E-04	7.921128E-05	3.930811E-03	4.970347E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.011872E-04	-8.341496E-04	7.940845E-05	3.939785E-03	4.968832E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.058247E-04	-8.382736E-04	7.960609E-05	3.948798E-03	4.967315E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.105050E-04	-8.424215E-04	7.980419E-05	3.957850E-03	4.965795E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.152286E-04	-8.465934E-04	8.000271E-05	3.966941E-03	4.964271E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.199960E-04	-8.507891E-04	8.020164E-05	3.976068E-03	4.962741E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.248075E-04	-8.550087E-04	8.040097E-05	3.985232E-03	4.961204E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.296634E-04	-8.592519E-04	8.060066E-05	3.994431E-03	4.959657E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.345644E-04	-8.635188E-04	8.080069E-05	4.003665E-03	4.958100E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.395106E-04	-8.678092E-04	8.100104E-05	4.012932E-03	4.956532E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.445027E-04	-8.721231E-04	8.120170E-05	4.022231E-03	4.954950E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.495409E-04	-8.764603E-04	8.140262E-05	4.031562E-03	4.953353E-04	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
