x	xu	dxu	xd	dxd
7.775000E-01	1.275557E-03	2.709336E-04	-8.533279E-05	2.222084E-05
7.825000E-01	1.118552E-03	2.416826E-04	-7.210638E-05	1.901211E-05
7.875000E-01	9.775220E-04	2.148881E-04	-6.066966E-05	1.620087E-05
7.925000E-01	8.511923E-04	1.904080E-04	-5.082207E-05	1.374773E-05
7.975000E-01	7.384002E-04	1.681128E-04	-4.238703E-05	1.161794E-05
8.025000E-01	6.380369E-04	1.478738E-04	-3.517790E-05	9.772230E-06
8.075000E-01	5.490286E-04	1.295589E-04	-2.904775E-05	8.180482E-06
8.125000E-01	4.704542E-04	1.130610E-04	-2.386950E-05	6.816677E-06
8.175000E-01	4.012834E-04	9.823641E-05	-1.951648E-05	5.653527E-06
8.225000E-01	3.405062E-04	8.493405E-05	-1.584308E-05	4.656698E-06
8.275000E-01	2.875382E-04	7.309790E-05	-1.279352E-05	3.816698E-06
8.325000E-01	2.415041E-04	6.259094E-05	-1.026455E-05	3.109153E-06
8.375000E-01	2.016867E-04	5.330594E-05	-8.180288E-06	2.516688E-06
8.425000E-01	1.674186E-04	4.513950E-05	-6.473096E-06	2.023454E-06
8.475000E-01	1.380827E-04	3.799275E-05	-5.083774E-06	1.615325E-06
8.525000E-01	1.131094E-04	3.177120E-05	-3.960982E-06	1.279826E-06
8.575000E-01	9.197607E-05	2.638523E-05	-3.060031E-06	1.005871E-06
8.625000E-01	7.420719E-05	2.175077E-05	-2.342744E-06	7.838189E-07
8.675000E-01	5.937216E-05	1.778938E-05	-1.776526E-06	6.052818E-07
8.725000E-01	4.707424E-05	1.442562E-05	-1.333295E-06	4.628541E-07
8.775000E-01	3.696154E-05	1.159091E-05	-9.897288E-07	3.502836E-07
8.825000E-01	2.871689E-05	9.221155E-06	-7.260451E-07	2.621362E-07
8.875000E-01	2.205696E-05	7.257088E-06	-5.258824E-07	1.938245E-07
8.925000E-01	1.673128E-05	5.644564E-06	-3.756664E-07	1.414494E-07
8.975000E-01	1.251934E-05	4.334254E-06	-2.644046E-07	1.017884E-07
9.025000E-01	9.227933E-06	3.281341E-06	-1.830843E-07	7.212662E-08
9.075000E-01	6.690088E-06	2.445777E-06	-1.245524E-07	5.026159E-08
9.125000E-01	4.761485E-06	1.791587E-06	-8.307932E-08	3.437840E-08
9.175000E-01	3.319929E-06	1.287251E-06	-5.424303E-08	2.304455E-08
9.225000E-01	2.261821E-06	9.049561E-07	-3.457359E-08	1.510033E-08
9.275000E-01	1.501109E-06	6.207150E-07	-2.145408E-08	9.647868E-09
9.325000E-01	9.668238E-07	4.139157E-07	-1.291140E-08	5.988643E-09
9.375000E-01	6.015943E-07	2.672058E-07	-7.508631E-09	3.599290E-09
9.425000E-01	3.595383E-07	1.660763E-07	-4.195405E-09	2.083243E-09
9.475000E-01	2.048973E-07	9.870795E-08	-2.236325E-09	1.153454E-09
9.525000E-01	1.102946E-07	5.560367E-08	-1.127779E-09	6.061938E-10
9.575000E-01	5.535587E-08	2.932617E-08	-5.315087E-10	2.989203E-10
9.625000E-01	2.546521E-08	1.425094E-08	-2.302791E-10	1.361826E-10
9.675000E-01	1.046688E-08	6.229136E-09	-8.935284E-11	5.592123E-11
9.725000E-01	3.705073E-09	2.365947E-09	-3.006621E-11	2.008400E-11
9.775000E-01	1.063279E-09	7.377329E-10	-8.256208E-12	5.957178E-12
9.825000E-01	2.210956E-10	1.698547E-10	-1.641968E-12	1.302907E-12
9.875000E-01	2.702413E-11	2.372951E-11	-1.947002E-13	1.751113E-13
9.925000E-01	1.140445E-12	1.221631E-12	-8.093258E-15	8.777187E-15
9.975000E-01	3.895018E-15	6.349501E-15	-4.994815E-17	8.061606E-17
