x	xu	dxu	xd	dxd
2.875000E-01	2.484623E-01	1.672576E-03	-1.146923E-01	7.929023E-04
2.925000E-01	2.464711E-01	1.672803E-03	-1.126545E-01	7.944051E-04
2.975000E-01	2.442830E-01	1.672774E-03	-1.105345E-01	7.951577E-04
3.025000E-01	2.419023E-01	1.672579E-03	-1.083399E-01	7.952023E-04
3.075000E-01	2.393416E-01	1.672364E-03	-1.060789E-01	7.945864E-04
3.125000E-01	2.366092E-01	1.672246E-03	-1.037601E-01	7.933653E-04
3.175000E-01	2.337131E-01	1.672333E-03	-1.013882E-01	7.915639E-04
3.225000E-01	2.306588E-01	1.672711E-03	-9.897092E-02	7.892298E-04
3.275000E-01	2.274576E-01	1.673497E-03	-9.651524E-02	7.864062E-04
3.325000E-01	2.241198E-01	1.674793E-03	-9.402876E-02	7.831408E-04
3.375000E-01	2.206529E-01	1.676670E-03	-9.151707E-02	7.794641E-04
3.425000E-01	2.170642E-01	1.679181E-03	-8.898484E-02	7.753971E-04
3.475000E-01	2.133613E-01	1.682369E-03	-8.644015E-02	7.709889E-04
3.525000E-01	2.095565E-01	1.686299E-03	-8.388731E-02	7.662543E-04
3.575000E-01	2.056582E-01	1.690989E-03	-8.133399E-02	7.612371E-04
3.625000E-01	2.016734E-01	1.696430E-03	-7.878199E-02	7.559254E-04
3.675000E-01	1.976095E-01	1.702597E-03	-7.623829E-02	7.503535E-04
3.725000E-01	1.934754E-01	1.709463E-03	-7.370813E-02	7.445395E-04
3.775000E-01	1.892816E-01	1.717001E-03	-7.119470E-02	7.384795E-04
3.825000E-01	1.850361E-01	1.725149E-03	-6.870419E-02	7.321998E-04
3.875000E-01	1.807446E-01	1.733811E-03	-6.623692E-02	7.256648E-04
3.925000E-01	1.764147E-01	1.742893E-03	-6.379903E-02	7.188999E-04
3.975000E-01	1.720543E-01	1.752298E-03	-6.139466E-02	7.119110E-04
4.025000E-01	1.676721E-01	1.761929E-03	-5.902479E-02	7.046689E-04
4.075000E-01	1.632764E-01	1.771680E-03	-5.669480E-02	6.971968E-04
4.125000E-01	1.588719E-01	1.781406E-03	-5.440462E-02	6.894540E-04
4.175000E-01	1.544649E-01	1.790971E-03	-5.215732E-02	6.814396E-04
4.225000E-01	1.500631E-01	1.800260E-03	-4.995805E-02	6.731847E-04
4.275000E-01	1.456722E-01	1.809134E-03	-4.780564E-02	6.646402E-04
4.325000E-01	1.412998E-01	1.817483E-03	-4.570280E-02	6.558116E-04
4.375000E-01	1.369523E-01	1.825192E-03	-4.365203E-02	6.467066E-04
4.425000E-01	1.326319E-01	1.832090E-03	-4.165160E-02	6.372747E-04
4.475000E-01	1.283454E-01	1.838079E-03	-3.970517E-02	6.275487E-04
4.525000E-01	1.240989E-01	1.843060E-03	-3.781515E-02	6.175510E-04
4.575000E-01	1.198955E-01	1.846904E-03	-3.597913E-02	6.072311E-04
4.625000E-01	1.157418E-01	1.849540E-03	-3.419895E-02	5.966102E-04
4.675000E-01	1.116428E-01	1.850895E-03	-3.247566E-02	5.857037E-04
4.725000E-01	1.075988E-01	1.850821E-03	-3.080702E-02	5.744718E-04
4.775000E-01	1.036154E-01	1.849276E-03	-2.919509E-02	5.629570E-04
4.825000E-01	9.969797E-02	1.846231E-03	-2.764159E-02	5.512045E-04
4.875000E-01	9.584704E-02	1.841578E-03	-2.614360E-02	5.391738E-04
4.925000E-01	9.206689E-02	1.835295E-03	-2.470109E-02	5.268831E-04
4.975000E-01	8.836230E-02	1.827388E-03	-2.331465E-02	5.143700E-04
5.025000E-01	8.473259E-02	1.817765E-03	-2.198227E-02	5.016196E-04
5.075000E-01	8.117972E-02	1.806400E-03	-2.070338E-02	4.886513E-04
5.125000E-01	7.770859E-02	1.793346E-03	-1.947890E-02	4.755243E-04
5.175000E-01	7.432090E-02	1.778602E-03	-1.830788E-02	4.622601E-04
5.225000E-01	7.101552E-02	1.762115E-03	-1.718753E-02	4.488352E-04
5.275000E-01	6.779558E-02	1.743943E-03	-1.611773E-02	4.352944E-04
5.325000E-01	6.466356E-02	1.724146E-03	-1.509833E-02	4.216875E-04
5.375000E-01	6.161678E-02	1.702663E-03	-1.412911E-02	4.080688E-04
5.425000E-01	5.865664E-02	1.679548E-03	-1.320640E-02	3.943945E-04
5.475000E-01	5.578617E-02	1.654917E-03	-1.232605E-02	3.805982E-04
5.525000E-01	5.300553E-02	1.628821E-03	-1.149031E-02	3.668070E-04
5.575000E-01	5.031296E-02	1.601262E-03	-1.070111E-02	3.531535E-04
5.625000E-01	4.770929E-02	1.572332E-03	-9.953369E-03	3.395449E-04
5.675000E-01	4.519439E-02	1.542102E-03	-9.246237E-03	3.260225E-04
5.725000E-01	4.276772E-02	1.510641E-03	-8.578462E-03	3.126152E-04
5.775000E-01	4.042888E-02	1.478032E-03	-7.948731E-03	2.993496E-04
5.825000E-01	3.817708E-02	1.444353E-03	-7.355546E-03	2.862451E-04
5.875000E-01	3.601146E-02	1.409688E-03	-6.797579E-03	2.733267E-04
5.925000E-01	3.393104E-02	1.374124E-03	-6.273403E-03	2.606143E-04
5.975000E-01	3.193473E-02	1.337751E-03	-5.781612E-03	2.481273E-04
6.025000E-01	3.002130E-02	1.300659E-03	-5.320880E-03	2.358870E-04
6.075000E-01	2.818933E-02	1.262938E-03	-4.889771E-03	2.239079E-04
6.125000E-01	2.643745E-02	1.224682E-03	-4.486991E-03	2.122085E-04
6.175000E-01	2.476438E-02	1.185997E-03	-4.111260E-03	2.008062E-04
6.225000E-01	2.316832E-02	1.146969E-03	-3.761199E-03	1.897111E-04
6.275000E-01	2.164755E-02	1.107689E-03	-3.435580E-03	1.789377E-04
6.325000E-01	2.020028E-02	1.068249E-03	-3.133128E-03	1.684956E-04
6.375000E-01	1.882473E-02	1.028743E-03	-2.852603E-03	1.583928E-04
6.425000E-01	1.751904E-02	9.892634E-04	-2.592876E-03	1.486404E-04
6.475000E-01	1.628121E-02	9.498932E-04	-2.352761E-03	1.392431E-04
6.525000E-01	1.510931E-02	9.107214E-04	-2.131122E-03	1.302049E-04
6.575000E-01	1.400138E-02	8.718350E-04	-1.926914E-03	1.215314E-04
