x	xu	dxu	xd	dxd
4.375000E-01	1.369523E-01	9.610890E-04	-4.365203E-02	2.995809E-04
4.425000E-01	1.326319E-01	9.653748E-04	-4.165160E-02	2.964718E-04
4.475000E-01	1.283454E-01	9.690428E-04	-3.970517E-02	2.931802E-04
4.525000E-01	1.240989E-01	9.720438E-04	-3.781515E-02	2.897070E-04
4.575000E-01	1.198955E-01	9.743124E-04	-3.597913E-02	2.860206E-04
4.625000E-01	1.157418E-01	9.758167E-04	-3.419895E-02	2.821243E-04
4.675000E-01	1.116428E-01	9.765219E-04	-3.247566E-02	2.780201E-04
4.725000E-01	1.075988E-01	9.763565E-04	-3.080702E-02	2.736851E-04
4.775000E-01	1.036154E-01	9.753045E-04	-2.919509E-02	2.691369E-04
4.825000E-01	9.969797E-02	9.733561E-04	-2.764159E-02	2.643955E-04
4.875000E-01	9.584704E-02	9.704623E-04	-2.614360E-02	2.594408E-04
4.925000E-01	9.206689E-02	9.666186E-04	-2.470109E-02	2.542818E-04
4.975000E-01	8.836230E-02	9.618354E-04	-2.331465E-02	2.489375E-04
5.025000E-01	8.473259E-02	9.560721E-04	-2.198227E-02	2.434022E-04
5.075000E-01	8.117972E-02	9.493223E-04	-2.070338E-02	2.376874E-04
5.125000E-01	7.770859E-02	9.416217E-04	-1.947890E-02	2.318245E-04
5.175000E-01	7.432090E-02	9.329789E-04	-1.830788E-02	2.258269E-04
5.225000E-01	7.101552E-02	9.233724E-04	-1.718753E-02	2.196865E-04
5.275000E-01	6.779558E-02	9.128412E-04	-1.611773E-02	2.134285E-04
5.325000E-01	6.466356E-02	9.014250E-04	-1.509833E-02	2.070811E-04
5.375000E-01	6.161678E-02	8.890988E-04	-1.412911E-02	2.006748E-04
5.425000E-01	5.865664E-02	8.758986E-04	-1.320640E-02	1.941918E-04
5.475000E-01	5.578617E-02	8.618925E-04	-1.232605E-02	1.876032E-04
5.525000E-01	5.300553E-02	8.471148E-04	-1.149031E-02	1.809754E-04
5.575000E-01	5.031296E-02	8.315735E-04	-1.070111E-02	1.743775E-04
5.625000E-01	4.770929E-02	8.153227E-04	-9.953369E-03	1.677674E-04
5.675000E-01	4.519439E-02	7.984063E-04	-9.246237E-03	1.611693E-04
5.725000E-01	4.276772E-02	7.808666E-04	-8.578462E-03	1.546006E-04
5.775000E-01	4.042888E-02	7.627529E-04	-7.948731E-03	1.480779E-04
5.825000E-01	3.817708E-02	7.441113E-04	-7.355546E-03	1.416140E-04
5.875000E-01	3.601146E-02	7.249909E-04	-6.797579E-03	1.352241E-04
5.925000E-01	3.393104E-02	7.054418E-04	-6.273403E-03	1.289208E-04
5.975000E-01	3.193473E-02	6.855154E-04	-5.781612E-03	1.227165E-04
6.025000E-01	3.002130E-02	6.652629E-04	-5.320880E-03	1.166240E-04
6.075000E-01	2.818933E-02	6.447344E-04	-4.889771E-03	1.106527E-04
6.125000E-01	2.643745E-02	6.239826E-04	-4.486991E-03	1.048138E-04
6.175000E-01	2.476438E-02	6.030655E-04	-4.111260E-03	9.911787E-05
6.225000E-01	2.316832E-02	5.820304E-04	-3.761199E-03	9.357140E-05
6.275000E-01	2.164755E-02	5.609270E-04	-3.435580E-03	8.818320E-05
6.325000E-01	2.020028E-02	5.398046E-04	-3.133128E-03	8.295921E-05
6.375000E-01	1.882473E-02	5.187135E-04	-2.852603E-03	7.790460E-05
6.425000E-01	1.751904E-02	4.977023E-04	-2.592876E-03	7.302581E-05
6.475000E-01	1.628121E-02	4.768152E-04	-2.352761E-03	6.832597E-05
6.525000E-01	1.510931E-02	4.560986E-04	-2.131122E-03	6.380773E-05
6.575000E-01	1.400138E-02	4.355973E-04	-1.926914E-03	5.947450E-05
6.625000E-01	1.295525E-02	4.153490E-04	-1.739053E-03	5.532668E-05
6.675000E-01	1.196890E-02	3.953942E-04	-1.566533E-03	5.136501E-05
6.725000E-01	1.104033E-02	3.757727E-04	-1.408406E-03	4.759022E-05
6.775000E-01	1.016729E-02	3.565152E-04	-1.263712E-03	4.400070E-05
6.825000E-01	9.347747E-03	3.376559E-04	-1.131559E-03	4.059501E-05
6.875000E-01	8.579665E-03	3.192279E-04	-1.011104E-03	3.737157E-05
6.925000E-01	7.860829E-03	3.012547E-04	-9.015134E-04	3.432711E-05
6.975000E-01	7.189208E-03	2.837637E-04	-8.020049E-04	3.145825E-05
7.025000E-01	6.562803E-03	2.667806E-04	-7.118534E-04	2.876187E-05
7.075000E-01	5.979477E-03	2.503223E-04	-6.303454E-04	2.623338E-05
7.125000E-01	5.437236E-03	2.344077E-04	-5.568004E-04	2.386757E-05
7.175000E-01	4.934121E-03	2.190537E-04	-4.906125E-04	2.166047E-05
7.225000E-01	4.468130E-03	2.042712E-04	-4.311757E-04	1.960630E-05
7.275000E-01	4.037344E-03	1.900708E-04	-3.779113E-04	1.769860E-05
7.325000E-01	3.639892E-03	1.764605E-04	-3.303270E-04	1.593310E-05
7.375000E-01	3.273961E-03	1.634473E-04	-2.879054E-04	1.430268E-05
7.425000E-01	2.937705E-03	1.510316E-04	-2.501780E-04	1.280077E-05
7.475000E-01	2.629388E-03	1.392143E-04	-2.167451E-04	1.142268E-05
7.525000E-01	2.347377E-03	1.279973E-04	-1.871754E-04	1.016055E-05
7.575000E-01	2.089957E-03	1.173728E-04	-1.611060E-04	9.008479E-06
7.625000E-01	1.855554E-03	1.073358E-04	-1.381978E-04	7.960488E-06
7.675000E-01	1.642678E-03	9.788106E-05	-1.181243E-04	7.009855E-06
7.725000E-01	1.449820E-03	8.899686E-05	-1.005965E-04	6.150656E-06
7.775000E-01	1.275557E-03	8.067137E-05	-8.533279E-05	5.376099E-06
7.825000E-01	1.118552E-03	7.289299E-05	-7.210638E-05	4.681521E-06
7.875000E-01	9.775220E-04	6.564825E-05	-6.066966E-05	4.059782E-06
7.925000E-01	8.511923E-04	5.891894E-05	-5.082207E-05	3.505610E-06
7.975000E-01	7.384002E-04	5.268902E-05	-4.238703E-05	3.014349E-06
8.025000E-01	6.380369E-04	4.694107E-05	-3.517790E-05	2.579625E-06
8.075000E-01	5.490286E-04	4.165494E-05	-2.904775E-05	2.196896E-06
8.125000E-01	4.704542E-04	3.681690E-05	-2.386950E-05	1.862274E-06
8.175000E-01	4.012834E-04	3.239976E-05	-1.951648E-05	1.571109E-06
8.225000E-01	3.405062E-04	2.837190E-05	-1.584308E-05	1.316316E-06
8.275000E-01	2.875382E-04	2.473168E-05	-1.279352E-05	1.097356E-06
8.325000E-01	2.415041E-04	2.144916E-05	-1.026455E-05	9.092129E-07
8.375000E-01	2.016867E-04	1.850271E-05	-8.180288E-06	7.485257E-07
8.425000E-01	1.674186E-04	1.587052E-05	-6.473096E-06	6.120949E-07
8.475000E-01	1.380827E-04	1.353091E-05	-5.083774E-06	4.969716E-07
8.525000E-01	1.131094E-04	1.146232E-05	-3.960982E-06	4.004719E-07
8.575000E-01	9.197607E-05	9.643554E-06	-3.060031E-06	3.201253E-07
8.625000E-01	7.420719E-05	8.054096E-06	-2.342744E-06	2.537252E-07
8.675000E-01	5.937216E-05	6.674243E-06	-1.776526E-06	1.992939E-07
8.725000E-01	4.707424E-05	5.484191E-06	-1.333295E-06	1.550221E-07
8.775000E-01	3.696154E-05	4.465554E-06	-9.897288E-07	1.193475E-07
8.825000E-01	2.871689E-05	3.600576E-06	-7.260451E-07	9.086637E-08
8.875000E-01	2.205696E-05	2.872320E-06	-5.258824E-07	6.836181E-08
8.925000E-01	1.673128E-05	2.264887E-06	-3.756664E-07	5.076798E-08
8.975000E-01	1.251934E-05	1.763381E-06	-2.644046E-07	3.718221E-08
9.025000E-01	9.227933E-06	1.353871E-06	-1.830843E-07	2.681987E-08
9.075000E-01	6.690088E-06	1.023589E-06	-1.245524E-07	1.902871E-08
9.125000E-01	4.761485E-06	7.607265E-07	-8.307932E-08	1.325478E-08
9.175000E-01	3.319929E-06	5.546877E-07	-5.424303E-08	9.050798E-09
9.225000E-01	2.261821E-06	3.958535E-07	-3.457359E-08	6.043289E-09
9.275000E-01	1.501109E-06	2.757182E-07	-2.145408E-08	3.935908E-09
9.325000E-01	9.668238E-07	1.867740E-07	-1.291140E-08	2.491454E-09
9.375000E-01	6.015943E-07	1.225382E-07	-7.508631E-09	1.527803E-09
9.425000E-01	3.595383E-07	7.744149E-08	-4.195405E-09	9.027541E-10
9.475000E-01	2.048973E-07	4.682898E-08	-2.236325E-09	5.106324E-10
9.525000E-01	1.102946E-07	2.685746E-08	-1.127779E-09	2.743833E-10
9.575000E-01	5.535587E-08	1.443371E-08	-5.315087E-10	1.384763E-10
9.625000E-01	2.546521E-08	7.154322E-09	-2.302791E-10	6.464788E-11
9.675000E-01	1.046688E-08	3.193777E-09	-8.935284E-11	2.724598E-11
9.725000E-01	3.705073E-09	1.240907E-09	-3.006621E-11	1.006366E-11
9.775000E-01	1.063279E-09	3.966751E-10	-8.256208E-12	3.078445E-12
9.825000E-01	2.210956E-10	9.391903E-11	-1.641968E-12	6.971559E-13
9.875000E-01	2.702413E-11	1.355784E-11	-1.947002E-13	9.763944E-14
9.925000E-01	1.140445E-12	7.276432E-13	-8.093258E-15	5.161966E-15
9.975000E-01	3.895018E-15	4.044092E-15	-4.994815E-17	5.184338E-17
