x	xu	dxu	xd	dxd
5.275000E-01	6.779558E-02	1.677504E-03	-1.611773E-02	4.048978E-04
5.325000E-01	6.466356E-02	1.662041E-03	-1.509833E-02	3.938618E-04
5.375000E-01	6.161678E-02	1.644937E-03	-1.412911E-02	3.826957E-04
5.425000E-01	5.865664E-02	1.626217E-03	-1.320640E-02	3.713572E-04
5.475000E-01	5.578617E-02	1.605968E-03	-1.232605E-02	3.597829E-04
5.525000E-01	5.300553E-02	1.584219E-03	-1.149031E-02	3.480928E-04
5.575000E-01	5.031296E-02	1.560953E-03	-1.070111E-02	3.364142E-04
5.625000E-01	4.770929E-02	1.536239E-03	-9.953369E-03	3.246612E-04
5.675000E-01	4.519439E-02	1.510132E-03	-9.246237E-03	3.128759E-04
5.725000E-01	4.276772E-02	1.482684E-03	-8.578462E-03	3.010887E-04
5.775000E-01	4.042888E-02	1.453965E-03	-7.948731E-03	2.893287E-04
5.825000E-01	3.817708E-02	1.424041E-03	-7.355546E-03	2.776185E-04
5.875000E-01	3.601146E-02	1.392984E-03	-6.797579E-03	2.659861E-04
5.925000E-01	3.393104E-02	1.360873E-03	-6.273403E-03	2.544555E-04
5.975000E-01	3.193473E-02	1.327790E-03	-5.781612E-03	2.430498E-04
6.025000E-01	3.002130E-02	1.293819E-03	-5.320880E-03	2.317944E-04
6.075000E-01	2.818933E-02	1.259044E-03	-4.889771E-03	2.207081E-04
6.125000E-01	2.643745E-02	1.223556E-03	-4.486991E-03	2.098140E-04
6.175000E-01	2.476438E-02	1.187458E-03	-4.111260E-03	1.991340E-04
6.225000E-01	2.316832E-02	1.150836E-03	-3.761199E-03	1.886827E-04
6.275000E-01	2.164755E-02	1.113780E-03	-3.435580E-03	1.784792E-04
6.325000E-01	2.020028E-02	1.076382E-03	-3.133128E-03	1.685378E-04
6.375000E-01	1.882473E-02	1.038739E-03	-2.852603E-03	1.588709E-04
6.425000E-01	1.751904E-02	1.000944E-03	-2.592876E-03	1.494943E-04
6.475000E-01	1.628121E-02	9.630839E-04	-2.352761E-03	1.404168E-04
6.525000E-01	1.510931E-02	9.252520E-04	-2.131122E-03	1.316470E-04
6.575000E-01	1.400138E-02	8.875399E-04	-1.926914E-03	1.231946E-04
6.625000E-01	1.295525E-02	8.500255E-04	-1.739053E-03	1.150639E-04
6.675000E-01	1.196890E-02	8.127945E-04	-1.566533E-03	1.072595E-04
6.725000E-01	1.104033E-02	7.759324E-04	-1.408406E-03	9.978636E-05
6.775000E-01	1.016729E-02	7.395068E-04	-1.263712E-03	9.264464E-05
6.825000E-01	9.347747E-03	7.035943E-04	-1.131559E-03	8.583482E-05
6.875000E-01	8.579665E-03	6.682702E-04	-1.011104E-03	7.935718E-05
6.925000E-01	7.860829E-03	6.335912E-04	-9.015134E-04	7.320841E-05
6.975000E-01	7.189208E-03	5.996226E-04	-8.020049E-04	6.738498E-05
7.025000E-01	6.562803E-03	5.664276E-04	-7.118534E-04	6.188388E-05
7.075000E-01	5.979477E-03	5.340516E-04	-6.303454E-04	5.669894E-05
7.125000E-01	5.437236E-03	5.025453E-04	-5.568004E-04	5.182256E-05
7.175000E-01	4.934121E-03	4.719555E-04	-4.906125E-04	4.724976E-05
7.225000E-01	4.468130E-03	4.423174E-04	-4.311757E-04	4.297156E-05
7.275000E-01	4.037344E-03	4.136656E-04	-3.779113E-04	3.897736E-05
7.325000E-01	3.639892E-03	3.860307E-04	-3.303270E-04	3.526125E-05
7.375000E-01	3.273961E-03	3.594403E-04	-2.879054E-04	3.181093E-05
7.425000E-01	2.937705E-03	3.339092E-04	-2.501780E-04	2.861518E-05
7.475000E-01	2.629388E-03	3.094533E-04	-2.167451E-04	2.566682E-05
7.525000E-01	2.347377E-03	2.860907E-04	-1.871754E-04	2.295136E-05
7.575000E-01	2.089957E-03	2.638191E-04	-1.611060E-04	2.045863E-05
7.625000E-01	1.855554E-03	2.426418E-04	-1.381978E-04	1.817807E-05
7.675000E-01	1.642678E-03	2.225619E-04	-1.181243E-04	1.609724E-05
7.725000E-01	1.449820E-03	2.035684E-04	-1.005965E-04	1.420538E-05
7.775000E-01	1.275557E-03	1.856496E-04	-8.533279E-05	1.248952E-05
7.825000E-01	1.118552E-03	1.687945E-04	-7.210638E-05	1.094141E-05
7.875000E-01	9.775220E-04	1.529876E-04	-6.066966E-05	9.546883E-06
7.925000E-01	8.511923E-04	1.382022E-04	-5.082207E-05	8.295903E-06
7.975000E-01	7.384002E-04	1.244164E-04	-4.238703E-05	7.179721E-06
8.025000E-01	6.380369E-04	1.116050E-04	-3.517790E-05	6.185314E-06
8.075000E-01	5.490286E-04	9.973576E-05	-2.904775E-05	5.303812E-06
8.125000E-01	4.704542E-04	8.879140E-05	-2.386950E-05	4.527757E-06
8.175000E-01	4.012834E-04	7.872208E-05	-1.951648E-05	3.847691E-06
8.225000E-01	3.405062E-04	6.946600E-05	-1.584308E-05	3.247939E-06
8.275000E-01	2.875382E-04	6.103399E-05	-1.279352E-05	2.728700E-06
8.325000E-01	2.415041E-04	5.336731E-05	-1.026455E-05	2.279022E-06
8.375000E-01	2.016867E-04	4.642675E-05	-8.180288E-06	1.891851E-06
8.425000E-01	1.674186E-04	4.017192E-05	-6.473096E-06	1.560371E-06
8.475000E-01	1.380827E-04	3.456189E-05	-5.083774E-06	1.278237E-06
8.525000E-01	1.131094E-04	2.955520E-05	-3.960982E-06	1.039622E-06
8.575000E-01	9.197607E-05	2.511041E-05	-3.060031E-06	8.390987E-07
8.625000E-01	7.420719E-05	2.118690E-05	-2.342744E-06	6.717777E-07
8.675000E-01	5.937216E-05	1.774520E-05	-1.776526E-06	5.332368E-07
8.725000E-01	4.707424E-05	1.474455E-05	-1.333295E-06	4.193694E-07
8.775000E-01	3.696154E-05	1.214693E-05	-9.897288E-07	3.266077E-07
8.825000E-01	2.871689E-05	9.914940E-06	-7.260451E-07	2.516990E-07
8.875000E-01	2.205696E-05	8.012325E-06	-5.258824E-07	1.917956E-07
8.925000E-01	1.673128E-05	6.404576E-06	-3.756664E-07	1.443685E-07
8.975000E-01	1.251934E-05	5.058864E-06	-2.644046E-07	1.072558E-07
9.025000E-01	9.227933E-06	3.943956E-06	-1.830843E-07	7.854718E-08
9.075000E-01	6.690088E-06	3.030818E-06	-1.245524E-07	5.663741E-08
9.125000E-01	4.761485E-06	2.292080E-06	-8.307932E-08	4.013970E-08
9.175000E-01	3.319929E-06	1.702824E-06	-5.424303E-08	2.792215E-08
9.225000E-01	2.261821E-06	1.239961E-06	-3.457359E-08	1.902077E-08
9.275000E-01	1.501109E-06	8.827144E-07	-2.145408E-08	1.265962E-08
9.325000E-01	9.668238E-07	6.123509E-07	-1.291140E-08	8.205349E-09
9.375000E-01	6.015943E-07	4.123640E-07	-7.508631E-09	5.163868E-09
9.425000E-01	3.595383E-07	2.682215E-07	-4.195405E-09	3.139963E-09
9.475000E-01	2.048973E-07	1.674844E-07	-2.236325E-09	1.833742E-09
9.525000E-01	1.102946E-07	9.959022E-08	-1.127779E-09	1.021438E-09
9.575000E-01	5.535587E-08	5.577162E-08	-5.315087E-10	5.370846E-10
9.625000E-01	2.546521E-08	2.899314E-08	-2.302791E-10	2.629286E-10
9.675000E-01	1.046688E-08	1.369088E-08	-8.935284E-11	1.171938E-10
9.725000E-01	3.705073E-09	5.693233E-09	-3.006621E-11	4.631926E-11
9.775000E-01	1.063279E-09	1.981162E-09	-8.256208E-12	1.542057E-11
9.825000E-01	2.210956E-10	5.243288E-10	-1.641968E-12	3.902496E-12
9.875000E-01	2.702413E-11	8.862066E-11	-1.947002E-13	6.396997E-13
9.925000E-01	1.140445E-12	6.152439E-12	-8.093258E-15	4.372408E-14
9.975000E-01	3.895018E-15	6.346525E-14	-4.994815E-17	8.141281E-16
