x	xu	dxu	xd	dxd
1.675000E-01	2.213736E-01	1.931595E-03	-1.206623E-01	9.600391E-04
1.725000E-01	2.256671E-01	1.980137E-03	-1.225686E-01	9.861290E-04
1.775000E-01	2.296856E-01	2.025250E-03	-1.242665E-01	1.010710E-03
1.825000E-01	2.334266E-01	2.066873E-03	-1.257564E-01	1.033717E-03
1.875000E-01	2.368871E-01	2.104967E-03	-1.270382E-01	1.055093E-03
1.925000E-01	2.400628E-01	2.139503E-03	-1.281103E-01	1.074778E-03
1.975000E-01	2.429550E-01	2.170517E-03	-1.289776E-01	1.092776E-03
2.025000E-01	2.455613E-01	2.198030E-03	-1.296405E-01	1.109063E-03
2.075000E-01	2.478828E-01	2.222107E-03	-1.301032E-01	1.123651E-03
2.125000E-01	2.499201E-01	2.242823E-03	-1.303700E-01	1.136560E-03
2.175000E-01	2.516722E-01	2.260249E-03	-1.304429E-01	1.147795E-03
2.225000E-01	2.531444E-01	2.274526E-03	-1.303294E-01	1.157414E-03
2.275000E-01	2.543378E-01	2.285766E-03	-1.300345E-01	1.165455E-03
2.325000E-01	2.552530E-01	2.294087E-03	-1.295617E-01	1.171945E-03
2.375000E-01	2.558977E-01	2.299678E-03	-1.289200E-01	1.176967E-03
2.425000E-01	2.562742E-01	2.302691E-03	-1.281154E-01	1.180576E-03
2.475000E-01	2.563849E-01	2.303286E-03	-1.271526E-01	1.182818E-03
2.525000E-01	2.562378E-01	2.301678E-03	-1.260403E-01	1.183776E-03
2.575000E-01	2.558377E-01	2.298063E-03	-1.247867E-01	1.183531E-03
2.625000E-01	2.551902E-01	2.292649E-03	-1.233975E-01	1.182140E-03
2.675000E-01	2.542987E-01	2.285628E-03	-1.218798E-01	1.179676E-03
2.725000E-01	2.531748E-01	2.277270E-03	-1.202439E-01	1.176239E-03
2.775000E-01	2.518235E-01	2.267789E-03	-1.184961E-01	1.171891E-03
2.825000E-01	2.502492E-01	2.257391E-03	-1.166426E-01	1.166694E-03
2.875000E-01	2.484623E-01	2.246337E-03	-1.146923E-01	1.160734E-03
2.925000E-01	2.464711E-01	2.234868E-03	-1.126545E-01	1.154097E-03
2.975000E-01	2.442830E-01	2.223210E-03	-1.105345E-01	1.146831E-03
3.025000E-01	2.419023E-01	2.211554E-03	-1.083399E-01	1.139002E-03
3.075000E-01	2.393416E-01	2.200154E-03	-1.060789E-01	1.130679E-03
3.125000E-01	2.366092E-01	2.189219E-03	-1.037601E-01	1.121936E-03
3.175000E-01	2.337131E-01	2.178935E-03	-1.013882E-01	1.112801E-03
3.225000E-01	2.306588E-01	2.169450E-03	-9.897092E-02	1.103329E-03
3.275000E-01	2.274576E-01	2.160945E-03	-9.651524E-02	1.093567E-03
3.325000E-01	2.241198E-01	2.153574E-03	-9.402876E-02	1.083562E-03
3.375000E-01	2.206529E-01	2.147435E-03	-9.151707E-02	1.073340E-03
3.425000E-01	2.170642E-01	2.142603E-03	-8.898484E-02	1.062909E-03
3.475000E-01	2.133613E-01	2.139125E-03	-8.644015E-02	1.052317E-03
3.525000E-01	2.095565E-01	2.137074E-03	-8.388731E-02	1.041563E-03
3.575000E-01	2.056582E-01	2.136453E-03	-8.133399E-02	1.030687E-03
3.625000E-01	2.016734E-01	2.137227E-03	-7.878199E-02	1.019652E-03
3.675000E-01	1.976095E-01	2.139334E-03	-7.623829E-02	1.008486E-03
3.725000E-01	1.934754E-01	2.142710E-03	-7.370813E-02	9.971952E-04
3.775000E-01	1.892816E-01	2.147284E-03	-7.119470E-02	9.857580E-04
3.825000E-01	1.850361E-01	2.152941E-03	-6.870419E-02	9.741948E-04
3.875000E-01	1.807446E-01	2.159524E-03	-6.623692E-02	9.624445E-04
3.925000E-01	1.764147E-01	2.166879E-03	-6.379903E-02	9.505296E-04
3.975000E-01	1.720543E-01	2.174849E-03	-6.139466E-02	9.384478E-04
4.025000E-01	1.676721E-01	2.183278E-03	-5.902479E-02	9.261520E-04
4.075000E-01	1.632764E-01	2.192007E-03	-5.669480E-02	9.136662E-04
4.125000E-01	1.588719E-01	2.200824E-03	-5.440462E-02	9.009318E-04
4.175000E-01	1.544649E-01	2.209538E-03	-5.215732E-02	8.879441E-04
4.225000E-01	1.500631E-01	2.217983E-03	-4.995805E-02	8.747407E-04
4.275000E-01	1.456722E-01	2.225972E-03	-4.780564E-02	8.612566E-04
4.325000E-01	1.412998E-01	2.233355E-03	-4.570280E-02	8.474982E-04
4.375000E-01	1.369523E-01	2.239976E-03	-4.365203E-02	8.334759E-04
4.425000E-01	1.326319E-01	2.245620E-03	-4.165160E-02	8.191256E-04
4.475000E-01	1.283454E-01	2.250162E-03	-3.970517E-02	8.044911E-04
4.525000E-01	1.240989E-01	2.253478E-03	-3.781515E-02	7.896029E-04
4.575000E-01	1.198955E-01	2.255408E-03	-3.597913E-02	7.743983E-04
4.625000E-01	1.157418E-01	2.255872E-03	-3.419895E-02	7.589069E-04
4.675000E-01	1.116428E-01	2.254781E-03	-3.247566E-02	7.431504E-04
4.725000E-01	1.075988E-01	2.251963E-03	-3.080702E-02	7.270805E-04
4.775000E-01	1.036154E-01	2.247374E-03	-2.919509E-02	7.107532E-04
4.825000E-01	9.969797E-02	2.240984E-03	-2.764159E-02	6.942274E-04
4.875000E-01	9.584704E-02	2.232674E-03	-2.614360E-02	6.774535E-04
4.925000E-01	9.206689E-02	2.222426E-03	-2.470109E-02	6.604559E-04
4.975000E-01	8.836230E-02	2.210256E-03	-2.331465E-02	6.432824E-04
5.025000E-01	8.473259E-02	2.196063E-03	-2.198227E-02	6.259151E-04
5.075000E-01	8.117972E-02	2.179826E-03	-2.070338E-02	6.083787E-04
5.125000E-01	7.770859E-02	2.161617E-03	-1.947890E-02	5.907467E-04
5.175000E-01	7.432090E-02	2.141448E-03	-1.830788E-02	5.730451E-04
5.225000E-01	7.101552E-02	2.119260E-03	-1.718753E-02	5.552439E-04
5.275000E-01	6.779558E-02	2.095133E-03	-1.611773E-02	5.373975E-04
5.325000E-01	6.466356E-02	2.069149E-03	-1.509833E-02	5.195656E-04
5.375000E-01	6.161678E-02	2.041239E-03	-1.412911E-02	5.018133E-04
5.425000E-01	5.865664E-02	2.011476E-03	-1.320640E-02	4.840842E-04
5.475000E-01	5.578617E-02	1.980005E-03	-1.232605E-02	4.662947E-04
5.525000E-01	5.300553E-02	1.946893E-03	-1.149031E-02	4.485985E-04
5.575000E-01	5.031296E-02	1.912147E-03	-1.070111E-02	4.311546E-04
5.625000E-01	4.770929E-02	1.875879E-03	-9.953369E-03	4.138461E-04
5.675000E-01	4.519439E-02	1.838178E-03	-9.246237E-03	3.967205E-04
5.725000E-01	4.276772E-02	1.799129E-03	-8.578462E-03	3.798094E-04
5.775000E-01	4.042888E-02	1.758831E-03	-7.948731E-03	3.631417E-04
5.825000E-01	3.817708E-02	1.717380E-03	-7.355546E-03	3.467374E-04
5.875000E-01	3.601146E-02	1.674875E-03	-6.797579E-03	3.306230E-04
5.925000E-01	3.393104E-02	1.631418E-03	-6.273403E-03	3.148190E-04
5.975000E-01	3.193473E-02	1.587117E-03	-5.781612E-03	2.993453E-04
6.025000E-01	3.002130E-02	1.542077E-03	-5.320880E-03	2.842237E-04
6.075000E-01	2.818933E-02	1.496400E-03	-4.889771E-03	2.694680E-04
6.125000E-01	2.643745E-02	1.450198E-03	-4.486991E-03	2.550970E-04
6.175000E-01	2.476438E-02	1.403592E-03	-4.111260E-03	2.411282E-04
6.225000E-01	2.316832E-02	1.356681E-03	-3.761199E-03	2.275698E-04
6.275000E-01	2.164755E-02	1.309569E-03	-3.435580E-03	2.144363E-04
6.325000E-01	2.020028E-02	1.262360E-03	-3.133128E-03	2.017356E-04
6.375000E-01	1.882473E-02	1.215161E-03	-2.852603E-03	1.894741E-04
6.425000E-01	1.751904E-02	1.168076E-03	-2.592876E-03	1.776622E-04
6.475000E-01	1.628121E-02	1.121200E-03	-2.352761E-03	1.663024E-04
6.525000E-01	1.510931E-02	1.074631E-03	-2.131122E-03	1.553966E-04
6.575000E-01	1.400138E-02	1.028468E-03	-1.926914E-03	1.449492E-04
6.625000E-01	1.295525E-02	9.827911E-04	-1.739053E-03	1.349575E-04
6.675000E-01	1.196890E-02	9.376901E-04	-1.566533E-03	1.254203E-04
6.725000E-01	1.104033E-02	8.932529E-04	-1.408406E-03	1.163366E-04
6.775000E-01	1.016729E-02	8.495469E-04	-1.263712E-03	1.077003E-04
6.825000E-01	9.347747E-03	8.066487E-04	-1.131559E-03	9.950582E-05
6.875000E-01	8.579665E-03	7.646339E-04	-1.011104E-03	9.174790E-05
6.925000E-01	7.860829E-03	7.235556E-04	-9.015134E-04	8.441731E-05
6.975000E-01	7.189208E-03	6.834772E-04	-8.020049E-04	7.750489E-05
7.025000E-01	6.562803E-03	6.444592E-04	-7.118534E-04	7.100242E-05
7.075000E-01	5.979477E-03	6.065419E-04	-6.303454E-04	6.489834E-05
7.125000E-01	5.437236E-03	5.697716E-04	-5.568004E-04	5.917978E-05
7.175000E-01	4.934121E-03	5.341902E-04	-4.906125E-04	5.383714E-05
7.225000E-01	4.468130E-03	4.998266E-04	-4.311757E-04	4.885657E-05
7.275000E-01	4.037344E-03	4.667090E-04	-3.779113E-04	4.422264E-05
7.325000E-01	3.639892E-03	4.348614E-04	-3.303270E-04	3.992553E-05
7.375000E-01	3.273961E-03	4.043049E-04	-2.879054E-04	3.594844E-05
7.425000E-01	2.937705E-03	3.750457E-04	-2.501780E-04	3.227604E-05
7.475000E-01	2.629388E-03	3.470926E-04	-2.167451E-04	2.889780E-05
7.525000E-01	2.347377E-03	3.204563E-04	-1.871754E-04	2.579518E-05
7.575000E-01	2.089957E-03	2.951254E-04	-1.611060E-04	2.295475E-05
7.625000E-01	1.855554E-03	2.710952E-04	-1.381978E-04	2.036278E-05
7.675000E-01	1.642678E-03	2.483609E-04	-1.181243E-04	1.800371E-05
7.725000E-01	1.449820E-03	2.269026E-04	-1.005965E-04	1.586397E-05
7.775000E-01	1.275557E-03	2.066999E-04	-8.533279E-05	1.392771E-05
7.825000E-01	1.118552E-03	1.877336E-04	-7.210638E-05	1.218455E-05
7.875000E-01	9.775220E-04	1.699801E-04	-6.066966E-05	1.061760E-05
7.925000E-01	8.511923E-04	1.534037E-04	-5.082207E-05	9.214755E-06
7.975000E-01	7.384002E-04	1.379744E-04	-4.238703E-05	7.965434E-06
8.025000E-01	6.380369E-04	1.236589E-04	-3.517790E-05	6.854437E-06
8.075000E-01	5.490286E-04	1.104166E-04	-2.904775E-05	5.871280E-06
8.125000E-01	4.704542E-04	9.822403E-05	-2.386950E-05	5.007131E-06
8.175000E-01	4.012834E-04	8.702190E-05	-1.951648E-05	4.251025E-06
8.225000E-01	3.405062E-04	7.673817E-05	-1.584308E-05	3.585220E-06
8.275000E-01	2.875382E-04	6.738147E-05	-1.279352E-05	3.009575E-06
8.325000E-01	2.415041E-04	5.888387E-05	-1.026455E-05	2.511694E-06
8.375000E-01	2.016867E-04	5.119941E-05	-8.180288E-06	2.083538E-06
8.425000E-01	1.674186E-04	4.428111E-05	-6.473096E-06	1.717381E-06
8.475000E-01	1.380827E-04	3.808177E-05	-5.083774E-06	1.406058E-06
8.525000E-01	1.131094E-04	3.255385E-05	-3.960982E-06	1.143008E-06
8.575000E-01	9.197607E-05	2.765010E-05	-3.060031E-06	9.221432E-07
8.625000E-01	7.420719E-05	2.332445E-05	-2.342744E-06	7.379943E-07
8.675000E-01	5.937216E-05	1.953230E-05	-1.776526E-06	5.856269E-07
8.725000E-01	4.707424E-05	1.622785E-05	-1.333295E-06	4.604723E-07
8.775000E-01	3.696154E-05	1.336850E-05	-9.897288E-07	3.585689E-07
8.825000E-01	2.871689E-05	1.091248E-05	-7.260451E-07	2.763134E-07
8.875000E-01	2.205696E-05	8.819461E-06	-5.258824E-07	2.105569E-07
8.925000E-01	1.673128E-05	7.051116E-06	-3.756664E-07	1.585082E-07
8.975000E-01	1.251934E-05	5.571093E-06	-2.644046E-07	1.177846E-07
9.025000E-01	9.227933E-06	4.344876E-06	-1.830843E-07	8.628373E-08
9.075000E-01	6.690088E-06	3.340439E-06	-1.245524E-07	6.224107E-08
9.125000E-01	4.761485E-06	2.527639E-06	-8.307932E-08	4.413377E-08
9.175000E-01	3.319929E-06	1.879071E-06	-5.424303E-08	3.071994E-08
9.225000E-01	2.261821E-06	1.369368E-06	-3.457359E-08	2.094256E-08
9.275000E-01	1.501109E-06	9.757224E-07	-2.145408E-08	1.395126E-08
9.325000E-01	9.668238E-07	6.775801E-07	-1.291140E-08	9.052053E-09
9.375000E-01	6.015943E-07	4.568386E-07	-7.508631E-09	5.703706E-09
9.425000E-01	3.595383E-07	2.975592E-07	-4.195405E-09	3.473142E-09
9.475000E-01	2.048973E-07	1.860968E-07	-2.236325E-09	2.031648E-09
9.525000E-01	1.102946E-07	1.108583E-07	-1.127779E-09	1.133830E-09
9.575000E-01	5.535587E-08	6.221205E-08	-5.315087E-10	5.975030E-10
9.625000E-01	2.546521E-08	3.242047E-08	-2.302791E-10	2.932697E-10
9.675000E-01	1.046688E-08	1.535389E-08	-8.935284E-11	1.311259E-10
9.725000E-01	3.705073E-09	6.407505E-09	-3.006621E-11	5.202477E-11
9.775000E-01	1.063279E-09	2.239857E-09	-8.256208E-12	1.740545E-11
9.825000E-01	2.210956E-10	5.965049E-10	-1.641968E-12	4.434774E-12
9.875000E-01	2.702413E-11	1.018096E-10	-1.947002E-13	7.346880E-13
9.925000E-01	1.140445E-12	7.207816E-12	-8.093258E-15	5.128105E-14
9.975000E-01	3.895018E-15	7.988572E-14	-4.994815E-17	1.029259E-15
