x	xu	dxu	xd	dxd
8.825000E-01	2.871689E-05	8.064806E-06	-7.260451E-07	2.040511E-07
8.875000E-01	2.205696E-05	6.509631E-06	-5.258824E-07	1.552957E-07
8.925000E-01	1.673128E-05	5.196881E-06	-3.756664E-07	1.167396E-07
8.975000E-01	1.251934E-05	4.099356E-06	-2.644046E-07	8.660599E-08
9.025000E-01	9.227933E-06	3.191210E-06	-1.830843E-07	6.332718E-08
9.075000E-01	6.690088E-06	2.448429E-06	-1.245524E-07	4.558687E-08
9.125000E-01	4.761485E-06	1.848408E-06	-8.307932E-08	3.224957E-08
9.175000E-01	3.319929E-06	1.370580E-06	-5.424303E-08	2.238922E-08
9.225000E-01	2.261821E-06	9.959204E-07	-3.457359E-08	1.521858E-08
9.275000E-01	1.501109E-06	7.073260E-07	-2.145408E-08	1.010471E-08
9.325000E-01	9.668238E-07	4.894018E-07	-1.291140E-08	6.531918E-09
9.375000E-01	6.015943E-07	3.286038E-07	-7.508631E-09	4.098457E-09
9.425000E-01	3.595383E-07	2.130314E-07	-4.195405E-09	2.483724E-09
9.475000E-01	2.048973E-07	1.325184E-07	-2.236325E-09	1.444922E-09
9.525000E-01	1.102946E-07	7.845358E-08	-1.127779E-09	8.012869E-10
9.575000E-01	5.535587E-08	4.370936E-08	-5.315087E-10	4.191405E-10
9.625000E-01	2.546521E-08	2.258346E-08	-2.302791E-10	2.039224E-10
9.675000E-01	1.046688E-08	1.058466E-08	-8.935284E-11	9.021088E-11
9.725000E-01	3.705073E-09	4.360437E-09	-3.006621E-11	3.531987E-11
9.775000E-01	1.063279E-09	1.498937E-09	-8.256208E-12	1.161530E-11
9.825000E-01	2.210956E-10	3.900866E-10	-1.641968E-12	2.890353E-12
9.875000E-01	2.702413E-11	6.428666E-11	-1.947002E-13	4.619652E-13
9.925000E-01	1.140445E-12	4.268480E-12	-8.093258E-15	3.020111E-14
9.975000E-01	3.895018E-15	3.896449E-14	-4.994815E-17	4.978454E-16
