x	xu	dxu	xd	dxd
7.525000E-01	2.347377E-03	2.657886E-04	-1.871754E-04	2.120178E-05
7.575000E-01	2.089957E-03	2.453069E-04	-1.611060E-04	1.891562E-05
7.625000E-01	1.855554E-03	2.257974E-04	-1.381978E-04	1.682100E-05
7.675000E-01	1.642678E-03	2.072680E-04	-1.181243E-04	1.490717E-05
7.725000E-01	1.449820E-03	1.897133E-04	-1.005965E-04	1.316483E-05
7.775000E-01	1.275557E-03	1.731270E-04	-8.533279E-05	1.158257E-05
7.825000E-01	1.118552E-03	1.575031E-04	-7.210638E-05	1.015330E-05
7.875000E-01	9.775220E-04	1.428313E-04	-6.066966E-05	8.864358E-06
7.925000E-01	8.511923E-04	1.290903E-04	-5.082207E-05	7.706858E-06
7.975000E-01	7.384002E-04	1.162633E-04	-4.238703E-05	6.673053E-06
8.025000E-01	6.380369E-04	1.043298E-04	-3.517790E-05	5.751173E-06
8.075000E-01	5.490286E-04	9.326268E-05	-2.904775E-05	4.933256E-06
8.125000E-01	4.704542E-04	8.304843E-05	-2.386950E-05	4.212613E-06
8.175000E-01	4.012834E-04	7.364285E-05	-1.951648E-05	3.580653E-06
8.225000E-01	3.405062E-04	6.499026E-05	-1.584308E-05	3.022961E-06
8.275000E-01	2.875382E-04	5.710269E-05	-1.279352E-05	2.539864E-06
8.325000E-01	2.415041E-04	4.992681E-05	-1.026455E-05	2.121285E-06
8.375000E-01	2.016867E-04	4.342735E-05	-8.180288E-06	1.760745E-06
8.425000E-01	1.674186E-04	3.756769E-05	-6.473096E-06	1.451970E-06
8.475000E-01	1.380827E-04	3.231053E-05	-5.083774E-06	1.189104E-06
8.525000E-01	1.131094E-04	2.761786E-05	-3.960982E-06	9.667584E-07
8.575000E-01	9.197607E-05	2.345151E-05	-3.060031E-06	7.799044E-07
8.625000E-01	7.420719E-05	1.977392E-05	-2.342744E-06	6.240051E-07
8.675000E-01	5.937216E-05	1.654847E-05	-1.776526E-06	4.949494E-07
8.725000E-01	4.707424E-05	1.373720E-05	-1.333295E-06	3.889149E-07
8.775000E-01	3.696154E-05	1.130461E-05	-9.897288E-07	3.025762E-07
8.825000E-01	2.871689E-05	9.215681E-06	-7.260451E-07	2.328988E-07
8.875000E-01	2.205696E-05	7.436400E-06	-5.258824E-07	1.772234E-07
8.925000E-01	1.673128E-05	5.934323E-06	-3.756664E-07	1.331873E-07
8.975000E-01	1.251934E-05	4.678536E-06	-2.644046E-07	9.876871E-08
9.025000E-01	9.227933E-06	3.639594E-06	-1.830843E-07	7.218160E-08
9.075000E-01	6.690088E-06	2.790091E-06	-1.245524E-07	5.192442E-08
9.125000E-01	4.761485E-06	2.104179E-06	-8.307932E-08	3.670061E-08
9.175000E-01	3.319929E-06	1.558310E-06	-5.424303E-08	2.545174E-08
9.225000E-01	2.261821E-06	1.130670E-06	-3.457359E-08	1.727750E-08
9.275000E-01	1.501109E-06	8.016320E-07	-2.145408E-08	1.145363E-08
9.325000E-01	9.668238E-07	5.535134E-07	-1.291140E-08	7.389892E-09
9.375000E-01	6.015943E-07	3.707506E-07	-7.508631E-09	4.626350E-09
9.425000E-01	3.595383E-07	2.396677E-07	-4.195405E-09	2.796121E-09
9.475000E-01	2.048973E-07	1.485837E-07	-2.236325E-09	1.621469E-09
9.525000E-01	1.102946E-07	8.761133E-08	-1.127779E-09	8.957646E-10
9.575000E-01	5.535587E-08	4.857735E-08	-5.315087E-10	4.664165E-10
9.625000E-01	2.546521E-08	2.495364E-08	-2.302791E-10	2.256681E-10
9.675000E-01	1.046688E-08	1.161330E-08	-8.935284E-11	9.915623E-11
9.725000E-01	3.705073E-09	4.742676E-09	-3.006621E-11	3.849764E-11
9.775000E-01	1.063279E-09	1.612557E-09	-8.256208E-12	1.252710E-11
9.825000E-01	2.210956E-10	4.137743E-10	-1.641968E-12	3.075056E-12
9.875000E-01	2.702413E-11	6.693093E-11	-1.947002E-13	4.827299E-13
9.925000E-01	1.140445E-12	4.335504E-12	-8.093258E-15	3.082046E-14
9.975000E-01	3.895018E-15	3.892013E-14	-4.994815E-17	5.008797E-16
