# Q2	x	y	z	pT	obs	target	hadron	value	error
3.2768E+00	2.7887E-02	4.5507E-01	4.2352E-01	4.9834E-01	AUTsivers	proton	pi+	3.5295E-02	1.7218E-03
3.3536E+00	6.1354E-02	2.0308E-01	4.2351E-01	4.9512E-01	AUTsivers	proton	pi+	5.4298E-02	1.5737E-03
3.3786E+00	1.0106E-01	1.2052E-01	4.2371E-01	4.9467E-01	AUTsivers	proton	pi+	6.5036E-02	1.9877E-03
3.3463E+00	1.4258E-01	8.4480E-02	4.2295E-01	4.9759E-01	AUTsivers	proton	pi+	6.8819E-02	1.9366E-03
3.5266E+00	2.0808E-01	6.0961E-02	4.2259E-01	5.0189E-01	AUTsivers	proton	pi+	6.5084E-02	1.9157E-03
5.3404E+00	5.3235E-02	4.0098E-01	4.2332E-01	4.9664E-01	AUTsivers	proton	pi+	5.0533E-02	1.6901E-03
5.4279E+00	1.2504E-01	1.6160E-01	4.2371E-01	4.9341E-01	AUTsivers	proton	pi+	6.7489E-02	1.6563E-03
5.4905E+00	2.4299E-01	8.3851E-02	4.2285E-01	4.9431E-01	AUTsivers	proton	pi+	5.9067E-02	1.7022E-03
6.1581E+00	3.8993E-01	5.6509E-02	4.2721E-01	5.0179E-01	AUTsivers	proton	pi+	3.0372E-02	4.5188E-03
9.8599E+00	8.2338E-02	4.5572E-01	4.2350E-01	4.9466E-01	AUTsivers	proton	pi+	6.0751E-02	1.8408E-03
1.0771E+01	1.7634E-01	2.2665E-01	4.2359E-01	4.9304E-01	AUTsivers	proton	pi+	6.7326E-02	1.5861E-03
1.0964E+01	3.4453E-01	1.1832E-01	4.2368E-01	4.9195E-01	AUTsivers	proton	pi+	3.8805E-02	1.6799E-03
1.3310E+01	6.6594E-01	7.2696E-02	4.1897E-01	5.1721E-01	AUTsivers	proton	pi+	2.1956E-03	3.7622E-03
2.2894E+01	2.9108E-01	3.4595E-01	4.2374E-01	4.9359E-01	AUTsivers	proton	pi+	5.0048E-02	2.4847E-03
1.4725E+00	1.2803E-02	4.4962E-01	4.2418E-01	8.8396E-01	AUTsivers	proton	pi+	2.9355E-02	1.6069E-03
1.5855E+00	3.0371E-02	1.9410E-01	4.2370E-01	8.8339E-01	AUTsivers	proton	pi+	4.9561E-02	1.6824E-03
1.5769E+00	6.0369E-02	9.6778E-02	4.2434E-01	8.8360E-01	AUTsivers	proton	pi+	7.2038E-02	1.5117E-03
2.0012E+00	1.1149E-01	6.5074E-02	4.2508E-01	8.8222E-01	AUTsivers	proton	pi+	8.8223E-02	2.2215E-03
4.5061E+00	4.8654E-02	3.7578E-01	4.2422E-01	8.8167E-01	AUTsivers	proton	pi+	6.3310E-02	1.6847E-03
5.7805E+00	1.2392E-01	1.7248E-01	4.2438E-01	8.8151E-01	AUTsivers	proton	pi+	8.8665E-02	1.8473E-03
6.6849E+00	2.3553E-01	1.0288E-01	4.2411E-01	8.8099E-01	AUTsivers	proton	pi+	7.9275E-02	1.9500E-03
1.4673E+01	8.4012E-01	6.4172E-02	4.3034E-01	9.0386E-01	AUTsivers	proton	pi+	7.5774E-05	1.7050E-03
1.4568E+00	1.0678E-02	5.0372E-01	5.2347E-01	1.3518E-01	AUTsivers	proton	pi+	6.8136E-03	3.9038E-03
