# Q2	x	y	z	pT	obs	target	hadron	value	error
1.7897E+00	1.7476E-02	3.6770E-01	5.2368E-01	1.3419E-01	AUTsivers	proton	k+	1.1589E-02	4.8166E-03
2.0380E+00	2.4830E-02	2.9492E-01	5.2367E-01	1.3235E-01	AUTsivers	proton	k+	1.3452E-02	4.0606E-03
2.3190E+00	3.5322E-02	2.3569E-01	5.2342E-01	1.3408E-01	AUTsivers	proton	k+	1.6030E-02	3.4716E-03
2.6043E+00	5.0503E-02	1.8585E-01	5.2381E-01	1.3192E-01	AUTsivers	proton	k+	1.8350E-02	3.0618E-03
3.3193E+00	7.0778E-02	1.6744E-01	5.2412E-01	1.3389E-01	AUTsivers	proton	k+	2.1063E-02	3.0038E-03
4.2600E+00	1.0019E-01	1.5129E-01	5.2379E-01	1.3235E-01	AUTsivers	proton	k+	2.2754E-02	2.9393E-03
5.6247E+00	1.4248E-01	1.4061E-01	5.2413E-01	1.3531E-01	AUTsivers	proton	k+	2.3992E-02	3.0268E-03
7.3984E+00	2.0646E-01	1.2926E-01	5.2330E-01	1.3122E-01	AUTsivers	proton	k+	2.1514E-02	3.4449E-03
9.6255E+00	2.8841E-01	1.1960E-01	5.2397E-01	1.3230E-01	AUTsivers	proton	k+	1.6718E-02	4.1736E-03
1.1752E+01	4.0805E-01	1.0330E-01	5.2415E-01	1.3329E-01	AUTsivers	proton	k+	8.7856E-03	5.6725E-03
1.4079E+01	5.6666E-01	8.8713E-02	5.2251E-01	1.2403E-01	AUTsivers	proton	k+	2.1508E-03	9.3404E-03
1.2961E+00	7.9520E-03	5.9286E-01	5.2428E-01	5.0025E-01	AUTsivers	proton	k+	2.8085E-02	3.3799E-03
1.5148E+00	1.2304E-02	4.4338E-01	5.2391E-01	5.0010E-01	AUTsivers	proton	k+	3.2607E-02	3.2488E-03
1.5599E+00	1.7409E-02	3.2318E-01	5.2419E-01	5.0075E-01	AUTsivers	proton	k+	3.7955E-02	2.9020E-03
1.5875E+00	2.4796E-02	2.3081E-01	5.2439E-01	5.0013E-01	AUTsivers	proton	k+	4.5023E-02	2.6763E-03
1.5856E+00	3.5188E-02	1.6242E-01	5.2443E-01	4.9860E-01	AUTsivers	proton	k+	5.3372E-02	2.4689E-03
1.6125E+00	5.0127E-02	1.1606E-01	5.2423E-01	4.9722E-01	AUTsivers	proton	k+	6.2423E-02	2.2353E-03
1.6667E+00	7.0986E-02	8.4350E-02	5.2391E-01	5.0177E-01	AUTsivers	proton	k+	7.1330E-02	2.1543E-03
1.9239E+00	9.8746E-02	6.9854E-02	5.2291E-01	4.9642E-01	AUTsivers	proton	k+	7.5933E-02	2.7181E-03
2.3056E+00	1.3982E-01	5.9093E-02	5.2531E-01	4.9941E-01	AUTsivers	proton	k+	7.7494E-02	3.9464E-03
3.4660E+00	2.2429E-02	5.6606E-01	5.2421E-01	4.9896E-01	AUTsivers	proton	k+	4.1482E-02	4.0655E-03
4.1441E+00	3.5571E-02	4.1861E-01	5.2446E-01	4.9876E-01	AUTsivers	proton	k+	5.1928E-02	3.8652E-03
4.6537E+00	5.0449E-02	3.3190E-01	5.2473E-01	4.9807E-01	AUTsivers	proton	k+	6.0652E-02	3.2126E-03
4.8959E+00	7.1603E-02	2.4641E-01	5.2426E-01	4.9673E-01	AUTsivers	proton	k+	6.8806E-02	2.7934E-03
5.0604E+00	1.0164E-01	1.7937E-01	5.2439E-01	4.9759E-01	AUTsivers	proton	k+	7.5114E-02	2.5168E-03
5.1703E+00	1.4414E-01	1.2917E-01	5.2476E-01	4.9867E-01	AUTsivers	proton	k+	7.7198E-02	2.3878E-03
5.3469E+00	2.0307E-01	9.4422E-02	5.2560E-01	4.9475E-01	AUTsivers	proton	k+	7.1433E-02	2.3045E-03
6.4484E+00	2.8757E-01	8.0432E-02	5.2471E-01	4.9625E-01	AUTsivers	proton	k+	5.4961E-02	2.9646E-03
7.8390E+00	4.0039E-01	7.0185E-02	5.2433E-01	4.9443E-01	AUTsivers	proton	k+	2.9996E-02	4.5793E-03
1.5608E+01	1.2147E-01	4.8163E-01	5.2459E-01	4.9741E-01	AUTsivers	proton	k+	7.7616E-02	4.4133E-03
1.7087E+01	2.0617E-01	2.9879E-01	5.2448E-01	4.9830E-01	AUTsivers	proton	k+	7.1846E-02	5.2337E-03
1.7530E+01	2.9325E-01	2.1577E-01	5.2458E-01	4.9530E-01	AUTsivers	proton	k+	5.3819E-02	5.1730E-03
1.7344E+01	4.0668E-01	1.5349E-01	5.2339E-01	4.9471E-01	AUTsivers	proton	k+	2.8827E-02	5.8399E-03
2.0337E+01	9.6038E-01	7.5874E-02	5.0589E-01	5.7848E-01	AUTsivers	proton	k+	4.6545E-06	1.6993E-03
1.2943E+00	7.9170E-03	5.9466E-01	5.2468E-01	8.8908E-01	AUTsivers	proton	k+	3.6356E-02	4.6424E-03
1.5480E+00	1.2280E-02	4.5280E-01	5.2487E-01	8.8816E-01	AUTsivers	proton	k+	4.2226E-02	4.5268E-03
1.7523E+00	1.7431E-02	3.6116E-01	5.2448E-01	8.8866E-01	AUTsivers	proton	k+	4.8890E-02	3.8599E-03
1.9940E+00	2.4810E-02	2.8883E-01	5.2496E-01	8.8810E-01	AUTsivers	proton	k+	5.7599E-02	3.4088E-03
2.2239E+00	3.5324E-02	2.2649E-01	5.2484E-01	8.8685E-01	AUTsivers	proton	k+	6.7877E-02	3.0182E-03
2.4678E+00	5.0255E-02	1.7675E-01	5.2528E-01	8.8864E-01	AUTsivers	proton	k+	7.8743E-02	2.7301E-03
2.6444E+00	7.1082E-02	1.3362E-01	5.2517E-01	8.8984E-01	AUTsivers	proton	k+	8.8944E-02	2.5413E-03
3.3648E+00	1.0077E-01	1.1989E-01	5.2401E-01	8.8932E-01	AUTsivers	proton	k+	9.7098E-02	2.8616E-03
4.1852E+00	1.4369E-01	1.0463E-01	5.2550E-01	8.8940E-01	AUTsivers	proton	k+	1.0010E-01	3.1056E-03
5.2072E+00	2.0311E-01	9.2000E-02	5.2597E-01	8.8870E-01	AUTsivers	proton	k+	9.3271E-02	3.6897E-03
6.3408E+00	2.8442E-01	7.9699E-02	5.2356E-01	8.8790E-01	AUTsivers	proton	k+	7.2487E-02	4.9142E-03
7.8811E+00	4.0601E-01	6.9463E-02	5.2413E-01	8.8601E-01	AUTsivers	proton	k+	3.7750E-02	8.5787E-03
1.6164E+01	1.5490E-01	4.0941E-01	5.2512E-01	8.8602E-01	AUTsivers	proton	k+	1.0069E-01	5.7832E-03
1.8188E+01	8.4853E-01	8.5158E-02	5.3122E-01	9.0701E-01	AUTsivers	proton	k+	6.0646E-05	2.5311E-03
1.6234E+00	1.3637E-02	4.5244E-01	6.2351E-01	1.3277E-01	AUTsivers	proton	k+	9.6604E-03	4.4865E-03
2.1421E+00	2.4841E-02	3.0919E-01	6.2260E-01	1.3272E-01	AUTsivers	proton	k+	1.2714E-02	5.6386E-03
2.5160E+00	3.5258E-02	2.5552E-01	6.2274E-01	1.3301E-01	AUTsivers	proton	k+	1.5220E-02	4.8631E-03
2.9710E+00	5.0118E-02	2.1226E-01	6.2258E-01	1.3382E-01	AUTsivers	proton	k+	1.9034E-02	4.2414E-03
3.7301E+00	7.1758E-02	1.8681E-01	6.2328E-01	1.2800E-01	AUTsivers	proton	k+	2.2148E-02	4.0198E-03
4.6180E+00	1.0090E-01	1.6325E-01	6.2381E-01	1.3243E-01	AUTsivers	proton	k+	2.5391E-02	3.7318E-03
5.9537E+00	1.4393E-01	1.4806E-01	6.2510E-01	1.3407E-01	AUTsivers	proton	k+	2.6344E-02	3.7802E-03
7.7320E+00	2.0361E-01	1.3618E-01	6.2534E-01	1.2851E-01	AUTsivers	proton	k+	2.2824E-02	4.2188E-03
9.9669E+00	2.9047E-01	1.2318E-01	6.2445E-01	1.3590E-01	AUTsivers	proton	k+	1.7702E-02	4.9315E-03
1.2200E+01	4.3450E-01	1.0083E-01	6.2478E-01	1.2813E-01	AUTsivers	proton	k+	7.1937E-03	5.9092E-03
1.3100E+00	7.9770E-03	5.9663E-01	6.2369E-01	5.0282E-01	AUTsivers	proton	k+	2.6796E-02	4.5688E-03
1.5701E+00	1.2308E-02	4.5824E-01	6.2328E-01	5.0229E-01	AUTsivers	proton	k+	3.0864E-02	4.3047E-03
1.8048E+00	1.7501E-02	3.7044E-01	6.2341E-01	5.0028E-01	AUTsivers	proton	k+	3.5551E-02	3.5581E-03
1.9752E+00	2.4807E-02	2.8693E-01	6.2355E-01	5.0077E-01	AUTsivers	proton	k+	4.1965E-02	3.1855E-03
1.9894E+00	3.5231E-02	2.0339E-01	6.2343E-01	4.9983E-01	AUTsivers	proton	k+	4.9909E-02	2.7858E-03
2.0853E+00	4.9920E-02	1.5055E-01	6.2332E-01	4.9921E-01	AUTsivers	proton	k+	5.8728E-02	2.6511E-03
2.1401E+00	7.0565E-02	1.0885E-01	6.2263E-01	4.9791E-01	AUTsivers	proton	k+	6.7673E-02	2.5147E-03
2.5072E+00	9.9940E-02	8.9932E-02	6.2364E-01	4.9628E-01	AUTsivers	proton	k+	7.4857E-02	2.7585E-03
2.9182E+00	1.4160E-01	7.3952E-02	6.2176E-01	5.0246E-01	AUTsivers	proton	k+	8.2350E-02	3.1337E-03
3.5078E+00	2.0073E-01	6.2800E-02	6.2163E-01	4.9460E-01	AUTsivers	proton	k+	7.7505E-02	4.0817E-03
5.9710E+00	4.3449E-02	5.0967E-01	6.2446E-01	5.0015E-01	AUTsivers	proton	k+	6.1850E-02	4.1443E-03
7.1631E+00	7.1767E-02	3.5864E-01	6.2469E-01	4.9877E-01	AUTsivers	proton	k+	7.6093E-02	4.2982E-03
8.1458E+00	1.0201E-01	2.8687E-01	6.2453E-01	5.0016E-01	AUTsivers	proton	k+	8.3362E-02	3.6501E-03
8.9006E+00	1.4472E-01	2.2123E-01	6.2436E-01	5.0021E-01	AUTsivers	proton	k+	8.4800E-02	3.1290E-03
9.4455E+00	2.0579E-01	1.6571E-01	6.2553E-01	4.9938E-01	AUTsivers	proton	k+	7.6878E-02	2.9553E-03
9.8262E+00	2.9090E-01	1.2158E-01	6.2469E-01	4.9904E-01	AUTsivers	proton	k+	5.7103E-02	2.9554E-03
1.1569E+01	4.0453E-01	1.0235E-01	6.2556E-01	4.9445E-01	AUTsivers	proton	k+	3.0158E-02	3.9851E-03
1.9718E+01	7.7679E-01	9.0785E-02	6.1612E-01	5.2985E-01	AUTsivers	proton	k+	3.3383E-04	7.5250E-03
1.3019E+00	7.9290E-03	5.9711E-01	6.2425E-01	8.9211E-01	AUTsivers	proton	k+	3.5054E-02	5.3981E-03
1.5577E+00	1.2309E-02	4.5494E-01	6.2401E-01	8.9265E-01	AUTsivers	proton	k+	4.0433E-02	5.1600E-03
1.7928E+00	1.7448E-02	3.6896E-01	6.2349E-01	8.9186E-01	AUTsivers	proton	k+	4.6724E-02	4.4082E-03
2.0727E+00	2.4837E-02	2.9966E-01	6.2336E-01	8.9100E-01	AUTsivers	proton	k+	5.5237E-02	3.8017E-03
2.4326E+00	3.5333E-02	2.4741E-01	6.2421E-01	8.9179E-01	AUTsivers	proton	k+	6.5583E-02	3.4586E-03
2.7811E+00	5.0357E-02	1.9874E-01	6.2346E-01	8.9287E-01	AUTsivers	proton	k+	8.0517E-02	3.0948E-03
3.2508E+00	7.1356E-02	1.6345E-01	6.2382E-01	8.9171E-01	AUTsivers	proton	k+	9.7187E-02	2.9001E-03
4.2246E+00	1.0112E-01	1.4977E-01	6.2367E-01	8.9072E-01	AUTsivers	proton	k+	1.1104E-01	3.0075E-03
5.3778E+00	1.4356E-01	1.3455E-01	6.2384E-01	8.9010E-01	AUTsivers	proton	k+	1.1370E-01	3.2635E-03
6.1947E+00	2.0370E-01	1.0904E-01	6.2497E-01	8.9174E-01	AUTsivers	proton	k+	1.0353E-01	3.4457E-03
7.7550E+00	2.8653E-01	9.7043E-02	6.2400E-01	8.8609E-01	AUTsivers	proton	k+	7.7149E-02	4.3235E-03
1.3379E+01	8.0728E-01	6.1792E-02	6.2362E-01	9.3096E-01	AUTsivers	proton	k+	2.0623E-04	2.6449E-03
