# Q2	x	y	z	pT	obs	target	hadron	value	error
1.2434E+00	1.3949E-02	5.0884E-01	4.2430E-01	8.8359E-01	AUTsivers	neutron	pi+	-5.9510E-02	6.6417E-03
1.2679E+00	3.0285E-02	2.3410E-01	4.2300E-01	8.8980E-01	AUTsivers	neutron	pi+	-6.3966E-02	6.9893E-03
1.2803E+00	6.1230E-02	1.1593E-01	4.2513E-01	8.8944E-01	AUTsivers	neutron	pi+	-1.1857E-01	6.3268E-03
1.3557E+00	1.1596E-01	6.4012E-02	4.2333E-01	8.7212E-01	AUTsivers	neutron	pi+	-2.0009E-01	6.1522E-03
2.0161E+00	2.6525E-02	4.4953E-01	4.2440E-01	8.8327E-01	AUTsivers	neutron	pi+	-6.0209E-02	6.7809E-03
2.0560E+00	6.1498E-02	1.8669E-01	4.2332E-01	8.7979E-01	AUTsivers	neutron	pi+	-1.1613E-01	7.4248E-03
2.0636E+00	1.2151E-01	9.4014E-02	4.2417E-01	8.8126E-01	AUTsivers	neutron	pi+	-1.9919E-01	7.3429E-03
3.3027E+00	6.3843E-02	3.4033E-01	4.2385E-01	8.8241E-01	AUTsivers	neutron	pi+	-1.1869E-01	6.6499E-03
3.3247E+00	2.0937E-01	9.1647E-02	4.2368E-01	8.8205E-01	AUTsivers	neutron	pi+	-1.4273E-01	8.1782E-03
5.3541E+00	1.2412E-01	3.0180E-01	4.2459E-01	8.8163E-01	AUTsivers	neutron	pi+	-1.9415E-01	8.1224E-03
8.6333E+00	5.0616E-01	1.8291E-01	4.2827E-01	8.6736E-01	AUTsivers	neutron	pi+	-2.9005E-04	8.1886E-03
1.2520E+00	1.2390E-02	5.4610E-01	5.2297E-01	4.9917E-01	AUTsivers	neutron	pi+	-4.9060E-02	8.9960E-03
1.2609E+00	1.7514E-02	3.8934E-01	5.2337E-01	5.0229E-01	AUTsivers	neutron	pi+	-4.7563E-02	8.3439E-03
1.2736E+00	2.4681E-02	2.7902E-01	5.2412E-01	5.0063E-01	AUTsivers	neutron	pi+	-4.8775E-02	7.0573E-03
1.2773E+00	3.4776E-02	1.9833E-01	5.2474E-01	4.9579E-01	AUTsivers	neutron	pi+	-5.6588E-02	7.2191E-03
