Q2	x	y	z	pT	obs	target	hadron	value	error
3.3615E+00	3.0155E-01	6.1847E-02	4.4331E-01	1.2993E-01	AUTsivers	neutron	pi-	0.0000E+00	7.6600E-03
5.3163E+00	5.9558E-02	5.4431E-01	4.4326E-01	1.3103E-01	AUTsivers	neutron	pi-	0.0000E+00	2.8922E-03
5.3931E+00	1.5231E-01	1.9918E-01	4.4318E-01	1.3088E-01	AUTsivers	neutron	pi-	0.0000E+00	3.5371E-03
5.4163E+00	3.3019E-01	9.3422E-02	4.4305E-01	1.3054E-01	AUTsivers	neutron	pi-	0.0000E+00	7.5618E-03
8.6477E+00	1.1361E-01	4.9248E-01	4.4302E-01	1.3119E-01	AUTsivers	neutron	pi-	0.0000E+00	3.5225E-03
8.7688E+00	3.4459E-01	1.4746E-01	4.4271E-01	1.3065E-01	AUTsivers	neutron	pi-	0.0000E+00	8.2914E-03
1.6371E+01	2.3552E-01	4.8054E-01	4.4248E-01	1.3110E-01	AUTsivers	neutron	pi-	0.0000E+00	4.8554E-03
1.2019E+00	8.5634E-03	7.6057E-01	4.4458E-01	3.0211E-01	AUTsivers	neutron	pi-	0.0000E+00	2.0395E-03
1.2675E+00	1.5693E-02	4.5437E-01	4.4493E-01	3.0132E-01	AUTsivers	neutron	pi-	0.0000E+00	1.2720E-03
1.2829E+00	3.2735E-02	2.2001E-01	4.4592E-01	2.9834E-01	AUTsivers	neutron	pi-	0.0000E+00	1.4899E-03
1.2949E+00	6.9851E-02	1.0428E-01	4.4736E-01	2.8955E-01	AUTsivers	neutron	pi-	0.0000E+00	2.5875E-03
1.3127E+00	1.4421E-01	5.0881E-02	4.4873E-01	2.7368E-01	AUTsivers	neutron	pi-	0.0000E+00	5.6565E-03
1.9906E+00	1.6288E-02	6.7828E-01	4.4452E-01	3.0216E-01	AUTsivers	neutron	pi-	0.0000E+00	1.7721E-03
2.0468E+00	3.3510E-02	3.4346E-01	4.4460E-01	3.0071E-01	AUTsivers	neutron	pi-	0.0000E+00	1.5466E-03
2.0698E+00	7.0351E-02	1.6545E-01	4.4570E-01	2.9524E-01	AUTsivers	neutron	pi-	0.0000E+00	1.8537E-03
2.0849E+00	1.4833E-01	7.8972E-02	4.4715E-01	2.8458E-01	AUTsivers	neutron	pi-	0.0000E+00	2.9294E-03
2.1569E+00	2.6362E-01	4.4347E-02	4.4793E-01	2.7395E-01	AUTsivers	neutron	pi-	0.0000E+00	7.6264E-03
3.2627E+00	3.1066E-02	6.0609E-01	4.4411E-01	3.0201E-01	AUTsivers	neutron	pi-	0.0000E+00	1.8243E-03
3.3324E+00	7.1353E-02	2.6272E-01	4.4424E-01	3.0013E-01	AUTsivers	neutron	pi-	0.0000E+00	1.9766E-03
3.3525E+00	1.5001E-01	1.2564E-01	4.4525E-01	2.9503E-01	AUTsivers	neutron	pi-	0.0000E+00	2.3924E-03
3.4124E+00	2.9708E-01	6.3706E-02	4.4616E-01	2.8510E-01	AUTsivers	neutron	pi-	0.0000E+00	5.1240E-03
5.3177E+00	5.9303E-02	5.4665E-01	4.4400E-01	3.0211E-01	AUTsivers	neutron	pi-	0.0000E+00	2.0093E-03
5.4114E+00	1.5147E-01	2.0089E-01	4.4400E-01	3.0006E-01	AUTsivers	neutron	pi-	0.0000E+00	2.6313E-03
5.4345E+00	3.0954E-01	9.8366E-02	4.4460E-01	2.9639E-01	AUTsivers	neutron	pi-	0.0000E+00	3.7444E-03
5.6887E+00	5.0708E-01	6.0206E-02	4.4527E-01	2.9188E-01	AUTsivers	neutron	pi-	0.0000E+00	2.7821E-02
8.5349E+00	7.0726E-02	6.8047E-01	4.4359E-01	3.0267E-01	AUTsivers	neutron	pi-	0.0000E+00	3.4688E-03
8.7564E+00	1.5258E-01	3.2283E-01	4.4351E-01	3.0194E-01	AUTsivers	neutron	pi-	0.0000E+00	3.3977E-03
8.7938E+00	3.4298E-01	1.4845E-01	4.4353E-01	3.0044E-01	AUTsivers	neutron	pi-	0.0000E+00	5.6887E-03
1.4066E+01	2.0135E-01	4.7589E-01	4.4359E-01	3.0239E-01	AUTsivers	neutron	pi-	0.0000E+00	3.3256E-03
1.4258E+01	5.5347E-01	1.4011E-01	4.4330E-01	3.0199E-01	AUTsivers	neutron	pi-	0.0000E+00	2.1339E-02
2.2732E+01	2.6936E-01	5.4505E-01	4.4302E-01	3.0279E-01	AUTsivers	neutron	pi-	0.0000E+00	6.2275E-03
1.2032E+00	8.5619E-03	7.6141E-01	4.4615E-01	4.9124E-01	AUTsivers	neutron	pi-	0.0000E+00	2.3065E-03
1.2739E+00	1.5555E-02	4.6058E-01	4.4657E-01	4.8898E-01	AUTsivers	neutron	pi-	0.0000E+00	1.6576E-03
1.2947E+00	3.1865E-02	2.2767E-01	4.4846E-01	4.8367E-01	AUTsivers	neutron	pi-	0.0000E+00	2.9160E-03
1.3187E+00	6.5585E-02	1.1251E-01	4.5101E-01	4.7062E-01	AUTsivers	neutron	pi-	0.0000E+00	1.4207E-02
1.3385E+00	1.3646E-01	5.4721E-02	4.5233E-01	4.5886E-01	AUTsivers	neutron	pi-	0.0000E+00	1.5183E-01
1.9908E+00	1.6236E-02	6.8065E-01	4.4571E-01	4.9081E-01	AUTsivers	neutron	pi-	0.0000E+00	2.0194E-03
2.0599E+00	3.3020E-02	3.5063E-01	4.4645E-01	4.8763E-01	AUTsivers	neutron	pi-	0.0000E+00	2.2243E-03
2.1037E+00	6.7284E-02	1.7528E-01	4.4915E-01	4.7874E-01	AUTsivers	neutron	pi-	0.0000E+00	5.2337E-03
2.1424E+00	1.3915E-01	8.6099E-02	4.5186E-01	4.6342E-01	AUTsivers	neutron	pi-	0.0000E+00	2.9947E-02
2.1904E+00	2.6026E-01	4.5636E-02	4.5313E-01	4.5560E-01	AUTsivers	neutron	pi-	0.0000E+00	2.0048E-02
3.2691E+00	3.0758E-02	6.1324E-01	4.4558E-01	4.9010E-01	AUTsivers	neutron	pi-	0.0000E+00	2.1271E-03
3.3600E+00	6.9824E-02	2.7023E-01	4.4690E-01	4.8541E-01	AUTsivers	neutron	pi-	0.0000E+00	3.3201E-03
3.4340E+00	1.4343E-01	1.3414E-01	4.4975E-01	4.7229E-01	AUTsivers	neutron	pi-	0.0000E+00	8.9876E-03
3.5100E+00	2.8417E-01	6.8355E-02	4.5180E-01	4.5906E-01	AUTsivers	neutron	pi-	0.0000E+00	6.5647E-02
5.3281E+00	5.8139E-02	5.5814E-01	4.4554E-01	4.9006E-01	AUTsivers	neutron	pi-	0.0000E+00	2.4341E-03
5.4816E+00	1.4795E-01	2.0797E-01	4.4705E-01	4.8190E-01	AUTsivers	neutron	pi-	0.0000E+00	4.9764E-03
5.5919E+00	2.9693E-01	1.0509E-01	4.4970E-01	4.6871E-01	AUTsivers	neutron	pi-	0.0000E+00	1.5867E-02
5.8778E+00	5.0745E-01	6.2199E-02	4.5106E-01	4.5742E-01	AUTsivers	neutron	pi-	0.0000E+00	5.2669E-02
8.6731E+00	1.1047E-01	5.0661E-01	4.4521E-01	4.8960E-01	AUTsivers	neutron	pi-	0.0000E+00	2.9377E-03
8.9390E+00	3.2997E-01	1.5580E-01	4.4724E-01	4.7962E-01	AUTsivers	neutron	pi-	0.0000E+00	9.0308E-03
1.6377E+01	2.0964E-01	5.0658E-01	4.4481E-01	4.9081E-01	AUTsivers	neutron	pi-	0.0000E+00	3.2126E-03
1.7628E+01	5.5470E-01	1.7282E-01	4.4508E-01	4.8784E-01	AUTsivers	neutron	pi-	0.0000E+00	1.7896E-02
1.2054E+00	8.5382E-03	7.6483E-01	4.4860E-01	6.8289E-01	AUTsivers	neutron	pi-	0.0000E+00	3.4707E-03
1.2830E+00	1.5218E-02	4.7338E-01	4.4934E-01	6.7953E-01	AUTsivers	neutron	pi-	0.0000E+00	3.5270E-03
1.3148E+00	3.0569E-02	2.4009E-01	4.5233E-01	6.6984E-01	AUTsivers	neutron	pi-	0.0000E+00	1.3009E-02
1.3482E+00	6.1731E-02	1.2158E-01	4.5540E-01	6.5887E-01	AUTsivers	neutron	pi-	0.0000E+00	2.5273E-01
1.9975E+00	1.6119E-02	6.8719E-01	4.4822E-01	6.8203E-01	AUTsivers	neutron	pi-	0.0000E+00	3.2083E-03
2.0824E+00	3.2029E-02	3.6456E-01	4.5004E-01	6.7612E-01	AUTsivers	neutron	pi-	0.0000E+00	5.8711E-03
2.1482E+00	6.3431E-02	1.8862E-01	4.5356E-01	6.6537E-01	AUTsivers	neutron	pi-	0.0000E+00	3.8121E-02
2.2196E+00	2.5122E-01	4.7650E-02	4.5313E-01	6.5029E-01	AUTsivers	neutron	pi-	0.0000E+00	8.3510E-02
3.2794E+00	3.0101E-02	6.2730E-01	4.4811E-01	6.8116E-01	AUTsivers	neutron	pi-	0.0000E+00	3.6154E-03
3.4151E+00	6.6892E-02	2.8548E-01	4.5070E-01	6.7236E-01	AUTsivers	neutron	pi-	0.0000E+00	1.1872E-02
3.5271E+00	1.3403E-01	1.4656E-01	4.5485E-01	6.5942E-01	AUTsivers	neutron	pi-	0.0000E+00	1.2849E-01
5.3525E+00	5.5691E-02	5.8244E-01	4.4832E-01	6.8035E-01	AUTsivers	neutron	pi-	0.0000E+00	4.4956E-03
5.6077E+00	1.4009E-01	2.2355E-01	4.5198E-01	6.6804E-01	AUTsivers	neutron	pi-	0.0000E+00	2.6586E-02
5.7620E+00	2.8704E-01	1.1213E-01	4.5531E-01	6.5568E-01	AUTsivers	neutron	pi-	0.0000E+00	4.0527E-02
8.7424E+00	1.0293E-01	5.4148E-01	4.4831E-01	6.7906E-01	AUTsivers	neutron	pi-	0.0000E+00	5.9484E-03
9.1909E+00	3.0253E-01	1.7170E-01	4.5282E-01	6.6296E-01	AUTsivers	neutron	pi-	0.0000E+00	3.1770E-02
1.6941E+01	2.1534E-01	5.2391E-01	4.4798E-01	6.7946E-01	AUTsivers	neutron	pi-	0.0000E+00	6.4320E-03
1.2640E+00	1.2223E-02	6.0498E-01	4.5297E-01	8.7207E-01	AUTsivers	neutron	pi-	0.0000E+00	6.1943E-03
1.3441E+00	2.8947E-02	2.5772E-01	4.5774E-01	8.5924E-01	AUTsivers	neutron	pi-	0.0000E+00	1.4150E-01
1.4074E+00	1.1705E-01	6.5377E-02	4.7419E-01	8.5636E-01	AUTsivers	neutron	pi-	0.0000E+00	1.5651E-01
2.0507E+00	2.1414E-02	5.8297E-01	4.5292E-01	8.7096E-01	AUTsivers	neutron	pi-	0.0000E+00	8.7574E-03
2.1961E+00	6.0449E-02	2.0128E-01	4.5834E-01	8.5477E-01	AUTsivers	neutron	pi-	0.0000E+00	6.2667E-01
3.3341E+00	3.6006E-02	5.8118E-01	4.5260E-01	8.7041E-01	AUTsivers	neutron	pi-	0.0000E+00	1.3592E-02
3.5969E+00	1.3706E-01	1.4953E-01	4.5902E-01	8.5233E-01	AUTsivers	neutron	pi-	0.0000E+00	6.3426E-01
5.4210E+00	6.0384E-02	5.8655E-01	4.5219E-01	8.7046E-01	AUTsivers	neutron	pi-	0.0000E+00	4.6027E-02
