Q2	x	y	z	pT	obs	target	hadron	value	error
2.031	0.118	0.836	0.448	1.414	AUTsivers	proton	pi+	0	0.388
2.294	0.16	0.699	0.446	0.102	AUTsivers	proton	pi+	0	0.017
2.311	0.157	0.718	0.446	0.231	AUTsivers	proton	pi+	0	0.01
2.321	0.156	0.727	0.446	0.375	AUTsivers	proton	pi+	0	0.009
2.341	0.153	0.743	0.447	0.968	AUTsivers	proton	pi+	0	0.019
2.343	0.153	0.746	0.447	1.116	AUTsivers	proton	pi+	0	0.026
2.344	0.153	0.747	0.446	1.264	AUTsivers	proton	pi+	0	0.038
2.358	0.151	0.758	0.448	1.412	AUTsivers	proton	pi+	0	0.062
2.442	0.209	0.57	0.447	0.101	AUTsivers	proton	pi+	0	0.013
2.425	0.21	0.564	0.447	0.229	AUTsivers	proton	pi+	0	0.008
2.436	0.209	0.568	0.448	0.372	AUTsivers	proton	pi+	0	0.008
2.48	0.206	0.586	0.448	0.965	AUTsivers	proton	pi+	0	0.022
2.539	0.204	0.606	0.447	1.113	AUTsivers	proton	pi+	0	0.034
2.632	0.198	0.644	0.447	1.256	AUTsivers	proton	pi+	0	0.06
2.782	0.192	0.701	0.451	1.4	AUTsivers	proton	pi+	0	0.146
2.436	0.269	0.44	0.448	0.101	AUTsivers	proton	pi+	0	0.015
2.43	0.269	0.439	0.448	0.231	AUTsivers	proton	pi+	0	0.009
2.429	0.27	0.438	0.45	0.37	AUTsivers	proton	pi+	0	0.009
2.606	0.261	0.484	0.449	0.955	AUTsivers	proton	pi+	0	0.037
2.779	0.253	0.532	0.446	1.098	AUTsivers	proton	pi+	0	0.096
2.929	0.244	0.582	0.446	1.23	AUTsivers	proton	pi+	0	0.667
2.443	0.329	0.361	0.448	0.101	AUTsivers	proton	pi+	0	0.016
2.444	0.328	0.361	0.448	0.23	AUTsivers	proton	pi+	0	0.009
2.458	0.328	0.364	0.45	0.369	AUTsivers	proton	pi+	0	0.009
2.025	0.119	0.825	0.546	0.14	AUTsivers	proton	pi+	0	0.797
2.033	0.118	0.835	0.545	0.245	AUTsivers	proton	pi+	0	0.138
2.034	0.118	0.836	0.546	0.378	AUTsivers	proton	pi+	0	0.102
2.036	0.118	0.836	0.544	0.971	AUTsivers	proton	pi+	0	0.17
2.033	0.118	0.835	0.542	1.115	AUTsivers	proton	pi+	0	0.258
2.035	0.118	0.837	0.546	1.263	AUTsivers	proton	pi+	0	0.32
2.033	0.118	0.834	0.549	1.41	AUTsivers	proton	pi+	0	0.527
2.287	0.161	0.693	0.546	0.101	AUTsivers	proton	pi+	0	0.021
2.306	0.158	0.713	0.546	0.232	AUTsivers	proton	pi+	0	0.012
2.316	0.156	0.722	0.547	0.375	AUTsivers	proton	pi+	0	0.011
2.334	0.154	0.74	0.547	1.115	AUTsivers	proton	pi+	0	0.032
2.344	0.153	0.746	0.547	1.263	AUTsivers	proton	pi+	0	0.048
2.364	0.151	0.761	0.545	1.412	AUTsivers	proton	pi+	0	0.078
2.427	0.21	0.564	0.547	0.1	AUTsivers	proton	pi+	0	0.015
2.416	0.21	0.561	0.547	0.23	AUTsivers	proton	pi+	0	0.01
2.419	0.21	0.561	0.548	0.373	AUTsivers	proton	pi+	0	0.009
2.649	0.198	0.65	0.544	1.256	AUTsivers	proton	pi+	0	0.078
2.791	0.191	0.708	0.542	1.395	AUTsivers	proton	pi+	0	0.19
2.43	0.27	0.439	0.548	0.101	AUTsivers	proton	pi+	0	0.016
2.422	0.27	0.437	0.548	0.232	AUTsivers	proton	pi+	0	0.01
2.421	0.27	0.436	0.549	0.372	AUTsivers	proton	pi+	0	0.009
2.464	0.328	0.365	0.548	0.101	AUTsivers	proton	pi+	0	0.018
2.454	0.328	0.363	0.547	0.231	AUTsivers	proton	pi+	0	0.011
2.462	0.328	0.365	0.548	0.373	AUTsivers	proton	pi+	0	0.01
2.028	0.119	0.824	0.619	0.144	AUTsivers	proton	pi+	0	1.721
2.033	0.118	0.835	0.613	0.241	AUTsivers	proton	pi+	0	0.306
2.034	0.118	0.834	0.614	0.382	AUTsivers	proton	pi+	0	0.25
2.03	0.118	0.835	0.615	1.129	AUTsivers	proton	pi+	0	0.519
2.026	0.118	0.832	0.615	1.257	AUTsivers	proton	pi+	0	0.861
2.007	0.117	0.829	0.618	1.45	AUTsivers	proton	pi+	0	1.333
2.262	0.163	0.675	0.631	0.1	AUTsivers	proton	pi+	0	0.032
2.278	0.161	0.69	0.63	0.232	AUTsivers	proton	pi+	0	0.02
2.291	0.16	0.7	0.629	0.375	AUTsivers	proton	pi+	0	0.018
2.299	0.159	0.706	0.629	0.522	AUTsivers	proton	pi+	0	0.019
2.328	0.155	0.732	0.626	1.261	AUTsivers	proton	pi+	0	0.082
2.375	0.15	0.769	0.622	1.409	AUTsivers	proton	pi+	0	0.147
2.398	0.211	0.553	0.645	0.099	AUTsivers	proton	pi+	0	0.019
2.392	0.212	0.551	0.645	0.23	AUTsivers	proton	pi+	0	0.012
2.384	0.212	0.548	0.645	0.373	AUTsivers	proton	pi+	0	0.011
2.396	0.211	0.553	0.645	0.521	AUTsivers	proton	pi+	0	0.012
2.428	0.27	0.438	0.647	0.1	AUTsivers	proton	pi+	0	0.019
2.427	0.269	0.438	0.647	0.231	AUTsivers	proton	pi+	0	0.011
2.425	0.27	0.438	0.647	0.374	AUTsivers	proton	pi+	0	0.01
2.435	0.269	0.44	0.648	0.518	AUTsivers	proton	pi+	0	0.012
2.465	0.328	0.365	0.647	0.1	AUTsivers	proton	pi+	0	0.021
2.464	0.327	0.365	0.646	0.23	AUTsivers	proton	pi+	0	0.013
2.492	0.326	0.371	0.644	0.372	AUTsivers	proton	pi+	0	0.012
2.583	0.323	0.387	0.641	0.511	AUTsivers	proton	pi+	0	0.017
2.713	0.379	0.347	0.634	0.365	AUTsivers	proton	pi+	0	0.025
2.809	0.374	0.364	0.626	0.497	AUTsivers	proton	pi+	0	0.051
2.932	0.367	0.387	0.614	0.623	AUTsivers	proton	pi+	0	0.333
3.051	0.177	0.835	0.343	0.113	AUTsivers	proton	pi+	0	0.154
3.052	0.177	0.836	0.346	0.234	AUTsivers	proton	pi+	0	0.079
3.051	0.177	0.835	0.347	0.967	AUTsivers	proton	pi+	0	0.136
3.051	0.177	0.835	0.348	1.115	AUTsivers	proton	pi+	0	0.179
3.054	0.177	0.837	0.347	1.26	AUTsivers	proton	pi+	0	0.28
3.057	0.177	0.838	0.348	1.412	AUTsivers	proton	pi+	0	0.544
3.345	0.217	0.747	0.346	0.1	AUTsivers	proton	pi+	0	0.019
3.355	0.216	0.755	0.347	0.229	AUTsivers	proton	pi+	0	0.012
3.362	0.215	0.759	0.346	0.375	AUTsivers	proton	pi+	0	0.011
3.378	0.213	0.769	0.347	1.116	AUTsivers	proton	pi+	0	0.035
3.382	0.213	0.77	0.349	1.265	AUTsivers	proton	pi+	0	0.053
3.411	0.209	0.791	0.354	1.406	AUTsivers	proton	pi+	0	0.1
3.633	0.269	0.655	0.347	0.1	AUTsivers	proton	pi+	0	0.015
3.623	0.27	0.653	0.348	0.227	AUTsivers	proton	pi+	0	0.009
3.653	0.269	0.661	0.347	0.374	AUTsivers	proton	pi+	0	0.01
3.763	0.265	0.689	0.349	1.113	AUTsivers	proton	pi+	0	0.037
3.92	0.262	0.726	0.352	1.257	AUTsivers	proton	pi+	0	0.065
4.142	0.256	0.784	0.359	1.396	AUTsivers	proton	pi+	0	0.172
3.667	0.328	0.543	0.347	0.101	AUTsivers	proton	pi+	0	0.017
3.653	0.329	0.54	0.348	0.228	AUTsivers	proton	pi+	0	0.01
3.659	0.329	0.541	0.349	0.372	AUTsivers	proton	pi+	0	0.011
3.626	0.389	0.452	0.347	0.1	AUTsivers	proton	pi+	0	0.019
3.633	0.389	0.453	0.348	0.229	AUTsivers	proton	pi+	0	0.012
3.636	0.389	0.454	0.35	0.37	AUTsivers	proton	pi+	0	0.012
3.667	0.448	0.397	0.347	0.1	AUTsivers	proton	pi+	0	0.022
3.679	0.448	0.399	0.348	0.229	AUTsivers	proton	pi+	0	0.014
3.694	0.447	0.4	0.35	0.368	AUTsivers	proton	pi+	0	0.015
3.048	0.177	0.834	0.442	0.113	AUTsivers	proton	pi+	0	0.219
3.052	0.177	0.835	0.447	0.231	AUTsivers	proton	pi+	0	0.102
3.052	0.177	0.836	0.445	0.375	AUTsivers	proton	pi+	0	0.087
3.058	0.177	0.838	0.444	1.262	AUTsivers	proton	pi+	0	0.331
3.041	0.177	0.834	0.446	1.426	AUTsivers	proton	pi+	0	0.46
3.334	0.218	0.743	0.447	0.099	AUTsivers	proton	pi+	0	0.024
3.347	0.216	0.751	0.447	0.23	AUTsivers	proton	pi+	0	0.015
3.355	0.216	0.756	0.447	0.375	AUTsivers	proton	pi+	0	0.014
3.365	0.213	0.766	0.446	1.266	AUTsivers	proton	pi+	0	0.061
3.4	0.212	0.778	0.448	1.411	AUTsivers	proton	pi+	0	0.096
3.621	0.27	0.653	0.447	0.1	AUTsivers	proton	pi+	0	0.018
3.608	0.27	0.649	0.447	0.229	AUTsivers	proton	pi+	0	0.011
3.625	0.27	0.654	0.448	0.372	AUTsivers	proton	pi+	0	0.011
3.647	0.269	0.66	0.447	0.521	AUTsivers	proton	pi+	0	0.013
3.65	0.329	0.539	0.448	0.1	AUTsivers	proton	pi+	0	0.019
3.635	0.329	0.536	0.448	0.23	AUTsivers	proton	pi+	0	0.012
3.625	0.33	0.534	0.449	0.371	AUTsivers	proton	pi+	0	0.012
3.64	0.329	0.537	0.449	0.52	AUTsivers	proton	pi+	0	0.014
3.637	0.389	0.454	0.449	0.1	AUTsivers	proton	pi+	0	0.021
3.631	0.389	0.453	0.448	0.231	AUTsivers	proton	pi+	0	0.013
3.638	0.389	0.454	0.45	0.371	AUTsivers	proton	pi+	0	0.012
3.663	0.388	0.458	0.45	0.518	AUTsivers	proton	pi+	0	0.016
3.7	0.447	0.401	0.448	0.1	AUTsivers	proton	pi+	0	0.026
