  ,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
431,8.8,0.130462,0.603352,0.474621,1.263583,0.485760,AUT,0.0,0.007534,0.070207,0.012971,proton,pi-,solid
432,8.8,0.206336,0.459562,0.474358,1.554067,0.481517,AUT,0.0,0.006619,0.070207,0.012608,proton,pi-,solid
433,8.8,0.143556,0.603567,0.474820,1.376750,0.723208,AUT,0.0,0.007798,0.070207,0.012890,proton,pi-,solid
434,8.8,0.147200,0.572412,0.523715,1.339685,0.129696,AUT,0.0,0.006779,0.070207,0.012986,proton,pi-,solid
435,8.8,0.247165,0.410292,0.524022,1.671838,0.132941,AUT,0.0,0.020086,0.070207,0.012548,proton,pi-,solid
436,8.8,0.121613,0.634301,0.523944,1.247797,0.298846,AUT,0.0,0.007550,0.070207,0.013089,proton,pi-,solid
437,8.8,0.189568,0.466481,0.523845,1.448440,0.300579,AUT,0.0,0.006136,0.070207,0.012815,proton,pi-,solid
438,8.8,0.267886,0.401831,0.523732,1.776542,0.302685,AUT,0.0,0.025345,0.070207,0.012465,proton,pi-,solid
439,8.8,0.135068,0.590384,0.524363,1.275088,0.488336,AUT,0.0,0.007632,0.070207,0.013043,proton,pi-,solid
440,8.8,0.211795,0.456885,0.523425,1.589893,0.481253,AUT,0.0,0.009463,0.070207,0.012697,proton,pi-,solid
441,8.8,0.140256,0.610527,0.524677,1.364831,0.730144,AUT,0.0,0.007943,0.070207,0.013000,proton,pi-,solid
442,8.8,0.118191,0.644225,0.573717,1.238184,0.241533,AUT,0.0,0.007482,0.070207,0.013207,proton,pi-,solid
443,8.8,0.172971,0.495006,0.573808,1.404438,0.242829,AUT,0.0,0.006172,0.070207,0.013030,proton,pi-,solid
444,8.8,0.232649,0.426691,0.573223,1.634678,0.244905,AUT,0.0,0.010610,0.070207,0.012769,proton,pi-,solid
445,8.8,0.145067,0.575882,0.573892,1.328642,0.489332,AUT,0.0,0.007580,0.070207,0.013114,proton,pi-,solid
446,8.8,0.237776,0.451912,0.571563,1.771837,0.474103,AUT,0.0,0.023346,0.070207,0.012729,proton,pi-,solid
447,8.8,0.136026,0.622369,0.574284,1.355357,0.736692,AUT,0.0,0.009247,0.070207,0.013134,proton,pi-,solid
448,8.8,0.127996,0.611891,0.623734,1.267951,0.244570,AUT,0.0,0.007239,0.070207,0.013327,proton,pi-,solid
449,8.8,0.194374,0.475556,0.622662,1.517509,0.238727,AUT,0.0,0.007646,0.070207,0.013114,proton,pi-,solid
450,8.8,0.133479,0.610906,0.623743,1.308430,0.549337,AUT,0.0,0.008180,0.070207,0.013301,proton,pi-,solid
451,8.8,0.211577,0.507638,0.621473,1.769612,0.510870,AUT,0.0,0.019847,0.070207,0.013025,proton,pi-,solid
452,8.8,0.143321,0.583581,0.673049,1.346869,0.243836,AUT,0.0,0.006917,0.070207,0.013472,proton,pi-,solid
453,8.8,0.226803,0.479877,0.669677,1.795333,0.230626,AUT,0.0,0.026051,0.070207,0.013232,proton,pi-,solid
454,8.8,0.130569,0.641466,0.673105,1.345369,0.574934,AUT,0.0,0.009548,0.070207,0.013479,proton,pi-,solid
455,8.8,0.192136,0.723475,0.324286,2.261422,0.229470,AUT,0.0,0.009917,0.070207,0.012241,proton,pi-,solid
456,8.8,0.259277,0.549246,0.323987,2.345581,0.258051,AUT,0.0,0.007143,0.070207,0.011904,proton,pi-,solid
457,8.8,0.322395,0.488613,0.323950,2.593632,0.253392,AUT,0.0,0.007574,0.070207,0.011639,proton,pi-,solid
458,8.8,0.252003,0.593303,0.324928,2.379837,0.523159,AUT,0.0,0.005946,0.070207,0.011951,proton,pi-,solid
459,8.8,0.385082,0.453810,0.325039,2.885596,0.481109,AUT,0.0,0.048412,0.070207,0.011418,proton,pi-,solid
460,8.8,0.199639,0.700438,0.374044,2.266985,0.233967,AUT,0.0,0.009171,0.070207,0.012319,proton,pi-,solid
461,8.8,0.285035,0.521107,0.373725,2.441311,0.262537,AUT,0.0,0.006771,0.070207,0.011929,proton,pi-,solid
462,8.8,0.359585,0.461933,0.373583,2.741670,0.251305,AUT,0.0,0.020900,0.070207,0.011659,proton,pi-,solid
463,8.8,0.254466,0.588095,0.374735,2.383935,0.528931,AUT,0.0,0.006731,0.070207,0.012071,proton,pi-,solid
464,8.8,0.390248,0.452400,0.375245,2.915311,0.478017,AUT,0.0,0.087705,0.070207,0.011567,proton,pi-,solid
465,8.8,0.212718,0.666090,0.423965,2.284572,0.241179,AUT,0.0,0.008115,0.070207,0.012368,proton,pi-,solid
466,8.8,0.308160,0.499966,0.423763,2.532862,0.258912,AUT,0.0,0.008919,0.070207,0.011977,proton,pi-,solid
467,8.8,0.255315,0.585161,0.424434,2.381504,0.538087,AUT,0.0,0.007708,0.070207,0.012191,proton,pi-,solid
468,8.8,0.227643,0.635521,0.473841,2.318834,0.245918,AUT,0.0,0.007601,0.070207,0.012422,proton,pi-,solid
469,8.8,0.329592,0.481601,0.473811,2.615591,0.253305,AUT,0.0,0.014874,0.070207,0.012057,proton,pi-,solid
470,8.8,0.252652,0.589459,0.474226,2.375341,0.548383,AUT,0.0,0.008825,0.070207,0.012329,proton,pi-,solid
471,8.8,0.222793,0.640657,0.523906,2.296435,0.322091,AUT,0.0,0.008079,0.070207,0.012582,proton,pi-,solid
472,8.8,0.316432,0.493996,0.523568,2.574006,0.330829,AUT,0.0,0.011561,0.070207,0.012270,proton,pi-,solid
473,8.8,0.244511,0.606546,0.573635,2.365299,0.323827,AUT,0.0,0.007715,0.070207,0.012694,proton,pi-,solid
474,8.8,0.378678,0.458184,0.570849,2.864704,0.213148,AUT,0.0,0.092365,0.070207,0.012377,proton,pi-,solid
475,8.8,0.235510,0.626060,0.623229,2.359487,0.370476,AUT,0.0,0.009003,0.070207,0.012950,proton,pi-,solid
476,8.8,0.224345,0.650968,0.672704,2.348384,0.364412,AUT,0.0,0.011580,0.070207,0.013256,proton,pi-,solid
477,8.8,0.347666,0.577214,0.324128,3.271920,0.307953,AUT,0.0,0.009296,0.070207,0.011513,proton,pi-,solid
478,8.8,0.423223,0.517302,0.324030,3.614372,0.302987,AUT,0.0,0.014672,0.070207,0.011259,proton,pi-,solid
479,8.8,0.359448,0.567375,0.373898,3.321473,0.319306,AUT,0.0,0.009794,0.070207,0.011630,proton,pi-,solid
480,8.8,0.445448,0.512399,0.373896,3.768965,0.314618,AUT,0.0,0.034937,0.070207,0.011368,proton,pi-,solid
481,8.8,0.362764,0.566910,0.423932,3.347743,0.351603,AUT,0.0,0.010308,0.070207,0.011776,proton,pi-,solid
482,8.8,0.360725,0.569598,0.473767,3.343537,0.355461,AUT,0.0,0.012078,0.070207,0.011951,proton,pi-,solid
483,8.8,0.357461,0.573880,0.523603,3.336662,0.348424,AUT,0.0,0.014335,0.070207,0.012160,proton,pi-,solid
484,8.8,0.351795,0.581411,0.573118,3.325717,0.335206,AUT,0.0,0.017615,0.070207,0.012424,proton,pi-,solid
485,8.8,0.461657,0.564799,0.324039,4.301766,0.318261,AUT,0.0,0.018201,0.070207,0.011121,proton,pi-,solid
486,8.8,0.461071,0.565341,0.373890,4.300545,0.329682,AUT,0.0,0.022528,0.070207,0.011307,proton,pi-,solid
487,8.8,0.460776,0.565944,0.423650,4.302288,0.329417,AUT,0.0,0.027897,0.070207,0.011495,proton,pi-,solid
