i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
149,11.0,0.307311,0.399670,0.374400,2.528107,0.126000,AUT,0.0,0.008010,0.070207,0.007192,proton,pi+,solid
150,11.0,0.368227,0.366098,0.373825,2.781952,0.125516,AUT,0.0,0.020348,0.070207,0.007005,proton,pi+,solid
151,11.0,0.161390,0.656765,0.373495,2.178581,0.308180,AUT,0.0,0.007704,0.070207,0.007820,proton,pi+,solid
152,11.0,0.189904,0.591886,0.373954,2.318607,0.298895,AUT,0.0,0.007532,0.070207,0.007664,proton,pi+,solid
153,11.0,0.211924,0.553559,0.374075,2.420041,0.294507,AUT,0.0,0.007319,0.070207,0.007556,proton,pi+,solid
154,11.0,0.235403,0.505204,0.374213,2.452623,0.290667,AUT,0.0,0.007002,0.070207,0.007453,proton,pi+,solid
155,11.0,0.265541,0.452907,0.374310,2.479208,0.287677,AUT,0.0,0.006890,0.070207,0.007335,proton,pi+,solid
156,11.0,0.311169,0.396902,0.374790,2.543772,0.287990,AUT,0.0,0.007025,0.070207,0.007179,proton,pi+,solid
157,11.0,0.366806,0.366507,0.374421,2.774271,0.290697,AUT,0.0,0.017438,0.070207,0.007009,proton,pi+,solid
158,11.0,0.153913,0.702788,0.373638,2.216832,0.494953,AUT,0.0,0.006289,0.070207,0.007862,proton,pi+,solid
159,11.0,0.193105,0.603933,0.374279,2.402918,0.486468,AUT,0.0,0.006474,0.070207,0.007647,proton,pi+,solid
160,11.0,0.240031,0.505027,0.374355,2.486756,0.485869,AUT,0.0,0.006559,0.070207,0.007435,proton,pi+,solid
161,11.0,0.315339,0.395845,0.374736,2.565717,0.486485,AUT,0.0,0.009798,0.070207,0.007167,proton,pi+,solid
162,11.0,0.178016,0.651074,0.374787,2.339337,0.678817,AUT,0.0,0.007175,0.070207,0.007730,proton,pi+,solid
163,11.0,0.274039,0.448417,0.374797,2.514936,0.675303,AUT,0.0,0.014693,0.070207,0.007307,proton,pi+,solid
164,11.0,0.194334,0.618939,0.377067,2.395212,0.867312,AUT,0.0,0.021478,0.070207,0.007651,proton,pi+,solid
165,11.0,0.191341,0.577491,0.423631,2.269532,0.130499,AUT,0.0,0.009325,0.070207,0.007635,proton,pi+,solid
166,11.0,0.239204,0.490077,0.423874,2.413123,0.127771,AUT,0.0,0.009183,0.070207,0.007414,proton,pi+,solid
167,11.0,0.297155,0.409144,0.423830,2.498889,0.127096,AUT,0.0,0.008392,0.070207,0.007201,proton,pi+,solid
168,11.0,0.363477,0.367539,0.423691,2.756661,0.126467,AUT,0.0,0.020834,0.070207,0.006993,proton,pi+,solid
169,11.0,0.168123,0.635578,0.423631,2.196499,0.306766,AUT,0.0,0.008139,0.070207,0.007759,proton,pi+,solid
170,11.0,0.200578,0.570881,0.424004,2.361500,0.298015,AUT,0.0,0.007905,0.070207,0.007586,proton,pi+,solid
171,11.0,0.228433,0.517472,0.424076,2.436868,0.293451,AUT,0.0,0.007601,0.070207,0.007458,proton,pi+,solid
