i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
167,11.0,0.291039,0.579586,0.374977,3.410991,0.708318,AUT,0.0,0.012772,0.070207,0.008436,proton,pi-,solid
168,11.0,0.292197,0.577363,0.423585,3.427377,0.130052,AUT,0.0,0.011356,0.070207,0.008519,proton,pi-,solid
169,11.0,0.426344,0.405115,0.423305,3.564814,0.143118,AUT,0.0,0.077579,0.070207,0.008299,proton,pi-,solid
170,11.0,0.261201,0.625191,0.423862,3.355390,0.295306,AUT,0.0,0.011192,0.070207,0.008586,proton,pi-,solid
171,11.0,0.351518,0.486425,0.423874,3.489561,0.296894,AUT,0.0,0.011681,0.070207,0.008408,proton,pi-,solid
172,11.0,0.274485,0.604287,0.424273,3.385388,0.545458,AUT,0.0,0.009924,0.070207,0.008558,proton,pi-,solid
173,11.0,0.380078,0.446776,0.424272,3.490465,0.525510,AUT,0.0,0.016902,0.070207,0.008365,proton,pi-,solid
174,11.0,0.257245,0.628482,0.473719,3.326332,0.237648,AUT,0.0,0.011821,0.070207,0.008687,proton,pi-,solid
175,11.0,0.332048,0.515656,0.473754,3.500741,0.239817,AUT,0.0,0.010794,0.070207,0.008542,proton,pi-,solid
176,11.0,0.425460,0.407480,0.473555,3.578232,0.280649,AUT,0.0,0.046662,0.070207,0.008421,proton,pi-,solid
177,11.0,0.286724,0.584869,0.474293,3.396962,0.543349,AUT,0.0,0.010531,0.070207,0.008630,proton,pi-,solid
178,11.0,0.408907,0.419870,0.473412,3.541211,0.489762,AUT,0.0,0.038396,0.070207,0.008440,proton,pi-,solid
179,11.0,0.269602,0.610828,0.523640,3.380623,0.239441,AUT,0.0,0.012061,0.070207,0.008770,proton,pi-,solid
180,11.0,0.357552,0.477373,0.523621,3.495179,0.252253,AUT,0.0,0.015175,0.070207,0.008635,proton,pi-,solid
181,11.0,0.291114,0.579864,0.524103,3.407625,0.577186,AUT,0.0,0.010958,0.070207,0.008739,proton,pi-,solid
182,11.0,0.290278,0.577645,0.573654,3.412404,0.243393,AUT,0.0,0.012016,0.070207,0.008882,proton,pi-,solid
183,11.0,0.401795,0.424406,0.572051,3.517121,0.269803,AUT,0.0,0.044429,0.070207,0.008762,proton,pi-,solid
184,11.0,0.286285,0.587479,0.573777,3.410815,0.581220,AUT,0.0,0.013724,0.070207,0.008890,proton,pi-,solid
185,11.0,0.285742,0.584332,0.623425,3.408291,0.326813,AUT,0.0,0.012450,0.070207,0.009069,proton,pi-,solid
186,11.0,0.380187,0.456471,0.620825,3.579566,0.301257,AUT,0.0,0.040509,0.070207,0.008987,proton,pi-,solid
187,11.0,0.292123,0.571721,0.671338,3.417954,0.371526,AUT,0.0,0.015857,0.070207,0.009282,proton,pi-,solid
188,11.0,0.331437,0.633691,0.323713,4.328692,0.124626,AUT,0.0,0.018071,0.070207,0.008217,proton,pi-,solid
189,11.0,0.403209,0.550458,0.324355,4.556150,0.125388,AUT,0.0,0.015389,0.070207,0.008086,proton,pi-,solid
190,11.0,0.328392,0.636660,0.324246,4.309708,0.287147,AUT,0.0,0.016107,0.070207,0.008225,proton,pi-,solid
191,11.0,0.389135,0.564188,0.324428,4.517891,0.287534,AUT,0.0,0.015743,0.070207,0.008111,proton,pi-,solid
192,11.0,0.463964,0.488242,0.327835,4.670153,0.291592,AUT,0.0,0.029550,0.070207,0.007992,proton,pi-,solid
193,11.0,0.346902,0.614688,0.324105,4.382979,0.540561,AUT,0.0,0.011443,0.070207,0.008189,proton,pi-,solid
194,11.0,0.434360,0.510662,0.326291,4.565971,0.533265,AUT,0.0,0.017774,0.070207,0.008039,proton,pi-,solid
195,11.0,0.343148,0.620094,0.373653,4.378965,0.125860,AUT,0.0,0.018120,0.070207,0.008294,proton,pi-,solid
196,11.0,0.425998,0.522437,0.373623,4.573909,0.127022,AUT,0.0,0.021214,0.070207,0.008159,proton,pi-,solid
197,11.0,0.334857,0.630012,0.374157,4.346134,0.289803,AUT,0.0,0.017097,0.070207,0.008310,proton,pi-,solid
198,11.0,0.416846,0.531300,0.373974,4.541151,0.292088,AUT,0.0,0.017046,0.070207,0.008174,proton,pi-,solid
199,11.0,0.360480,0.596784,0.374281,4.403757,0.543260,AUT,0.0,0.012064,0.070207,0.008267,proton,pi-,solid
200,11.0,0.468278,0.474190,0.374208,4.578737,0.515177,AUT,0.0,0.033841,0.070207,0.008097,proton,pi-,solid
201,11.0,0.363399,0.595331,0.423608,4.427776,0.126728,AUT,0.0,0.017090,0.070207,0.008364,proton,pi-,solid
202,11.0,0.482419,0.470723,0.423396,4.684391,0.131095,AUT,0.0,0.059952,0.070207,0.008196,proton,pi-,solid
203,11.0,0.344450,0.618424,0.423913,4.381910,0.292039,AUT,0.0,0.017898,0.070207,0.008393,proton,pi-,solid
204,11.0,0.433735,0.511235,0.423895,4.556876,0.295754,AUT,0.0,0.023550,0.070207,0.008264,proton,pi-,solid
205,11.0,0.367798,0.588532,0.424316,4.416939,0.561742,AUT,0.0,0.013230,0.070207,0.008360,proton,pi-,solid
206,11.0,0.495232,0.459855,0.423699,4.700343,0.484697,AUT,0.0,0.083367,0.070207,0.008179,proton,pi-,solid
207,11.0,0.335025,0.629469,0.473704,4.344783,0.226642,AUT,0.0,0.018948,0.070207,0.008515,proton,pi-,solid
208,11.0,0.413245,0.536538,0.473741,4.548356,0.231309,AUT,0.0,0.017225,0.070207,0.008414,proton,pi-,solid
209,11.0,0.369220,0.587812,0.474314,4.423469,0.564723,AUT,0.0,0.016158,0.070207,0.008472,proton,pi-,solid
210,11.0,0.347232,0.614815,0.523688,4.389988,0.230238,AUT,0.0,0.019137,0.070207,0.008631,proton,pi-,solid
211,11.0,0.435140,0.510969,0.523567,4.572622,0.239959,AUT,0.0,0.025575,0.070207,0.008543,proton,pi-,solid
212,11.0,0.365426,0.592831,0.524074,4.422150,0.564409,AUT,0.0,0.020572,0.070207,0.008614,proton,pi-,solid
213,11.0,0.346725,0.615245,0.573714,4.386391,0.306676,AUT,0.0,0.019908,0.070207,0.008800,proton,pi-,solid
